date,transactionType,shares,value
2025-09-18,Exercise of options at price 43.51 per share.,1700,73963.0
2025-09-19,Exercise of options at price 43.55 per share.,18500,805656.0
2025-09-19,"Redemption, retraction, cancelation, repurchase at price 81.29 per share.",100000,8129300.0
2025-09-19,Disposition in the public market at price 81.22 per share.,18500,1502570.0
2025-09-22,"Redemption, retraction, cancelation, repurchase at price 81.45 per share.",100000,8145000.0
2025-09-22,Disposition in the public market at price 81.37 per share.,5000,406855.0
2025-09-22,Exercise of options at price 40.35 per share.,5000,201730.0
2025-09-23,"Redemption, retraction, cancelation, repurchase at price 81.77 per share.",100000,8177400.0
2025-09-24,"Redemption, retraction, cancelation, repurchase at price 81.09 per share.",100000,8109300.0
2025-09-25,"Redemption, retraction, cancelation, repurchase at price 80.38 per share.",100000,8038200.0
2025-09-26,Disposition in the public market at price 80.46 per share.,97456,7840822.0
2025-09-26,Disposition in the public market at price 80.70 per share.,50000,4034800.0
2025-09-26,Exercise of options at price 50.24 per share.,32854,1650716.0
2025-09-26,Exercise of options at price 39.40 per share.,100000,3940300.0
2025-09-26,Exercise of options at price 39.73 per share.,14602,580166.0
2025-09-26,,1300000,
2025-09-26,"Redemption, retraction, cancelation, repurchase at price 80.59 per share.",100000,8058700.0
2025-09-29,"Redemption, retraction, cancelation, repurchase at price 79.82 per share.",100000,7982400.0
2025-09-30,"Redemption, retraction, cancelation, repurchase at price 79.21 per share.",100000,7920900.0
2025-10-01,"Redemption, retraction, cancelation, repurchase at price 80.44 per share.",100000,8044100.0
2025-10-02,"Redemption, retraction, cancelation, repurchase at price 80.15 per share.",100000,8015300.0
2025-10-03,"Redemption, retraction, cancelation, repurchase at price 81.37 per share.",100000,8137400.0
2025-10-06,"Redemption, retraction, cancelation, repurchase at price 81.53 per share.",100000,8153000.0
2025-10-07,"Redemption, retraction, cancelation, repurchase at price 81.83 per share.",100000,8182900.0
2025-10-08,"Redemption, retraction, cancelation, repurchase at price 80.79 per share.",100000,8078700.0
2025-10-09,"Redemption, retraction, cancelation, repurchase at price 80.14 per share.",100000,8014300.0
2025-10-10,"Redemption, retraction, cancelation, repurchase at price 80.42 per share.",100000,8041700.0
2025-10-14,"Redemption, retraction, cancelation, repurchase at price 80.13 per share.",100000,8012700.0
2025-10-15,"Redemption, retraction, cancelation, repurchase at price 81.28 per share.",100000,8128300.0
2025-10-16,"Redemption, retraction, cancelation, repurchase at price 80.94 per share.",100000,8093900.0
2025-10-17,"Redemption, retraction, cancelation, repurchase at price 80.12 per share.",100000,8011800.0
2025-10-20,"Redemption, retraction, cancelation, repurchase at price 80.87 per share.",100000,8087100.0
2025-10-21,"Redemption, retraction, cancelation, repurchase at price 80.68 per share.",100000,8067700.0
2025-10-22,"Redemption, retraction, cancelation, repurchase at price 81.02 per share.",100000,8102400.0
2025-10-23,"Redemption, retraction, cancelation, repurchase at price 81.48 per share.",100000,8148000.0
2025-10-24,"Redemption, retraction, cancelation, repurchase at price 82.07 per share.",100000,8206600.0
2025-10-27,"Redemption, retraction, cancelation, repurchase at price 82.65 per share.",100000,8265400.0
2025-10-28,Acquisition under a purchase/ownership plan at price 70.23 per share.,74,5197.0
2025-10-28,Acquisition under a purchase/ownership plan at price 69.13 per share.,383,26477.0
2025-10-28,"Redemption, retraction, cancelation, repurchase at price 83.66 per share.",100000,8365600.0
2025-10-29,"Redemption, retraction, cancelation, repurchase at price 83.18 per share.",100000,8318500.0
2025-10-29,,2200000,
2025-11-01,,0,
2025-11-01,,32284,
2025-11-01,,0,
2025-11-01,,0,
2025-11-03,"Redemption, retraction, cancelation, repurchase at price 83.37 per share.",64000,5335936.0
2025-11-04,"Redemption, retraction, cancelation, repurchase at price 83.16 per share.",64000,5321984.0
2025-11-05,"Redemption, retraction, cancelation, repurchase at price 83.24 per share.",64000,5327232.0
2025-11-06,"Redemption, retraction, cancelation, repurchase at price 83.82 per share.",64000,5364480.0
2025-11-07,"Redemption, retraction, cancelation, repurchase at price 83.95 per share.",64000,5372992.0
2025-11-10,"Redemption, retraction, cancelation, repurchase at price 85.37 per share.",64000,5463424.0
2025-11-11,"Redemption, retraction, cancelation, repurchase at price 85.76 per share.",64000,5488640.0
2025-11-12,"Redemption, retraction, cancelation, repurchase at price 86.48 per share.",64000,5534784.0
2025-11-13,"Redemption, retraction, cancelation, repurchase at price 86.54 per share.",64000,5538496.0
2025-11-14,"Redemption, retraction, cancelation, repurchase at price 86.50 per share.",64000,5536320.0
2025-11-17,"Redemption, retraction, cancelation, repurchase at price 86.91 per share.",64000,5562432.0
2025-11-18,"Redemption, retraction, cancelation, repurchase at price 86.05 per share.",64000,5507392.0
2025-11-19,"Redemption, retraction, cancelation, repurchase at price 84.35 per share.",64000,5398272.0
2025-11-20,"Redemption, retraction, cancelation, repurchase at price 83.72 per share.",64000,5358016.0
2025-11-21,"Redemption, retraction, cancelation, repurchase at price 83.40 per share.",64000,5337280.0
2025-11-24,"Redemption, retraction, cancelation, repurchase at price 84.18 per share.",64000,5387200.0
2025-11-25,"Redemption, retraction, cancelation, repurchase at price 84.93 per share.",64000,5435648.0
2025-11-26,"Redemption, retraction, cancelation, repurchase at price 85.60 per share.",64000,5478720.0
2025-11-27,"Redemption, retraction, cancelation, repurchase at price 85.79 per share.",64000,5490624.0
2025-11-28,,1280000,
2025-11-28,"Redemption, retraction, cancelation, repurchase at price 86.08 per share.",64000,5509184.0
2025-12-01,"Redemption, retraction, cancelation, repurchase at price 85.49 per share.",64000,5471424.0
2025-12-02,"Redemption, retraction, cancelation, repurchase at price 86.29 per share.",64000,5522304.0
2025-12-03,"Redemption, retraction, cancelation, repurchase at price 86.91 per share.",64000,5562368.0
2025-12-04,"Redemption, retraction, cancelation, repurchase at price 89.47 per share.",64000,5726016.0
2025-12-05,"Redemption, retraction, cancelation, repurchase at price 91.02 per share.",64000,5825216.0
