date,transactionType,shares,value
2025-02-04,Sale at price 129.58 per share.,6250,809875.0
2025-02-11,Sale at price 135.24 per share.,700,94668.0
2025-02-11,Sale at price 134.73 - 136.08 per share.,214285,28936171.0
2025-02-12,Sale at price 140.50 - 141.09 per share.,190301,26739098.0
2025-02-14,Conversion of Exercise of derivative security at price 122.41 per share.,11488,1406246.0
2025-02-14,Sale at price 158.00 per share.,11488,1815104.0
2025-02-14,Sale at price 158.00 per share.,183078,28926324.0
2025-02-14,Sale at price 160.39 - 163.41 per share.,230772,37190154.0
2025-02-14,Sale at price 160.00 per share.,25000,4000000.0
2025-02-14,Conversion of Exercise of derivative security at price 40.18 per share.,183078,7356074.0
2025-02-18,Sale at price 161.05 per share.,700,112735.0
2025-02-18,Sale at price 158.63 - 162.22 per share.,115385,18498063.0
2025-02-19,,36344,
2025-02-19,Stock Gift at price 0.00 per share.,36344,0.0
2025-02-20,Sale at price 156.32 per share.,2712,423940.0
2025-02-24,,32000,
2025-02-25,Sale at price 145.01 per share.,700,101507.0
2025-02-25,Sale at price 140.75 - 145.03 per share.,214285,30412436.0
2025-02-26,Conversion of Exercise of derivative security at price 40.18 per share.,26154,1050868.0
2025-02-26,Sale at price 145.00 per share.,26154,3792330.0
2025-03-03,Sale at price 140.63 - 144.26 per share.,76923,10986139.0
2025-03-04,Sale at price 140.10 per share.,700,98070.0
2025-03-05,Sale at price 140.10 - 141.87 per share.,12336,1739046.0
2025-03-11,Sale at price 123.84 - 130.15 per share.,214285,27170765.0
2025-03-11,Sale at price 130.18 per share.,700,91126.0
2025-03-17,Sale at price 124.00 - 127.49 per share.,38461,4869215.0
2025-03-18,Sale at price 126.00 per share.,700,88200.0
2025-03-20,,2509150,
2025-03-25,Sale at price 129.55 per share.,700,90685.0
2025-03-25,Sale at price 128.83 - 130.18 per share.,214285,27724150.0
2025-04-01,Sale at price 120.34 - 121.12 per share.,38459,4631913.0
2025-04-01,Sale at price 119.67 per share.,700,83769.0
2025-04-02,Stock Award(Grant) at price 0.00 per share.,9855,0.0
2025-04-02,Stock Award(Grant) at price 0.00 per share.,54203,0.0
2025-04-02,Stock Award(Grant) at price 0.00 per share.,34493,0.0
2025-04-02,Stock Award(Grant) at price 0.00 per share.,54203,0.0
2025-04-08,Sale at price 104.54 - 112.38 per share.,214285,23304628.0
2025-04-08,Sale at price 110.74 per share.,700,77518.0
