date,transactionType,shares,value
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,5290,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,3100,0
2024-04-30,Stock Award(Grant) at price 54.13 per share.,120,6543
2024-04-30,Stock Award(Grant) at price 54.13 per share.,600,32500
2024-05-06,Sale at price 56.60 - 56.86 per share.,12134,687338
2024-05-06,Conversion of Exercise of derivative security at price 41.94 per share.,2134,89500
2024-05-09,Sale at price 57.64 per share.,31686,1826381
2024-05-09,Conversion of Exercise of derivative security at price 33.48 per share.,31686,1060847
2024-05-14,Conversion of Exercise of derivative security at price 31.22 per share.,39736,1240558
2024-05-14,Sale at price 57.41 per share.,39736,2281244
2024-07-31,Stock Award(Grant) at price 56.10 per share.,124,6975
2024-07-31,Stock Award(Grant) at price 56.10 per share.,579,32500
2024-09-16,Stock Award(Grant) at price 0.00 per share.,57581,0
2024-10-31,Stock Award(Grant) at price 60.92 per share.,114,6975
2024-10-31,Stock Award(Grant) at price 60.92 per share.,533,32500
2024-11-26,Sale at price 63.40 per share.,37672,2388367
2024-11-26,Conversion of Exercise of derivative security at price 45.15 per share.,37672,1700891
2025-01-24,Stock Award(Grant) at price 0.00 per share.,3231,0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,12923,0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,96920,0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,14000,0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,6461,0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,5358,0
2025-01-24,Stock Award(Grant) at price 0.00 per share.,12067,0
2025-01-31,Stock Award(Grant) at price 65.27 per share.,59,3875
2025-01-31,Stock Award(Grant) at price 65.27 per share.,497,32500
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5120,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,1009,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5430,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5120,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,6826,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,36147,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,3724,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4034,0
2025-02-19,Sale at price 63.82 per share.,46905,2993477
2025-02-20,Sale at price 63.74 per share.,26560,1692934
2025-02-20,Conversion of Exercise of derivative security at price 31.22 - 45.15 per share.,21560,804296
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,4930,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,2990,0
2025-04-30,Stock Award(Grant) at price 0.00 - 61.99 per share.,3514,32500
2025-04-30,Stock Award(Grant) at price 0.00 - 61.99 per share.,3052,3875
2025-05-13,Sale at price 68.06 per share.,55242,3759771
2025-05-13,Conversion of Exercise of derivative security at price 50.70 per share.,17242,874169
2025-07-31,Stock Award(Grant) at price 72.13 per share.,53,3875
2025-07-31,Stock Award(Grant) at price 72.13 per share.,450,32500
2025-08-29,Sale at price 74.20 per share.,37280,2765993
2025-08-29,Conversion of Exercise of derivative security at price 58.67 - 62.29 per share.,24297,1459305
2025-09-15,Stock Award(Grant) at price 0.00 per share.,4282,0
2025-10-31,Stock Award(Grant) at price 61.44 per share.,63,3875
2025-10-31,Stock Award(Grant) at price 61.44 per share.,528,32500
2026-01-27,Stock Award(Grant) at price 0.00 per share.,4996,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,3426,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,8564,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,58522,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,1713,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,7993,0
2026-01-30,Stock Award(Grant) at price 72.80 per share.,106,7750
2026-01-30,Stock Award(Grant) at price 72.80 per share.,446,32500
2026-02-20,Sale at price 76.53 - 76.57 per share.,8311,636200
2026-02-20,Conversion of Exercise of derivative security at price 50.70 per share.,4311,218568
