date,transactionType,shares,value
2024-02-29,Stock Award(Grant) at price 577.71 per share.,76,43906
2024-02-29,Stock Award(Grant) at price 577.71 per share.,63,36396
2024-02-29,Stock Award(Grant) at price 577.71 per share.,52,30041
2024-02-29,Stock Award(Grant) at price 577.71 per share.,30,17331
2024-03-05,Sale at price 604.26 per share.,20000,12085200
2024-03-14,Sale at price 603.29 per share.,10000,6032900
2024-05-09,Stock Gift at price 0.00 per share.,1671,0
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-16,Stock Award(Grant) at price 581.69 per share.,293,170435
2024-05-31,Stock Award(Grant) at price 572.80 per share.,81,46397
2024-05-31,Stock Award(Grant) at price 572.80 per share.,55,31504
2024-05-31,Stock Award(Grant) at price 572.80 per share.,66,37805
2024-08-30,Stock Award(Grant) at price 534.16 per share.,71,37925
2024-08-30,Stock Award(Grant) at price 534.16 per share.,87,46472
2024-08-30,Stock Award(Grant) at price 534.16 per share.,59,31515
2024-11-29,Stock Award(Grant) at price 600.00 per share.,78,46800
2024-11-29,Stock Award(Grant) at price 600.00 per share.,53,31800
2024-11-29,Stock Award(Grant) at price 600.00 per share.,63,37800
2024-12-12,Stock Gift at price 0.00 per share.,182,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4362,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,2165,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4295,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,215,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,23550,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,2454,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,981,0
2025-02-21,Stock Award(Grant) at price 0.00 - 489.84 per share.,9557,1040910
2025-02-21,Stock Award(Grant) at price 0.00 per share.,1543,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,744,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,733,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,1637,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,795,0
2025-02-21,Stock Award(Grant) at price 0.00 - 489.84 per share.,2375,361502
2025-02-28,Stock Award(Grant) at price 483.14 per share.,78,37685
2025-02-28,Stock Award(Grant) at price 483.14 per share.,96,46381
2025-02-28,Stock Award(Grant) at price 483.14 per share.,65,31404
2025-03-04,Purchase at price 454.37 per share.,550,249904
2025-03-05,Sale at price 475.00 per share.,1332,632700
2025-03-05,Conversion of Exercise of derivative security at price 154.58 per share.,1332,205901
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2869,0
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-15,Stock Award(Grant) at price 552.86 per share.,308,170281
2025-05-30,Stock Award(Grant) at price 547.55 per share.,69,37781
2025-05-30,Stock Award(Grant) at price 547.55 per share.,85,46542
2025-05-30,Stock Award(Grant) at price 547.55 per share.,58,31758
2025-07-08,Stock Award(Grant) at price 0.00 per share.,1822,0
2025-08-08,Sale at price 613.32 per share.,1038,636626
2025-08-29,Stock Award(Grant) at price 616.40 per share.,76,46846
2025-08-29,Stock Award(Grant) at price 616.40 per share.,51,31436
2025-08-29,Stock Award(Grant) at price 616.40 per share.,61,37600
2025-11-28,Stock Award(Grant) at price 623.24 per share.,75,46743
2025-11-28,Stock Award(Grant) at price 623.24 per share.,51,31785
2025-11-28,Stock Award(Grant) at price 623.24 per share.,61,38018
2025-12-02,Stock Gift at price 0.00 per share.,488,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,222,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,1724,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,1869,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,22365,0
2026-02-20,Stock Award(Grant) at price 0.00 - 685.94 per share.,8621,1520043
2026-02-20,Stock Award(Grant) at price 0.00 per share.,1277,0
2026-02-20,Stock Award(Grant) at price 0.00 - 685.94 per share.,1187,406076
2026-02-20,Stock Award(Grant) at price 0.00 per share.,931,0
