date,transactionType,shares,value
2024-04-05,,1689,
2024-05-03,,2163,
2024-05-03,,2163,
2024-05-03,,2136,
2024-05-03,,2163,
2024-05-03,,2163,
2024-05-03,,2163,
2024-05-03,,2335,
2024-05-03,,2163,
2024-05-03,,2163,
2024-05-07,Stock Award(Grant) at price 0.00 per share.,404,0.0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,565,0.0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,484,0.0
2024-08-02,Sale at price 70.00 per share.,25000,1750000.0
2024-08-05,Stock Award(Grant) at price 0.00 per share.,417,0.0
2024-08-05,Stock Award(Grant) at price 0.00 per share.,584,0.0
2024-08-05,Stock Award(Grant) at price 0.00 per share.,501,0.0
2024-08-14,Sale at price 70.02 per share.,5549,388538.0
2024-08-14,Sale at price 70.36 per share.,4250,299030.0
2024-08-16,Sale at price 69.57 per share.,1000,69569.0
2024-11-12,Stock Award(Grant) at price 0.00 per share.,506,0.0
2024-11-12,Stock Award(Grant) at price 0.00 per share.,361,0.0
2024-11-12,Stock Award(Grant) at price 0.00 per share.,434,0.0
2024-12-11,Stock Gift at price 0.00 per share.,5200,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,342,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,478,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,410,0.0
2025-02-12,,18182,
2025-02-12,,3405,
2025-02-12,,10560,
2025-02-12,,10644,
2025-02-12,,65301,
2025-02-12,,5867,
2025-02-12,,20035,
2025-02-18,Stock Gift at price 0.00 per share.,6792,0.0
2025-02-18,Sale at price 72.32 per share.,25000,1808000.0
2025-02-19,Sale at price 73.60 per share.,20000,1472000.0
2025-02-19,Sale at price 73.26 per share.,25000,1831575.0
2025-03-11,Sale at price 73.48 per share.,50000,3674000.0
2025-05-05,,2200,
2025-05-05,,2200,
2025-05-05,,2200,
2025-05-05,,2200,
2025-05-05,,2200,
2025-05-05,Stock Award(Grant) at price 0.00 per share.,343,0.0
2025-05-05,,2200,
2025-05-05,,2200,
2025-05-05,Stock Award(Grant) at price 0.00 per share.,412,0.0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,481,0.0
2025-05-05,,2375,
2025-05-05,,2200,
2025-05-21,Sale at price 72.44 per share.,4158,301206.0
2025-08-05,,1421,
2025-08-08,Stock Award(Grant) at price 0.00 per share.,350,0.0
2025-08-08,Stock Award(Grant) at price 0.00 per share.,479,0.0
2025-08-08,Stock Award(Grant) at price 0.00 per share.,420,0.0
2025-11-06,Stock Award(Grant) at price 0.00 per share.,421,0.0
2025-11-06,Stock Award(Grant) at price 0.00 per share.,473,0.0
2025-11-06,Stock Award(Grant) at price 0.00 per share.,351,0.0
2025-11-10,Sale at price 70.02 per share.,15000,1050300.0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,357,0.0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,481,0.0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,428,0.0
2026-02-10,Stock Gift at price 0.00 per share.,6233,0.0
2026-02-10,Sale at price 76.85 per share.,15000,1152752.0
2026-02-10,Sale at price 77.05 per share.,8000,616400.0
2026-02-10,Sale at price 76.75 per share.,26000,1995500.0
2026-02-12,,7459,
2026-02-12,,82877,
2026-02-12,,17374,
2026-02-12,,15247,
2026-02-12,,26196,
2026-02-12,,3506,
2026-02-12,,17345,
2026-02-20,Sale at price 76.30 per share.,10000,763001.0
