date,transactionType,shares,value
2024-03-01,Sale at price 194.15 - 195.00 per share.,2875,558288
2024-03-05,Sale at price 192.05 per share.,613,117727
2024-03-12,Sale at price 192.37 per share.,613,117923
2024-04-02,Sale at price 190.00 per share.,614,116660
2024-04-11,Sale at price 190.00 per share.,614,116660
2024-05-07,Sale at price 170.00 per share.,1,170
2024-05-10,Sale at price 170.01 - 170.02 per share.,1600,272023
2024-05-17,Sale at price 170.14 per share.,1200,204168
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-22,Stock Award(Grant) at price 0.00 per share.,1408,0
2024-07-29,Sale at price 190.00 per share.,3684,699960
2024-07-29,Sale at price 186.45 per share.,1408,262520
2024-09-27,Sale at price 190.00 per share.,2456,466640
2024-10-15,Sale at price 190.00 per share.,1228,233320
2024-10-21,Stock Award(Grant) at price 0.00 per share.,1001,0
2024-11-07,Sale at price 186.49 per share.,1066,198800
2024-12-02,Sale at price 192.43 per share.,2092,402573
2024-12-19,Purchase at price 191.12 - 196.00 per share.,234312,45403468
2024-12-24,Purchase at price 194.98 - 201.62 per share.,143424,28547896
2024-12-30,Purchase at price 201.75 - 206.04 per share.,76487,15574537
2025-01-03,Purchase at price 204.61 - 204.94 per share.,20044,4103142
2025-02-10,Stock Award(Grant) at price 0.00 per share.,23398,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,7878,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,2474,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,8324,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,8999,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,4158,0
