date,transactionType,shares,value
2024-12-05,Sale at price 296.09 per share.,142,42045.0
2024-12-05,Sale at price 296.30 per share.,45,13334.0
2024-12-09,,1533,
2024-12-09,,240,
2024-12-09,,872,
2024-12-09,,240,
2024-12-09,,1007,
2024-12-09,,223,
2024-12-09,,108,
2024-12-09,,1669,
2024-12-09,,614,
2024-12-09,,6415,
2024-12-09,,223,
2024-12-09,Conversion of Exercise of derivative security at price 259.81 per share.,1742,334635.0
2024-12-09,,922,
2024-12-10,Sale at price 295.09 - 301.96 per share.,71,21202.0
2024-12-10,Sale at price 295.26 - 302.06 per share.,267,79855.0
2024-12-10,Sale at price 294.85 - 302.02 per share.,72,21484.0
2024-12-10,Sale at price 295.23 - 302.06 per share.,1468,439970.0
2024-12-10,Sale at price 295.17 - 302.00 per share.,77,22994.0
2024-12-10,Sale at price 295.20 - 301.99 per share.,66,19692.0
2024-12-10,Sale at price 295.29 - 302.06 per share.,769,229776.0
2024-12-10,Sale at price 295.89 - 302.01 per share.,33,9867.0
2024-12-10,Sale at price 295.08 - 302.07 per share.,219,65421.0
2024-12-10,Sale at price 294.88 - 302.03 per share.,296,88230.0
2024-12-10,Sale at price 295.09 - 302.36 per share.,784,233947.0
2024-12-10,Sale at price 294.87 - 302.08 per share.,2851,852132.0
2024-12-10,Sale at price 295.25 - 302.00 per share.,324,96661.0
2025-01-10,Sale at price 274.61 - 275.34 per share.,895,245872.0
2025-02-12,Sale at price 300.21 per share.,850,255179.0
2025-02-13,Conversion of Exercise of derivative security at price 104.08 per share.,900,93672.0
2025-02-13,,567,
2025-02-14,Sale at price 296.15 per share.,202,59823.0
2025-02-28,Conversion of Exercise of derivative security at price 196.43 per share.,735,144376.0
2025-02-28,Sale at price 285.43 per share.,1231,351364.0
2025-02-28,Sale at price 285.43 per share.,252,71928.0
2025-02-28,Sale at price 283.84 - 285.00 per share.,876,248810.0
2025-03-03,Sale at price 285.43 - 290.14 per share.,1750,501858.0
2025-04-01,,882,
2025-04-02,Sale at price 257.68 per share.,293,75500.0
2025-04-09,,581,
2025-05-09,Conversion of Exercise of derivative security at price 192.86 per share.,5000,964300.0
2025-05-09,Sale at price 295.01 per share.,5000,1475030.0
2025-05-09,Sale at price 295.01 per share.,500,147504.0
2025-05-09,Conversion of Exercise of derivative security at price 171.46 per share.,500,85730.0
2025-05-12,Sale at price 304.12 - 304.13 per share.,2500,760321.0
2025-05-12,Sale at price 304.37 per share.,1704,518651.0
2025-05-12,Sale at price 304.24 per share.,939,285682.0
2025-05-12,Conversion of Exercise of derivative security at price 196.43 per share.,1900,373217.0
2025-05-12,Conversion of Exercise of derivative security at price 192.86 per share.,5200,1002872.0
2025-05-12,Sale at price 304.04 - 305.47 per share.,5200,1581724.0
2025-05-13,Conversion of Exercise of derivative security at price 136.40 per share.,1800,245520.0
2025-05-13,Sale at price 310.02 per share.,1800,558038.0
2025-05-29,Conversion of Exercise of derivative security at price 171.46 per share.,450,77157.0
2025-05-29,Sale at price 315.02 per share.,450,141758.0
2025-05-30,,594,
2025-06-04,Sale at price 313.97 - 320.02 per share.,723,230023.0
2025-06-06,,931,
2025-06-06,,1552,
2025-06-06,,776,
2025-06-06,,1552,
2025-06-06,,776,
2025-06-06,,776,
2025-06-09,Sale at price 326.32 per share.,363,118454.0
2025-06-09,Sale at price 326.31 per share.,551,179796.0
2025-06-09,Sale at price 326.31 per share.,297,96913.0
2025-06-09,Sale at price 326.33 per share.,250,81583.0
2025-06-09,Sale at price 326.33 per share.,289,94310.0
2025-06-09,Sale at price 326.31 per share.,494,161197.0
2025-06-11,Sale at price 325.35 per share.,526,171134.0
2025-07-16,Conversion of Exercise of derivative security at price 171.46 per share.,2949,360066.0
2025-07-17,Sale at price 350.08 - 355.26 per share.,2369,830730.0
2025-08-19,,1257,
2025-08-19,Stock Gift at price 0.00 per share.,815,0.0
2025-08-26,Sale at price 356.05 - 356.32 per share.,3000,1068192.0
2025-08-28,Stock Gift at price 0.00 per share.,1070,0.0
2025-08-29,Sale at price 348.02 - 348.99 per share.,1435,499500.0
2025-08-29,Sale at price 348.44 per share.,365,127181.0
2025-08-29,Conversion of Exercise of derivative security at price 196.43 per share.,365,71697.0
2025-09-05,,324,
2025-09-08,Sale at price 345.16 - 345.18 per share.,103,35552.0
2025-09-11,,24400,
2025-09-11,Sale at price 350.13 per share.,24400,8543196.0
2025-09-11,Sale at price 350.00 per share.,250,87500.0
2025-10-29,Conversion of Exercise of derivative security at price 350.76 per share.,822,288325.0
2025-10-29,Sale at price 365.00 per share.,822,300030.0
2025-11-06,Conversion of Exercise of derivative security at price 136.40 per share.,61700,8415880.0
2025-11-06,Sale at price 390.62 - 392.40 per share.,61700,24159343.0
2025-11-24,Conversion of Exercise of derivative security at price 196.43 per share.,500,98215.0
2025-11-28,Stock Gift at price 0.00 per share.,2043,0.0
