date,transactionType,shares,value
2024-03-01,Sale at price 58.12 per share.,822,47775
2024-03-26,Purchase at price 54.12 - 71.29 per share.,680,38681
2024-05-29,Sale at price 56.20 per share.,10000,562010
2024-05-31,Sale at price 53.43 - 72.83 per share.,755,45405
2024-05-31,Sale at price 58.75 per share.,2700,158633
2024-08-02,Stock Gift at price 0.00 per share.,500,0
2024-08-09,Sale at price 64.94 per share.,500,32468
2024-08-13,Sale at price 65.50 per share.,815,53382
2024-08-30,Sale at price 66.90 per share.,500,33452
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,7830,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,12388,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,14159,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,13279,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,4509,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,79873,0
2025-02-18,Sale at price 60.76 per share.,2092,127110
2025-02-19,Sale at price 62.26 per share.,3092,192508
2025-02-20,Stock Gift at price 0.00 per share.,2000,0
2025-02-20,Sale at price 63.05 per share.,1000,63050
2025-02-21,Sale at price 63.00 per share.,980,61735
2025-02-26,Sale at price 63.63 per share.,1000,63630
2025-02-26,Sale at price 63.50 per share.,7749,492062
2025-02-28,Sale at price 62.68 per share.,12000,752148
2025-05-20,Sale at price 64.00 per share.,2600,166400
2025-08-22,Purchase at price 66.07 per share.,3780,249739
2025-08-29,Sale at price 64.26 - 64.50 per share.,3700,238212
2025-11-07,Stock Gift at price 0.00 per share.,429,0
2025-11-07,Sale at price 72.77 per share.,4129,300489
2025-11-07,Stock Gift at price 0.00 per share.,2600,0
2025-11-10,Stock Gift at price 0.00 per share.,2400,0
2025-11-12,Sale at price 73.08 per share.,5000,365400
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,2581,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,8426,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,8293,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,3506,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,6516,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,2954,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,18410,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,4270,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,5991,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,5522,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,11776,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,2663,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,1311,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,75775,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,35282,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,13862,0
2026-02-17,Sale at price 73.32 per share.,2581,189239
2026-02-18,Sale at price 73.05 - 73.07 per share.,2581,188559
2026-02-19,Sale at price 73.57 per share.,6000,441420
2026-02-19,Sale at price 73.90 per share.,7800,576420
2026-02-19,Stock Award(Grant) at price 0.00 per share.,3339,0
2026-02-23,Sale at price 73.56 - 74.49 per share.,12339,913522
