date,transactionType,shares,value
2024-05-03,Sale at price 178.21 per share.,2056,366400.0
2024-05-09,Sale at price 181.00 per share.,8100,1466100.0
2024-05-09,Sale at price 180.34 - 181.03 per share.,3000,542055.0
2024-05-10,Sale at price 181.52 per share.,744,135074.0
2024-05-15,Sale at price 190.01 per share.,8100,1539081.0
2024-05-20,,2253,
2024-05-21,Sale at price 200.94 per share.,3069,616670.0
2024-05-22,Sale at price 196.11 - 202.13 per share.,1474,291221.0
2024-06-03,Sale at price 209.61 per share.,8000,1676880.0
2024-06-03,Sale at price 203.57 - 210.56 per share.,3000,617299.0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,168,0.0
2024-07-01,Sale at price 199.47 per share.,8000,1595760.0
2024-07-05,Sale at price 205.08 - 205.87 per share.,3000,616815.0
2024-08-02,Sale at price 160.50 per share.,8000,1284000.0
2024-08-08,Sale at price 164.40 per share.,4539,746212.0
2024-08-08,Sale at price 159.17 - 164.55 per share.,3000,488662.0
2024-08-20,,1183,
2024-09-03,Sale at price 163.11 - 169.86 per share.,3000,497980.0
2024-09-03,Sale at price 171.72 per share.,8000,1373760.0
2024-09-03,Stock Gift at price 0.00 per share.,623,0.0
2024-09-05,Sale at price 163.08 per share.,774,126224.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,169,0.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,198,0.0
2024-10-01,Sale at price 165.14 - 166.97 per share.,3000,497848.0
2024-10-01,Sale at price 169.80 per share.,8000,1358400.0
2024-10-01,,5107,
2024-10-01,,2926,
2024-10-01,,5319,
2024-10-01,,17022,
2024-10-01,,9575,
2024-10-02,Sale at price 166.15 per share.,3245,539157.0
2024-10-08,Stock Award(Grant) at price 0.00 per share.,677,0.0
2024-11-01,,5812,
2024-11-04,Sale at price 165.06 per share.,1901,313779.0
2024-11-08,Sale at price 172.09 per share.,8000,1376720.0
2024-11-14,Sale at price 162.52 - 164.58 per share.,3000,491349.0
2024-11-20,,2276,
2024-11-21,Sale at price 155.00 per share.,1304,202120.0
2024-12-05,Sale at price 160.29 - 163.49 per share.,3000,484617.0
2024-12-09,Stock Award(Grant) at price 0.00 per share.,21736,0.0
2024-12-09,Stock Award(Grant) at price 0.00 per share.,25455,0.0
2024-12-09,Stock Award(Grant) at price 0.00 per share.,72450,0.0
2024-12-09,Stock Award(Grant) at price 0.00 per share.,12453,0.0
2024-12-09,Stock Award(Grant) at price 0.00 per share.,22641,0.0
2024-12-09,Stock Award(Grant) at price 0.00 per share.,40754,0.0
2024-12-10,Sale at price 159.96 - 160.97 per share.,10373,1665781.0
2024-12-10,Sale at price 159.98 - 160.99 per share.,7717,1239288.0
2024-12-13,,43445,
2024-12-13,,13030,
2024-12-13,,8037,
2024-12-13,,20530,
2024-12-13,,10205,
2024-12-13,,17873,
2024-12-16,Sale at price 158.12 per share.,2587,409056.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,187,0.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,219,0.0
2025-01-02,Sale at price 153.50 - 157.18 per share.,3000,463851.0
2025-02-10,Sale at price 169.72 - 170.28 per share.,19287,3275553.0
2025-02-12,Sale at price 169.03 - 170.69 per share.,3000,509397.0
2025-02-20,,1130,
2025-02-20,,1612,
2025-02-21,Sale at price 174.83 per share.,744,130074.0
2025-03-03,Sale at price 153.08 - 159.63 per share.,3337,523292.0
2025-03-07,,1901,
2025-03-07,,1901,
2025-03-07,,1901,
2025-03-07,,1901,
2025-03-07,,1901,
2025-03-07,,1901,
2025-03-12,Sale at price 154.24 per share.,1600,246784.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
2025-03-18,Stock Award(Grant) at price 0.00 per share.,2097,0.0
