date,transactionType,shares,value
2024-03-08,Conversion of Exercise of derivative security at price 26.38 per share.,15400,406252
2024-03-08,Sale at price 34.18 per share.,15400,526369
2024-03-28,Conversion of Exercise of derivative security at price 26.38 per share.,10000,263800
2024-03-28,Sale at price 34.95 per share.,10000,349500
2024-03-28,Sale at price 35.00 per share.,15400,539055
2024-03-28,Stock Award(Grant) at price 34.89 per share.,1730,60375
2024-03-28,Conversion of Exercise of derivative security at price 26.38 per share.,15400,406252
2024-03-28,Stock Award(Grant) at price 34.89 per share.,1090,38063
2024-03-28,Stock Award(Grant) at price 34.89 per share.,1617,56437
2024-03-28,Stock Award(Grant) at price 34.89 per share.,1730,60375
2024-04-02,Conversion of Exercise of derivative security at price 26.38 per share.,13800,364044
2024-04-02,Sale at price 35.13 per share.,4300,151068
2024-04-02,Sale at price 35.50 per share.,13800,489900
2024-06-11,Stock Award(Grant) at price 0.00 per share.,12562,0
2024-06-11,Stock Award(Grant) at price 0.00 per share.,6118,0
2024-06-26,Conversion of Exercise of derivative security at price 26.38 per share.,6200,163556
2024-06-27,Purchase at price 30.12 per share.,830,25000
2024-09-13,Conversion of Exercise of derivative security at price 26.38 per share.,51600,1361208
2024-09-13,Sale at price 31.96 per share.,51600,1648878
2024-09-17,Stock Gift at price 0.00 per share.,7103,0
2024-09-18,Conversion of Exercise of derivative security at price 26.38 per share.,10000,263800
2024-09-18,Sale at price 32.70 per share.,10000,327000
2024-09-23,Stock Award(Grant) at price 31.48 per share.,2541,79991
2024-09-27,Sale at price 31.91 per share.,9800,312689
2024-09-27,Conversion of Exercise of derivative security at price 26.38 per share.,9800,258524
2024-09-30,Stock Award(Grant) at price 31.70 per share.,1904,60375
2024-09-30,Stock Award(Grant) at price 31.70 per share.,1780,56437
2024-09-30,Stock Award(Grant) at price 31.70 per share.,1200,38063
2024-09-30,Stock Award(Grant) at price 31.70 per share.,1904,60375
2024-10-10,Conversion of Exercise of derivative security at price 26.38 per share.,14800,390424
2024-12-06,Purchase at price 32.47 per share.,4904,159246
2024-12-10,Stock Award(Grant) at price 0.00 per share.,14457,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,2832,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,7005,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,8496,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,4770,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,2385,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,6558,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,11178,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,21312,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,9688,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,11923,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5405,0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,67568,0
2025-03-04,Stock Gift at price 0.00 per share.,5185,0
2025-03-21,Stock Award(Grant) at price 29.98 per share.,5337,160003
2025-03-27,Sale at price 30.40 per share.,4500,136800
2025-03-31,Stock Award(Grant) at price 30.94 per share.,2121,65625
2025-03-31,Stock Award(Grant) at price 30.94 per share.,2502,77438
2025-03-31,Stock Award(Grant) at price 30.94 per share.,1824,56438
2025-03-31,Stock Award(Grant) at price 30.94 per share.,2036,63000
2025-06-10,Stock Award(Grant) at price 0.00 per share.,4816,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,482,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,643,0
2025-08-05,Stock Award(Grant) at price 0.00 per share.,7068,0
2025-08-05,Stock Award(Grant) at price 0.00 per share.,4078,0
2025-08-05,Stock Award(Grant) at price 0.00 per share.,63605,0
2025-09-30,Stock Award(Grant) at price 24.74 per share.,2546,63000
2025-09-30,Stock Award(Grant) at price 24.74 per share.,2652,65625
2025-09-30,Stock Award(Grant) at price 24.74 per share.,2281,56437
2025-09-30,Stock Award(Grant) at price 24.74 per share.,3130,77437
2025-12-09,Stock Award(Grant) at price 0.00 per share.,7618,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,10792,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,5925,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,3598,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,8464,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,12696,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,8464,0
2025-12-09,Stock Award(Grant) at price 0.00 per share.,21160,0
2025-12-11,Sale at price 24.00 per share.,13400,321600
2026-01-02,Stock Award(Grant) at price 0.00 per share.,5558,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,32707,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,6541,0
