date,transactionType,shares,value
2024-04-01,Stock Award(Grant) at price 61.88 per share.,727,44990
2024-04-01,Stock Award(Grant) at price 61.88 per share.,297,18431
2024-04-01,Stock Award(Grant) at price 61.88 per share.,168,10406
2024-04-01,Stock Award(Grant) at price 61.88 per share.,25,1549
2024-04-01,Stock Award(Grant) at price 61.88 per share.,25,1549
2024-04-01,Stock Award(Grant) at price 61.88 per share.,1009,62500
2024-04-01,Stock Award(Grant) at price 61.88 per share.,233,14442
2024-04-01,Stock Award(Grant) at price 61.88 per share.,1673,103567
2024-04-01,Stock Award(Grant) at price 61.88 per share.,466,28841
2024-04-01,Stock Award(Grant) at price 61.88 per share.,297,18431
2024-07-01,Stock Award(Grant) at price 61.84 per share.,727,44958
2024-07-01,Stock Award(Grant) at price 61.84 per share.,300,18589
2024-07-01,Stock Award(Grant) at price 61.84 per share.,25,1562
2024-07-01,Stock Award(Grant) at price 61.84 per share.,470,29088
2024-07-01,Stock Award(Grant) at price 61.84 per share.,25,1562
2024-07-01,Stock Award(Grant) at price 61.84 per share.,300,18589
2024-07-01,Stock Award(Grant) at price 61.84 per share.,1365,84454
2024-07-01,Stock Award(Grant) at price 61.84 per share.,1010,62500
2024-07-01,Stock Award(Grant) at price 61.84 per share.,169,10496
2024-07-01,Stock Award(Grant) at price 61.84 per share.,235,14566
2024-07-09,Stock Award(Grant) at price 0.00 per share.,623837,0
2024-08-15,Sale at price 60.52 - 60.66 per share.,25299,1532261
2024-08-20,Sale at price 61.59 per share.,13254,816314
2024-10-01,Stock Award(Grant) at price 61.59 per share.,27,1665
2024-10-01,Stock Award(Grant) at price 61.59 per share.,321,19809
2024-10-01,Stock Award(Grant) at price 61.59 per share.,181,11185
2024-10-01,Stock Award(Grant) at price 61.59 per share.,27,1665
2024-10-01,Stock Award(Grant) at price 61.59 per share.,1014,62500
2024-10-01,Stock Award(Grant) at price 61.59 per share.,252,15522
2024-10-01,Stock Award(Grant) at price 61.59 per share.,321,19809
2024-10-01,Stock Award(Grant) at price 61.59 per share.,1414,87098
2024-10-01,Stock Award(Grant) at price 61.59 per share.,503,30998
2024-10-01,Stock Award(Grant) at price 61.59 per share.,730,44958
2024-11-11,Sale at price 69.98 per share.,13000,909675
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2141,1680
2025-01-02,Stock Award(Grant) at price 0.00 per share.,2117,0
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2400,19989
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2277,11286
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2141,1680
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2339,15663
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2400,19989
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2559,31280
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,2752,44975
2025-01-02,Stock Award(Grant) at price 0.00 per share.,3000,0
2025-01-02,Stock Award(Grant) at price 0.00 - 70.83 per share.,3358,87890
2025-01-02,Stock Award(Grant) at price 0.00 per share.,529,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,29493,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,29478,0
2025-02-13,Stock Gift at price 0.00 per share.,1875,0
2025-02-13,Sale at price 81.01 - 81.02 per share.,15125,1225284
2025-02-13,Stock Award(Grant) at price 0.00 per share.,44282,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,50385,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,88614,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,25604,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,44208,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,38518,0
2025-02-13,Sale at price 81.09 - 81.14 per share.,30000,2433147
2025-02-13,Sale at price 81.21 - 81.24 per share.,20000,1624454
2025-02-13,Stock Award(Grant) at price 0.00 per share.,19172,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,33197,0
2025-02-13,Sale at price 81.36 per share.,16354,1330573
2025-02-13,Stock Award(Grant) at price 0.00 per share.,33598,0
2025-02-13,Sale at price 81.70 - 81.72 per share.,30000,2451125
2025-02-13,Stock Award(Grant) at price 0.00 per share.,75615,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,81049,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,33156,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,51871,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,141836,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,41629,0
2025-02-14,Sale at price 83.21 per share.,58465,4864791
2025-02-14,Stock Gift at price 0.00 per share.,3073,0
2025-02-14,Sale at price 82.41 per share.,35545,2929263
2025-02-14,Stock Gift at price 0.00 per share.,89008,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,2038,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1865,0
2025-04-01,Stock Award(Grant) at price 72.18 per share.,295,21333
2025-04-01,Stock Award(Grant) at price 72.18 per share.,174,12562
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1905,0
2025-04-01,Stock Award(Grant) at price 72.18 per share.,39,2879
2025-04-01,Stock Award(Grant) at price 72.18 per share.,16,1186
2025-04-01,Stock Award(Grant) at price 72.18 per share.,235,16973
2025-04-01,Stock Award(Grant) at price 72.18 per share.,295,21333
2025-04-01,Stock Award(Grant) at price 72.18 per share.,865,62500
2025-04-01,Stock Award(Grant) at price 72.18 per share.,623,44966
