date,transactionType,shares,value
2024-07-16,Sale at price 240.39 - 241.14 per share.,18437,4433120
2024-08-01,Purchase at price 216.62 per share.,1050,227449
2024-08-01,Purchase at price 216.15 per share.,1200,259380
2024-09-10,Stock Award(Grant) at price 0.00 per share.,1,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,4,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,11,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,44,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,4,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,21,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,7,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,7,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,81,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,53,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,7,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,38,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,5,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,7,0
2024-09-16,Stock Award(Grant) at price 0.00 per share.,17340,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,13,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,4,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,2,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,60,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,2,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,53,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,6,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,5,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,65,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,99,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,2,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,9,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,47,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,6,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,8,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,25,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,9,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5001,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,843,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,29793,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,12130,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,9362,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,6596,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6605,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,8865,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6953,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,880,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,27255,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,8112,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,11125,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1086,0
2025-03-06,Stock Award(Grant) at price 0.00 per share.,1355,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,10,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,37,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,18,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,62,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,32,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,13,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,55,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,112,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,6,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,76,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,10,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,40,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,51,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,129,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,90,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,6,0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,473,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,197,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,174,0
2025-05-08,Conversion of Exercise of derivative security at price 58.90 per share.,40917,2410011
2025-05-08,Sale at price 179.99 - 182.85 per share.,40917,7423293
2025-05-13,Conversion of Exercise of derivative security at price 73.49 - 95.57 per share.,28159,2387710
2025-05-13,Sale at price 190.62 - 191.28 per share.,28159,5375581
2025-06-10,Stock Award(Grant) at price 0.00 per share.,6,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,3,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,65,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,9,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,33,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,58,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,28,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,17,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,105,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,3,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,71,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,13,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,48,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,7,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,34,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,44,0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,112,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,176,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,155,0
2025-08-11,Stock Award(Grant) at price 0.00 per share.,10353,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,6,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,4,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,69,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,37,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,10,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,35,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,18,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,29,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,61,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,111,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,4,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,74,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,14,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,51,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,7,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,36,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,47,0
2025-09-10,Stock Award(Grant) at price 0.00 per share.,117,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,177,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,177,0
2025-12-08,Sale at price 146.17 per share.,7400,1081658
2025-12-10,Stock Award(Grant) at price 149.54 per share.,8,1198
2025-12-10,Stock Award(Grant) at price 149.54 per share.,4,692
2025-12-10,Stock Award(Grant) at price 149.54 per share.,55,8229
2025-12-10,Stock Award(Grant) at price 149.54 per share.,43,6545
2025-12-10,Stock Award(Grant) at price 149.54 per share.,11,1793
2025-12-10,Stock Award(Grant) at price 149.54 per share.,41,6142
2025-12-10,Stock Award(Grant) at price 149.54 per share.,21,3169
2025-12-10,Stock Award(Grant) at price 149.54 per share.,70,10537
2025-12-10,Stock Award(Grant) at price 149.54 per share.,136,20360
2025-12-10,Stock Award(Grant) at price 149.54 per share.,17,2678
2025-12-10,Stock Award(Grant) at price 149.54 per share.,129,19319
2025-12-10,Stock Award(Grant) at price 149.54 per share.,4,692
2025-12-10,Stock Award(Grant) at price 149.54 per share.,86,12884
2025-12-10,Stock Award(Grant) at price 149.54 per share.,59,8865
2025-12-10,Stock Award(Grant) at price 149.54 per share.,9,1376
2025-12-10,Stock Award(Grant) at price 149.54 per share.,42,6318
2025-12-10,Stock Award(Grant) at price 149.54 per share.,54,8129
2025-12-10,Stock Award(Grant) at price 149.54 per share.,34,5104
2025-12-15,Stock Gift at price 0.00 per share.,345,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,211,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,211,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,4179,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,13846,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,2812,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,2085,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,328,0
