date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,6924,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,8694,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,21308,0
2024-03-12,Stock Gift at price 0.00 per share.,1187,0
2024-04-26,Sale at price 92.67 per share.,3800,352146
2024-04-26,Sale at price 92.61 per share.,122736,11366581
2024-04-26,Conversion of Exercise of derivative security at price 39.82 - 76.78 per share.,122736,7121813
2024-05-07,Stock Gift at price 0.00 per share.,46000,0
2024-05-09,Sale at price 91.15 per share.,20000,1823000
2024-05-16,Sale at price 88.43 per share.,2500,221075
2024-07-01,Stock Award(Grant) at price 0.00 per share.,37223,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,33839,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3781,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3781,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3293,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3452,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3491,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3689,0
2024-07-17,Stock Award(Grant) at price 0.00 per share.,3491,0
2024-07-26,Stock Gift at price 0.00 per share.,16500,0
2024-07-26,Stock Award(Grant) at price 0.00 per share.,12738,0
2024-07-26,Stock Award(Grant) at price 0.00 per share.,9553,0
2024-07-30,Sale at price 78.16 per share.,1325,103562
2024-10-25,Sale at price 74.69 per share.,71633,5350269
2024-10-25,Stock Gift at price 0.00 per share.,5872,0
2024-10-25,Purchase at price 74.67 per share.,14731,1099966
2024-11-26,Sale at price 79.88 per share.,5500,439340
2024-11-27,Sale at price 80.39 per share.,1681,135136
2024-12-10,Sale at price 76.76 per share.,2735,209939
2024-12-10,Stock Gift at price 0.00 per share.,64909,0
2024-12-10,Stock Gift at price 0.00 per share.,195,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,451440,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,130640,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,65440,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,97600,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,97600,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,4035,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,18828,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,26897,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,1498,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,76232,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,9026,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,12492,0
2025-03-10,Sale at price 76.85 - 79.90 per share.,4259,334259
2025-06-11,Sale at price 81.10 per share.,25000,2027500
2025-07-28,Sale at price 93.23 per share.,25000,2330750
2025-07-28,Sale at price 92.85 per share.,2033,188764
2025-08-28,Sale at price 90.33 per share.,25000,2258250
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2973,0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,3177,0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,3291,0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,3143,0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,3143,0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,3121,0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2973,0
2025-11-13,Sale at price 68.79 per share.,1841,126642
2025-11-13,Sale at price 68.68 per share.,2250,154530
