date,transactionType,shares,value
2024-03-08,Conversion of Exercise of derivative security at price 115.96 per share.,1367,158517.0
2024-03-08,,1367,
2024-03-08,,1367,
2024-03-08,,1367,
2024-03-27,Sale at price 116.46 per share.,15000,1746850.0
2024-05-03,Conversion of Exercise of derivative security at price 119.09 per share.,855,101822.0
2024-05-03,,14290,
2024-05-03,,3215,
2024-05-03,Conversion of Exercise of derivative security at price 119.09 per share.,4400,523996.0
2024-05-03,,1600,
2024-05-03,,3215,
2024-05-16,Sale at price 118.00 per share.,400,47200.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,4588,630024.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,4588,630024.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,294,40372.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,20403,2801740.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,4588,630024.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,6283,862782.0
2024-11-05,Conversion of Exercise of derivative security at price 137.32 per share.,1228,168629.0
2024-11-11,Purchase at price 144.89 per share.,2500,362225.0
2024-11-15,Stock Gift at price 0.00 per share.,1500,0.0
2025-02-05,Conversion of Exercise of derivative security at price 144.69 per share.,71980,10414786.0
2025-02-05,,5749,
2025-03-07,,1293,
2025-03-07,Conversion of Exercise of derivative security at price 147.75 per share.,1293,191041.0
2025-03-07,Conversion of Exercise of derivative security at price 147.75 per share.,1293,191041.0
2025-05-02,Conversion of Exercise of derivative security at price 160.66 per share.,11140,1789697.0
2025-05-02,Conversion of Exercise of derivative security at price 160.66 per share.,2505,402441.0
2025-05-02,Conversion of Exercise of derivative security at price 160.66 per share.,3430,551047.0
2025-05-02,Conversion of Exercise of derivative security at price 160.66 per share.,160,25705.0
2025-05-02,Conversion of Exercise of derivative security at price 160.66 per share.,2505,402441.0
2025-05-02,Conversion of Exercise of derivative security at price 160.66 per share.,2505,402441.0
2025-05-14,Sale at price 150.98 per share.,15000,2264685.0
2025-10-01,Stock Award(Grant) at price 170.12 per share.,66,11228.0
2025-11-04,Conversion of Exercise of derivative security at price 172.96 per share.,5396,933292.0
2025-11-04,Conversion of Exercise of derivative security at price 172.96 per share.,5396,933292.0
2025-11-04,Conversion of Exercise of derivative security at price 172.96 per share.,5396,933292.0
2025-11-04,Conversion of Exercise of derivative security at price 172.96 per share.,7610,1316226.0
2025-11-04,Conversion of Exercise of derivative security at price 172.96 per share.,32297,5586089.0
2025-11-04,Conversion of Exercise of derivative security at price 172.96 per share.,336,58115.0
2025-12-03,Sale at price 171.15 per share.,450,77018.0
2025-12-10,Stock Gift at price 166.80 per share.,1500,250200.0
2025-12-16,Stock Gift at price 169.16 per share.,442,74769.0
2026-01-02,Stock Award(Grant) at price 168.23 per share.,66,11103.0
2026-01-02,Conversion of Exercise of derivative security at price 168.23 per share.,2500,420575.0
2026-02-04,,31493,
