date,transactionType,shares,value
2024-02-12,Sale at price 52.70 - 52.76 per share.,3034,160012
2024-02-12,Conversion of Exercise of derivative security at price 32.97 per share.,942,31058
2024-02-26,Stock Award(Grant) at price 0.00 per share.,1567,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,12952,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,5092,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,1687,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,5835,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,15495,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,55950,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,10327,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,1312,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,6112,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,8610,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,10777,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,8610,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,10102,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,8610,0
2024-02-26,Stock Award(Grant) at price 0.00 per share.,4080,0
2024-04-08,Stock Award(Grant) at price 54.12 per share.,3283,177676
2024-04-24,Sale at price 52.59 per share.,7271,382382
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-07-23,Stock Award(Grant) at price 0.00 per share.,2495,0
2024-08-23,Sale at price 57.51 - 57.57 per share.,2545,146371
2024-08-23,Conversion of Exercise of derivative security at price 42.32 per share.,2545,107704
2024-08-30,Conversion of Exercise of derivative security at price 42.32 per share.,1805,76388
2024-10-22,Conversion of Exercise of derivative security at price 49.20 - 60.12 per share.,4664,247727
2024-10-22,Sale at price 62.11 - 62.33 per share.,7564,470467
2024-10-22,Sale at price 61.79 per share.,650,40164
2024-10-24,Sale at price 63.22 - 63.23 per share.,6500,410993
2024-10-29,Conversion of Exercise of derivative security at price 29.34 - 34.86 per share.,9910,303593
2024-11-07,Sale at price 68.82 per share.,1392,95804
2024-11-20,Stock Gift at price 0.00 per share.,4292,0
2024-11-27,Stock Gift at price 0.00 per share.,4300,0
2024-12-02,Sale at price 71.36 per share.,1857,132516
2024-12-02,Conversion of Exercise of derivative security at price 42.32 per share.,1857,78588
2025-01-28,Stock Award(Grant) at price 0.00 per share.,10075,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2520,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2910,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,3030,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,5980,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2835,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2990,0
