date,transactionType,shares,value
2024-03-11,Stock Award(Grant) at price 0.00 per share.,15587,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,20466,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,15277,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,153306,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,19277,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,15041,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,4998,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,13163,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,22097,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,2835,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,14517,0.0
2024-04-01,Stock Award(Grant) at price 145.30 per share.,121,17581.0
2024-04-30,Sale at price 143.98 - 144.04 per share.,8656,1246775.0
2024-05-01,Sale at price 143.00 per share.,15485,2214355.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-02,Sale at price 141.87 per share.,1212,171946.0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,1658,0.0
2024-05-08,Sale at price 142.88 per share.,16913,2416529.0
2024-07-17,Conversion of Exercise of derivative security at price 86.34 per share.,21347,1843100.0
2024-07-17,Sale at price 150.00 per share.,30742,4611300.0
2024-08-02,Conversion of Exercise of derivative security at price 74.96 per share.,115812,8681268.0
2024-08-06,Conversion of Exercise of derivative security at price 86.34 per share.,23582,2036070.0
2024-08-06,Sale at price 131.22 - 133.37 per share.,61532,8175295.0
2024-10-17,Sale at price 160.00 per share.,15751,2520160.0
2024-11-05,Sale at price 165.00 per share.,24786,4089690.0
2024-11-05,Sale at price 162.37 per share.,1994,323766.0
2024-11-07,Sale at price 186.77 - 188.57 per share.,16594,3105099.0
2024-11-07,Sale at price 184.69 - 184.76 per share.,721,133189.0
2024-11-08,Sale at price 183.51 per share.,5901,1082893.0
2024-11-12,Sale at price 190.01 - 190.64 per share.,10541,2005492.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,8670,0.0
2025-02-04,Conversion of Exercise of derivative security at price 200.12 per share.,1145,229137.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,7108,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,8132,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,5113,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,4748,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,7040,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,5322,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,3486,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,8001,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,6758,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,6097,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,6497,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,7307,0.0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,4809,0.0
2025-02-14,,36195,
2025-03-10,Stock Award(Grant) at price 0.00 per share.,6328,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,7554,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,6390,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1257,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1357,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,2164,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,8855,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,7365,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,115438,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,9444,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,6661,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,956,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1241,0.0
2025-05-12,Sale at price 198.53 - 200.28 per share.,9560,1906311.0
2025-05-12,Sale at price 198.70 per share.,1658,329445.0
2025-05-16,Stock Award(Grant) at price 0.00 per share.,66431,0.0
2025-05-16,Purchase at price 197.22 per share.,10,1972.0
2025-05-16,Stock Award(Grant) at price 0.00 per share.,358,0.0
2025-05-16,Stock Award(Grant) at price 0.00 per share.,13932,0.0
2025-05-16,Stock Award(Grant) at price 0.00 per share.,21,0.0
2025-05-16,Stock Award(Grant) at price 0.00 per share.,29,0.0
2025-05-16,Stock Award(Grant) at price 0.00 per share.,26693,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,12780,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,12780,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,76675,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,15336,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,12780,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,12780,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,23003,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,28115,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,12780,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,12780,0.0
2025-06-03,Stock Award(Grant) at price 0.00 per share.,15336,0.0
