date,transactionType,shares,value
2024-10-01,,3100,
2024-10-01,,311,
2024-10-03,Sale at price 601.31 per share.,775,466015.0
2024-10-10,Sale at price 617.28 per share.,3999,2469055.0
2024-10-31,,98,
2024-10-31,,119,
2024-11-26,Sale at price 632.97 - 650.99 per share.,78164,50153571.0
2024-11-29,,464,
2024-11-29,,97,
2024-12-05,Sale at price 641.58 - 653.06 per share.,3648,2359618.0
2024-12-05,Conversion of Exercise of derivative security at price 303.94 per share.,9810,2981651.0
2024-12-05,Sale at price 641.95 - 651.96 per share.,9610,6212534.0
2024-12-06,Conversion of Exercise of derivative security at price 281.60 per share.,13350,3759360.0
2024-12-09,Sale at price 649.02 - 652.86 per share.,17141,11155082.0
2024-12-10,Sale at price 655.66 - 658.96 per share.,7700,5063808.0
2024-12-12,,438,
2024-12-12,,930,
2024-12-12,,263,
2024-12-12,Conversion of Exercise of derivative security at price 216.64 - 525.51 per share.,23810,9931007.0
2024-12-12,Sale at price 664.82 - 667.55 per share.,23810,15856967.0
2024-12-18,Sale at price 648.26 - 674.88 per share.,73655,48975955.0
2024-12-30,Sale at price 623.76 - 633.97 per share.,74700,47122069.0
2024-12-30,Conversion of Exercise of derivative security at price 216.64 per share.,13628,2952370.0
2024-12-31,,1218,
2024-12-31,Conversion of Exercise of derivative security at price 216.64 - 281.60 per share.,79149,18486911.0
2024-12-31,Sale at price 627.29 - 633.96 per share.,75300,47447390.0
2024-12-31,,1058,
2024-12-31,,518,
2024-12-31,,720,
2024-12-31,,313,
2024-12-31,,1749,
2024-12-31,,3100,
2025-01-02,Conversion of Exercise of derivative security at price 281.60 per share.,26562,7479859.0
2025-01-02,Sale at price 620.44 - 636.86 per share.,26562,16624911.0
2025-01-03,Sale at price 628.08 - 628.50 per share.,362,228121.0
2025-01-03,Sale at price 628.50 per share.,109,68506.0
2025-01-07,Sale at price 612.68 - 614.90 per share.,4787,2937791.0
2025-01-08,Sale at price 626.42 per share.,1300,814350.0
2025-01-10,Sale at price 619.24 - 620.74 per share.,1078,667838.0
2025-01-17,Conversion of Exercise of derivative security at price 167.74 per share.,1702,25496.0
2025-01-24,,903,
2025-01-24,,903,
2025-01-24,,903,
2025-01-24,Conversion of Exercise of derivative security at price 288.08 per share.,990,25063.0
2025-02-27,Sale at price 600.61 - 625.38 per share.,75000,45865314.0
2025-02-28,Sale at price 600.14 - 613.95 per share.,6446,3895086.0
2025-02-28,,465,
2025-02-28,,96,
2025-03-10,Sale at price 576.26 - 600.53 per share.,75000,43771543.0
2025-03-11,Sale at price 578.38 - 594.54 per share.,8963,5245840.0
2025-03-20,Sale at price 600.00 per share.,1702,1021200.0
2025-03-21,Conversion of Exercise of derivative security at price 216.64 per share.,7385,1599886.0
2025-03-21,Sale at price 600.13 per share.,7385,4431935.0
2025-03-24,Sale at price 612.46 per share.,8163,4999470.0
2025-04-01,,312,
2025-04-01,,3100,
2025-04-01,,518,
2025-04-01,,719,
2025-04-01,,3343,
2025-04-01,,1399,
2025-04-01,,857,
2025-04-01,,1218,
2025-05-02,Conversion of Exercise of derivative security at price 189.45 per share.,135,25576.0
2025-05-08,,90,
2025-05-27,Sale at price 726.46 - 751.48 per share.,72442,53700409.0
2025-05-27,Conversion of Exercise of derivative security at price 303.94 per share.,16700,5075798.0
2025-05-27,Sale at price 725.00 - 734.33 per share.,16700,12177029.0
2025-05-27,Conversion of Exercise of derivative security at price 303.94 - 525.51 per share.,14068,6819239.0
2025-05-27,Sale at price 725.00 - 748.11 per share.,16061,11662708.0
2025-05-27,Sale at price 725.00 - 726.18 per share.,469,340143.0
