date,transactionType,shares,value
2024-05-02,Stock Award(Grant) at price 309.05 per share.,648,200264
2024-05-02,Stock Award(Grant) at price 309.05 per share.,4854,1500129
2024-05-02,Stock Award(Grant) at price 309.05 per share.,939,290198
2024-05-02,Stock Award(Grant) at price 309.05 per share.,3722,1150284
2024-05-02,Stock Award(Grant) at price 309.05 per share.,1004,310286
2024-05-02,Stock Award(Grant) at price 309.05 per share.,2913,900263
2024-05-02,Stock Award(Grant) at price 309.05 per share.,1877,580087
2024-05-02,Stock Award(Grant) at price 309.05 per share.,2977,920042
2024-05-02,Stock Award(Grant) at price 309.05 per share.,2589,800130
2024-05-02,Stock Award(Grant) at price 309.05 per share.,12943,4000034
2024-05-06,Conversion of Exercise of derivative security at price 98.87 per share.,23062,2280140
2024-05-06,Conversion of Exercise of derivative security at price 98.87 per share.,639,63178
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Stock Award(Grant) at price 316.50 per share.,696,220284
2024-05-09,Conversion of Exercise of derivative security at price 98.87 per share.,7709,762189
2024-05-14,Conversion of Exercise of derivative security at price 149.57 - 205.12 per share.,546,97219
2024-05-14,Sale at price 320.45 - 320.53 per share.,1657,531087
2024-08-05,Conversion of Exercise of derivative security at price 103.84 per share.,478,49636
2024-08-15,Sale at price 341.69 per share.,1000,341690
2024-10-31,Sale at price 381.29 - 381.89 per share.,1837,701241
2024-11-01,Stock Gift at price 0.00 per share.,248,0
2024-11-06,Sale at price 384.77 - 388.32 per share.,687,266098
2024-11-06,Sale at price 390.00 per share.,522,203580
2024-11-06,Sale at price 390.50 - 393.32 per share.,914,359317
2024-11-06,Conversion of Exercise of derivative security at price 149.57 per share.,344,51452
2024-11-06,Conversion of Exercise of derivative security at price 149.57 - 171.74 per share.,940,149663
2024-11-07,Sale at price 394.47 per share.,1105,435889
2024-11-08,Sale at price 400.75 per share.,1556,623567
2024-11-12,Conversion of Exercise of derivative security at price 244.97 per share.,422,103377
2024-11-12,Sale at price 400.95 per share.,298,119483
2024-11-25,Conversion of Exercise of derivative security at price 149.57 per share.,342,51153
2024-11-25,Sale at price 399.89 per share.,190,75979
2025-02-05,Stock Award(Grant) at price 0.00 per share.,140,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,652,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,489,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,71,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,68,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,815,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,391,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,244,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,89,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,3914,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,978,0
2025-02-25,Purchase at price 309.77 - 311.00 per share.,3227,1000243
2025-03-04,Stock Award(Grant) at price 306.84 per share.,5410,1660004
2025-03-04,Stock Award(Grant) at price 306.84 per share.,1467,450134
2025-03-04,Stock Award(Grant) at price 306.84 per share.,4074,1250066
2025-03-04,Stock Award(Grant) at price 306.84 per share.,1532,470079
2025-03-04,Stock Award(Grant) at price 306.84 per share.,2086,640068
2025-03-04,Stock Award(Grant) at price 306.84 per share.,2868,880017
2025-03-04,Stock Award(Grant) at price 306.84 per share.,3260,1000298
2025-03-04,Stock Award(Grant) at price 306.84 per share.,750,230130
2025-03-04,Stock Award(Grant) at price 306.84 per share.,14340,4400086
2025-03-04,Stock Award(Grant) at price 306.84 per share.,3520,1080077
2025-05-01,Conversion of Exercise of derivative security at price 149.57 per share.,338,50555
2025-05-01,Conversion of Exercise of derivative security at price 149.57 per share.,222,33205
2025-05-02,Conversion of Exercise of derivative security at price 149.57 per share.,10484,1568092
2025-05-07,Conversion of Exercise of derivative security at price 149.57 per share.,2284,341618
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-05-08,Stock Award(Grant) at price 265.37 per share.,830,220257
2025-08-07,Stock Award(Grant) at price 316.01 per share.,569,179810
2025-08-12,Sale at price 322.00 per share.,1107,356454
2025-11-18,Purchase at price 232.90 - 233.63 per share.,1000,233118
2026-02-03,Stock Award(Grant) at price 0.00 per share.,543,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,2444,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,347,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1575,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,841,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,787,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,4073,0
2026-02-04,Stock Award(Grant) at price 0.00 per share.,12673,0
