date,transactionType,shares,value
2024-02-28,Stock Gift at price 0.00 per share.,2010,0.0
2024-03-01,,3253,
2024-03-05,,64618,
2024-03-05,,63050,
2024-03-05,,130851,
2024-03-05,,125086,
2024-03-05,,316864,
2024-03-05,,70493,
2024-03-05,,44058,
2024-03-05,,88116,
2024-03-05,,176231,
2024-03-05,,93989,
2024-03-08,Stock Gift at price 0.00 per share.,51418,0.0
2024-03-15,,5955,
2024-04-30,Stock Award(Grant) at price 0.00 per share.,100,0.0
2024-10-14,Sale at price 61.99 per share.,35000,2169650.0
2024-10-16,Sale at price 63.70 per share.,60000,3822000.0
2024-10-21,,130491,
2024-12-09,,4549,
2024-12-09,,9530,
2024-12-09,,3341,
2024-12-09,,1063,
2024-12-09,,3744,
2025-02-05,,45935,
2025-02-05,,62477,
2025-02-05,,58328,
2025-02-05,,49144,
2025-02-05,,57369,
2025-02-05,,82576,
2025-02-05,,30324,
2025-02-05,,109150,
2025-02-05,,41080,
2025-02-05,,62216,
2025-02-05,,124069,
2025-02-05,,28099,
2025-02-05,,86486,
2025-02-05,,33518,
2025-02-05,,21553,
2025-02-28,Conversion of Exercise of derivative security at price 78.32 per share.,2725,213422.0
2025-03-05,,56770,
2025-03-05,,29269,
2025-03-05,,306903,
2025-03-05,,87815,
2025-03-05,,34345,
2025-03-05,,28386,
2025-03-05,,65286,
2025-03-05,,37255,
2025-03-05,,62447,
2025-03-05,,111766,
2025-03-07,Stock Gift at price 0.00 per share.,1500,0.0
2025-03-10,Stock Gift at price 0.00 per share.,20831,0.0
2025-05-27,Stock Gift at price 0.00 per share.,74912,0.0
2025-06-13,,16843,
2025-12-05,,2243,
2025-12-05,,3553,
2025-12-05,,1294,
2025-12-05,,1574,
2025-12-05,,3375,
2025-12-05,,3786,
2025-12-05,,952,
2025-12-05,,1412,
2026-02-05,,33207,
2026-02-05,,4265,
2026-02-05,,153161,
2026-02-05,,23503,
2026-02-05,,128238,
2026-02-05,,61441,
2026-02-05,,49047,
2026-02-05,,19231,
2026-02-05,,76492,
2026-02-05,,52757,
2026-02-05,,49716,
2026-02-05,,59618,
2026-02-05,,57039,
2026-02-05,,34829,
2026-02-05,,115045,
2026-02-19,Stock Gift at price 0.00 per share.,1200,0.0
