date,transactionType,shares,value
2024-02-28,Stock Award(Grant) at price 369.52 per share.,8119,3000113
2024-02-28,Stock Award(Grant) at price 369.52 per share.,3708,1370171
2024-02-28,Stock Award(Grant) at price 369.52 per share.,880,325175
2024-02-28,Stock Award(Grant) at price 369.52 per share.,3627,1340240
2024-02-28,Stock Award(Grant) at price 369.52 per share.,2539,938205
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-02-29,Stock Award(Grant) at price 367.04 per share.,888,325932
2024-03-14,Stock Award(Grant) at price 386.65 per share.,1521,588088
2024-03-14,Stock Award(Grant) at price 386.65 per share.,2293,886578
2024-03-14,Stock Award(Grant) at price 386.65 per share.,9252,3577242
2024-03-14,Stock Award(Grant) at price 386.65 per share.,1609,622112
2024-04-01,Stock Award(Grant) at price 397.38 per share.,78,30996
2024-05-09,Sale at price 380.49 per share.,1000,380490
2024-07-01,Stock Award(Grant) at price 381.34 per share.,81,30889
2024-10-01,Stock Award(Grant) at price 392.98 per share.,79,31046
2024-11-04,Purchase at price 348.64 per share.,2870,1000595
2024-11-04,Sale at price 348.48 per share.,269,93741
2024-11-14,Sale at price 370.00 per share.,200,74000
2025-01-02,Stock Award(Grant) at price 363.27 per share.,86,31241
2025-02-26,Stock Award(Grant) at price 344.48 per share.,1580,544270
2025-02-26,Stock Award(Grant) at price 344.48 per share.,944,325184
2025-02-26,Stock Award(Grant) at price 344.48 per share.,11105,3825395
2025-02-26,Stock Award(Grant) at price 344.48 per share.,7258,2500200
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-02-27,Stock Award(Grant) at price 347.23 per share.,936,325007
2025-03-06,Stock Award(Grant) at price 359.28 per share.,906,325508
2025-03-14,Sale at price 350.42 per share.,830,290849
2025-03-18,Stock Award(Grant) at price 362.70 per share.,1303,472598
2025-03-18,Stock Award(Grant) at price 362.70 per share.,1620,587574
2025-03-18,Stock Award(Grant) at price 362.70 per share.,652,236480
2025-03-18,Sale at price 360.63 per share.,1500,540945
2025-04-01,Stock Award(Grant) at price 364.05 per share.,85,30944
2025-04-01,Stock Award(Grant) at price 364.05 per share.,24,8737
2025-06-11,Purchase at price 337.97 per share.,1000,337970
2025-06-23,Stock Award(Grant) at price 339.93 per share.,957,325313
2025-06-23,Stock Award(Grant) at price 339.93 per share.,957,325313
2025-07-01,Stock Award(Grant) at price 339.74 per share.,91,30916
2025-07-01,Stock Award(Grant) at price 339.74 per share.,91,30916
2025-07-01,Stock Award(Grant) at price 339.74 per share.,8,2718
2025-08-20,Stock Award(Grant) at price 341.44 per share.,954,325729
2025-09-11,Stock Award(Grant) at price 343.83 per share.,2909,1000201
2025-10-01,Stock Award(Grant) at price 352.30 per share.,88,31002
2025-10-01,Stock Award(Grant) at price 352.30 per share.,88,31002
2025-10-01,Stock Award(Grant) at price 352.30 per share.,88,31002
2025-10-29,Purchase at price 307.38 per share.,11385,3499521
2025-10-29,Purchase at price 306.08 per share.,3100,948848
2025-12-19,Stock Gift at price 0.00 per share.,12578,0
2026-01-02,Stock Award(Grant) at price 336.76 per share.,92,30982
2026-01-02,Stock Award(Grant) at price 336.76 per share.,92,30982
2026-01-02,Stock Award(Grant) at price 336.76 per share.,92,30982
