date,transactionType,shares,value
2025-04-01,Stock Award(Grant) at price 0.00 per share.,127,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,4022,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,2936,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,445,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,783,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,427,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,507,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1717,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,621,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,772,0
2025-04-22,Conversion of Exercise of derivative security at price 10.89 per share.,100000,1089000
2025-04-22,Sale at price 13.68 per share.,25419,347737
2025-04-22,Stock Award(Grant) at price 0.00 per share.,2884,0
2025-04-22,Sale at price 13.69 per share.,70417,963938
2025-04-22,Stock Award(Grant) at price 0.00 per share.,2000,0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,1069,0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,2279,0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,2884,0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,2577,0
2025-04-24,Sale at price 14.50 per share.,3434,49796
2025-04-24,Conversion of Exercise of derivative security at price 10.89 per share.,34000,370260
2025-04-28,Conversion of Exercise of derivative security at price 10.89 per share.,34055,370859
2025-04-30,Sale at price 14.36 per share.,59060,848282
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-05-01,Sale at price 14.72 per share.,42344,623402
2025-05-01,Stock Award(Grant) at price 0.00 per share.,10772,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,10772,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,10772,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-05-01,Stock Award(Grant) at price 0.00 per share.,9404,0
2025-06-13,Sale at price 15.79 per share.,13700,216323
2025-07-01,Stock Award(Grant) at price 0.00 per share.,498,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,546,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,1095,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,395,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,645,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,372,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2582,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,3678,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,215,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,655,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2393,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,499,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2030,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,163,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,3110,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,1304,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,6714,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,4283,0
