date,transactionType,shares,value
2024-03-27,Conversion of Exercise of derivative security at price 85.83 per share.,7673,658574.0
2024-03-28,Sale at price 165.52 - 167.62 per share.,10773,1789659.0
2024-03-28,Stock Gift at price 0.00 per share.,90,0.0
2024-04-08,Sale at price 158.21 per share.,1219,192858.0
2024-04-25,Sale at price 156.15 per share.,4707,735011.0
2024-04-25,Conversion of Exercise of derivative security at price 85.83 per share.,4707,404002.0
2024-07-25,Sale at price 141.09 per share.,2500,352727.0
2024-07-26,Sale at price 142.14 per share.,85,12082.0
2024-07-26,,5241,
2024-07-26,,1983,
2024-07-26,,4760,
2024-07-26,,1110,
2024-07-26,,4760,
2024-07-26,,3173,
2024-07-26,,2578,
2024-07-26,,4760,
2024-07-26,,3967,
2024-07-26,,8728,
2024-07-26,,1389,
2024-07-29,,2019,
2024-07-29,Stock Gift at price 0.00 per share.,300,0.0
2024-07-29,Sale at price 142.14 per share.,169,24022.0
2024-07-29,Sale at price 146.48 per share.,5171,757428.0
2024-07-29,,4713,
2024-07-29,,4544,
2024-07-29,,4038,
2024-07-29,,1414,
2024-07-29,,1515,
2024-07-29,,3029,
2024-07-29,,5048,
2024-07-29,,1515,
2024-07-29,,7572,
2024-07-30,Conversion of Exercise of derivative security at price 85.83 per share.,14791,987817.0
2024-07-30,Sale at price 146.81 - 147.69 per share.,15941,2344266.0
2024-09-18,,1171,
2024-09-18,,1171,
2024-09-18,,1171,
2024-09-18,,1171,
2024-09-18,,1171,
2024-09-23,Conversion of Exercise of derivative security at price 59.68 - 85.83 per share.,42403,3032194.0
2024-09-23,Conversion of Exercise of derivative security at price 78.84 per share.,1086,85620.0
2024-09-23,Conversion of Exercise of derivative security at price 59.68 - 85.83 per share.,20665,1397539.0
2024-09-23,Sale at price 171.90 per share.,1171,201292.0
2024-09-23,Sale at price 171.98 per share.,4360,749824.0
2024-09-23,Sale at price 172.04 per share.,5705,981496.0
2024-09-23,Sale at price 171.43 - 172.20 per share.,42403,7279874.0
2024-09-23,Sale at price 171.92 - 172.04 per share.,1666,286546.0
2024-09-23,Sale at price 171.90 per share.,20665,3552287.0
2024-09-23,Stock Gift at price 0.00 per share.,2890,0.0
2024-09-24,Conversion of Exercise of derivative security at price 107.05 per share.,4735,506882.0
2024-09-24,Conversion of Exercise of derivative security at price 78.84 - 85.83 per share.,4939,404944.0
2024-09-24,Sale at price 172.96 per share.,4735,818960.0
2024-09-24,Sale at price 173.03 - 173.08 per share.,6392,1106232.0
2024-09-24,Stock Gift at price 0.00 per share.,3421,0.0
2024-09-27,Sale at price 167.23 per share.,2000,334453.0
2024-09-30,Stock Gift at price 0.00 per share.,175,0.0
2024-10-01,Sale at price 163.43 per share.,3320,542576.0
2024-10-04,Sale at price 163.30 per share.,3000,489895.0
2024-12-23,Conversion of Exercise of derivative security at price 78.84 - 107.05 per share.,7228,658914.0
2024-12-23,Sale at price 181.71 per share.,7228,1313375.0
2024-12-23,Stock Gift at price 0.00 per share.,1625,0.0
2024-12-26,Conversion of Exercise of derivative security at price 107.50 per share.,9470,1018025.0
2024-12-26,Sale at price 188.07 per share.,9470,1780995.0
2024-12-26,Stock Gift at price 0.00 per share.,246,0.0
2025-01-03,,3412,
2025-01-06,Conversion of Exercise of derivative security at price 78.84 - 85.83 per share.,9264,757187.0
2025-01-06,Sale at price 184.68 per share.,9264,1710876.0
2025-01-14,Conversion of Exercise of derivative security at price 107.05 per share.,15783,1689570.0
2025-01-14,Sale at price 182.95 - 183.89 per share.,15783,2888793.0
2025-01-14,Stock Gift at price 0.00 per share.,2500,0.0
2025-01-15,Sale at price 181.11 per share.,1100,199217.0
2025-01-21,Conversion of Exercise of derivative security at price 107.05 - 124.24 per share.,12759,1408826.0
2025-01-21,Sale at price 187.37 per share.,12759,2390707.0
2025-01-28,,5778,
2025-01-30,Conversion of Exercise of derivative security at price 107.05 per share.,7892,844839.0
2025-01-30,Sale at price 195.95 per share.,7892,1546434.0
2025-02-21,,143,
2025-03-24,Conversion of Exercise of derivative security at price 107.05 per share.,20518,2196452.0
2025-03-24,Sale at price 207.88 per share.,1806,375434.0
2025-03-24,Sale at price 206.85 - 209.79 per share.,20518,4271567.0
2025-03-25,Sale at price 206.32 - 207.04 per share.,17048,3520580.0
2025-03-25,Sale at price 208.69 per share.,5091,1062431.0
2025-03-25,Conversion of Exercise of derivative security at price 78.84 - 107.05 per share.,17048,1655728.0
2025-03-25,Conversion of Exercise of derivative security at price 124.24 per share.,5091,632506.0
2025-03-25,Conversion of Exercise of derivative security at price 107.05 per share.,8681,929301.0
2025-03-25,Sale at price 207.09 - 207.76 per share.,8681,1799316.0
2025-03-26,Conversion of Exercise of derivative security at price 107.05 per share.,3552,380242.0
2025-03-26,Sale at price 207.26 - 207.45 per share.,3552,736421.0
2025-03-28,Sale at price 204.56 per share.,8005,1637467.0
2025-05-23,,159,
2025-06-24,Sale at price 223.78 per share.,4735,1059586.0
2025-06-24,Sale at price 222.22 per share.,5780,1284403.0
