date,transactionType,shares,value
2024-03-20,Sale at price 42.01 per share.,6000,252060.0
2024-03-21,Sale at price 43.04 per share.,5100,219504.0
2024-03-28,Sale at price 45.00 per share.,3500,157500.0
2024-03-28,Sale at price 45.26 per share.,27122,1227542.0
2024-03-28,Sale at price 45.24 per share.,50280,2274667.0
2024-05-28,Conversion of Exercise of derivative security at price 31.32 - 34.34 per share.,326316,11205661.0
2024-05-28,Sale at price 43.44 per share.,150000,6516000.0
2024-05-28,Sale at price 43.24 - 43.70 per share.,626316,27219908.0
2024-05-31,Conversion of Exercise of derivative security at price 19.26 per share.,15877,305791.0
2024-05-31,Sale at price 45.00 per share.,15877,714465.0
2024-06-10,Sale at price 46.01 - 46.34 per share.,50000,2312097.0
2024-06-11,Sale at price 47.00 - 48.33 per share.,626305,29870321.0
2024-06-11,Conversion of Exercise of derivative security at price 34.34 per share.,326305,11205314.0
2024-07-26,Purchase at price 44.11 per share.,25000,1102750.0
2024-08-16,Stock Gift at price 0.00 per share.,8029,0.0
2024-08-26,Conversion of Exercise of derivative security at price 35.49 per share.,10952,388686.0
2024-08-26,Sale at price 47.31 - 49.04 per share.,15097,736061.0
2024-10-23,Conversion of Exercise of derivative security at price 41.40 per share.,206824,8562514.0
2024-10-23,Conversion of Exercise of derivative security at price 39.00 - 41.40 per share.,9307,376538.0
2024-10-23,Sale at price 54.01 per share.,9307,502671.0
2024-10-23,Sale at price 53.16 - 53.58 per share.,506824,27029630.0
2024-11-06,Sale at price 55.16 per share.,122283,6745130.0
2024-11-06,Conversion of Exercise of derivative security at price 41.40 per share.,122283,5062516.0
2024-11-11,Conversion of Exercise of derivative security at price 41.40 per share.,206824,8562514.0
2024-11-11,Sale at price 57.60 per share.,206824,11913062.0
2024-11-18,Conversion of Exercise of derivative security at price 35.49 - 41.40 per share.,331561,12711474.0
2024-11-18,Sale at price 56.40 - 56.99 per share.,383142,21696752.0
2024-11-25,Conversion of Exercise of derivative security at price 49.46 per share.,8919,441134.0
2024-11-25,Sale at price 60.01 per share.,8919,535229.0
2025-01-30,Purchase at price 50.66 per share.,12000,607920.0
2025-02-06,,42730,
2025-02-06,,2411,
2025-02-06,,20379,
2025-02-06,,30596,
2025-02-06,,15531,
2025-02-07,Stock Award(Grant) at price 0.00 per share.,229541,0.0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,117272,0.0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,12949,0.0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,84166,0.0
2025-02-07,Stock Award(Grant) at price 0.00 per share.,11036,0.0
2025-07-30,,79132,
2025-08-05,Sale at price 52.69 - 53.32 per share.,23977,1271032.0
2025-08-05,Conversion of Exercise of derivative security at price 41.40 per share.,5652,233993.0
2025-08-13,Sale at price 55.09 - 55.11 per share.,36804,2028053.0
2025-08-13,Conversion of Exercise of derivative security at price 35.49 per share.,26042,924231.0
2025-08-27,Sale at price 59.00 per share.,14667,865353.0
2025-08-27,Conversion of Exercise of derivative security at price 39.00 per share.,14667,572013.0
2025-08-28,Conversion of Exercise of derivative security at price 35.49 - 39.00 per share.,607024,22368132.0
2025-08-29,Sale at price 58.13 - 58.24 per share.,994863,57931159.0
2025-09-12,Conversion of Exercise of derivative security at price 39.00 per share.,29486,1149954.0
2025-09-12,Conversion of Exercise of derivative security at price 49.46 per share.,4459,220542.0
2025-09-12,Sale at price 59.95 per share.,4459,267317.0
2025-09-12,Sale at price 59.92 per share.,29486,1766801.0
2025-09-24,Conversion of Exercise of derivative security at price 35.49 - 39.00 per share.,577538,21218178.0
2025-09-24,Sale at price 59.90 - 59.95 per share.,777538,46612212.0
2025-09-25,Sale at price 60.03 - 60.12 per share.,163030,9798283.0
2025-09-25,Conversion of Exercise of derivative security at price 39.00 per share.,80000,3120000.0
2025-09-26,Conversion of Exercise of derivative security at price 52.16 per share.,6600,344256.0
2025-09-26,Sale at price 61.95 per share.,6600,408870.0
2025-09-26,Sale at price 61.00 - 61.01 per share.,23400,1427538.0
2025-09-26,Conversion of Exercise of derivative security at price 41.40 per share.,23400,968760.0
2025-10-22,Conversion of Exercise of derivative security at price 35.49 - 39.00 per share.,227570,8357259.0
2025-10-22,Sale at price 66.38 - 66.46 per share.,260600,17316834.0
2025-10-28,Sale at price 70.00 per share.,15697,1098790.0
2025-10-28,Conversion of Exercise of derivative security at price 49.46 per share.,15697,776374.0
2025-11-12,Sale at price 72.00 per share.,7724,556128.0
2025-11-12,Conversion of Exercise of derivative security at price 52.16 per share.,7724,402884.0
2026-02-04,,17673,
2026-02-04,,24814,
2026-02-04,,36031,
2026-02-04,,21989,
2026-02-04,,9759,
2026-02-04,,12161,
2026-02-04,,1965,
2026-02-06,Stock Award(Grant) at price 0.00 per share.,176542,0.0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,220753,0.0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,373607,0.0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,29434,0.0
2026-02-06,,42730,
2026-02-06,,2411,
2026-02-06,,15531,
2026-02-06,,30596,
2026-02-06,,20379,
2026-02-06,Stock Award(Grant) at price 0.00 per share.,521778,0.0
2026-02-17,Conversion of Exercise of derivative security at price 35.49 - 52.16 per share.,230058,9539850.0
2026-02-17,Sale at price 80.10 - 80.94 per share.,480724,38709455.0
