date,transactionType,shares,value
2024-02-27,Stock Award(Grant) at price 34.96 per share.,173000,6048080.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,25580,894277.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,218800,7649248.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,170400,5957184.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,32400,1132704.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,621600,21731136.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,31400,1097744.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,32200,1125712.0
2024-02-27,Stock Award(Grant) at price 34.96 per share.,168800,5901248.0
2024-03-04,Sale at price 35.30 per share.,377000,13308100.0
2024-03-05,Sale at price 35.30 per share.,5000,176500.0
2024-03-15,,3807,
2024-05-07,Sale at price 36.92 per share.,25479,940685.0
2024-05-07,Sale at price 36.92 per share.,10000,369200.0
2024-05-07,Sale at price 36.92 per share.,38941,1437702.0
2024-05-07,Sale at price 37.00 per share.,3346,123802.0
2024-05-20,Sale at price 38.00 per share.,3000,114000.0
2024-05-20,Sale at price 38.00 per share.,6933,263454.0
2024-07-18,Sale at price 36.75 per share.,10000,367500.0
2024-12-06,,4826,
2024-12-06,,4826,
2024-12-06,,4826,
2024-12-06,,4826,
2024-12-06,,4826,
2025-01-02,Stock Award(Grant) at price 27.73 per share.,34709,962481.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,130323,3613857.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,5004,138761.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,5004,138761.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,37180,1031001.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,5004,138761.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,34709,962481.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,39194,1086850.0
2025-01-02,Stock Award(Grant) at price 27.73 per share.,39194,1086850.0
2025-01-07,Stock Award(Grant) at price 25.01 per share.,13876,347039.0
2025-02-11,Sale at price 26.13 per share.,141206,3689713.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,298462,7464535.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,84385,2110469.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,13876,347039.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,84385,2110469.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,84385,2110469.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,105348,2634753.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,17156,429072.0
2025-03-03,Stock Award(Grant) at price 25.01 per share.,13876,347039.0
2025-03-04,Sale at price 24.04 per share.,3900,93736.0
2025-03-07,Sale at price 24.60 per share.,10497,258226.0
2025-03-14,Sale at price 25.00 per share.,51179,1279475.0
2025-05-29,Purchase at price 19.78 per share.,8550,169162.0
2025-11-12,Sale at price 27.77 per share.,160000,4443200.0
2025-12-05,,6092,
2025-12-05,,6092,
2025-12-05,,6092,
2025-12-05,Sale at price 27.89 per share.,8854,246938.0
2025-12-05,,6092,
2026-01-02,Stock Award(Grant) at price 29.60 per share.,41156,1218218.0
2026-01-02,Conversion of Exercise of derivative security at price 29.60 per share.,3552,105139.0
2026-01-02,Conversion of Exercise of derivative security at price 29.60 per share.,3552,105139.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,56178,1662869.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,5610,166056.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,41156,1218218.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,37548,1111421.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,34968,1035053.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,5610,166056.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,5610,166056.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,133458,3950357.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,34968,1035053.0
2026-01-02,Stock Award(Grant) at price 29.60 per share.,41156,1218218.0
2026-01-05,Sale at price 32.25 per share.,100000,3225000.0
2026-01-09,Sale at price 32.30 per share.,17798,574875.0
2026-01-09,Sale at price 32.30 per share.,23895,771808.0
2026-01-23,Sale at price 34.96 per share.,171200,5985152.0
2026-01-23,Sale at price 34.96 per share.,54348,1900006.0
2026-01-23,Conversion of Exercise of derivative security at price 31.44 per share.,171200,5382528.0
2026-01-23,Conversion of Exercise of derivative security at price 23.57 per share.,54348,1280982.0
2026-01-26,Sale at price 34.18 per share.,2600,88855.0
