date,transactionType,shares,value
2024-03-06,Stock Gift at price 0.00 per share.,20,0.0
2024-03-19,Sale at price 1214.37 - 1235.66 per share.,8000,9807459.0
2024-04-16,Sale at price 1132.24 - 1151.41 per share.,8000,9124370.0
2024-05-09,Sale at price 1255.00 per share.,1000,1255000.0
2024-05-14,Sale at price 1350.00 per share.,500,675000.0
2024-05-15,,706,
2024-05-16,Sale at price 1400.00 per share.,500,700000.0
2024-05-17,Sale at price 1412.35 - 1413.63 per share.,1600,2261117.0
2024-05-17,Conversion of Exercise of derivative security at price 391.57 per share.,1600,626512.0
2024-05-23,,2195,
2024-05-24,Sale at price 1371.00 - 1375.24 per share.,7733,10614144.0
2024-06-12,Sale at price 1370.39 - 1389.76 per share.,13591,18678098.0
2024-06-14,Sale at price 1380.51 - 1392.35 per share.,5000,6928829.0
2024-08-07,Sale at price 1695.97 - 1697.42 per share.,3000,5091188.0
2024-08-08,Conversion of Exercise of derivative security at price 185.05 per share.,3500,647675.0
2024-08-08,Sale at price 1712.05 - 1716.72 per share.,3500,5999620.0
2024-08-09,Sale at price 1735.00 per share.,1800,3123000.0
2024-08-12,Sale at price 1715.23 - 1716.59 per share.,3000,5145806.0
2024-08-13,Sale at price 1749.33 per share.,1478,2585510.0
2024-08-13,Conversion of Exercise of derivative security at price 475.46 per share.,1478,702730.0
2024-08-22,,92,
2024-09-05,Sale at price 1750.00 per share.,3961,6931750.0
2024-09-05,Conversion of Exercise of derivative security at price 169.94 - 247.82 per share.,3961,878502.0
2024-11-11,Conversion of Exercise of derivative security at price 843.51 per share.,249,210034.0
2024-11-11,Conversion of Exercise of derivative security at price 169.94 per share.,4677,794809.0
2024-11-11,Conversion of Exercise of derivative security at price 506.91 per share.,2680,1358519.0
2024-11-11,Conversion of Exercise of derivative security at price 169.94 per share.,3883,659877.0
2024-11-11,Sale at price 2338.55 per share.,249,582299.0
2024-11-11,Sale at price 2332.16 - 2355.71 per share.,3883,9099544.0
2024-11-11,Sale at price 2331.11 - 2344.70 per share.,2680,6266416.0
2024-11-11,Sale at price 2325.29 - 2355.70 per share.,4677,10945475.0
2024-11-14,Stock Gift at price 0.00 per share.,1000,0.0
2024-11-21,Sale at price 2297.88 - 2341.93 per share.,3500,8121429.0
2024-12-05,Sale at price 2359.55 - 2394.47 per share.,3500,8308463.0
2024-12-06,Sale at price 2380.00 - 2390.00 per share.,2576,6156610.0
2024-12-06,Conversion of Exercise of derivative security at price 185.05 per share.,7,1295.0
2024-12-09,Sale at price 2390.00 per share.,1,2390.0
2024-12-10,,12946,
2024-12-10,,12946,
2024-12-10,,582,
2024-12-10,,9368,
2024-12-10,,3194,
2024-12-10,,55434,
2024-12-10,,18612,
