date,transactionType,shares,value
2024-02-29,Stock Gift at price 0.00 per share.,8208,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,29338,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,14669,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,47675,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,5378,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,184838,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,17602,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,8802,0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,47675,0
2024-03-05,Stock Gift at price 0.00 per share.,5000,0
2024-03-12,Sale at price 85.00 per share.,6000,510016
2024-03-14,Sale at price 84.11 per share.,11029,927612
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,3267,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-04-18,Stock Award(Grant) at price 0.00 per share.,2010,0
2024-06-17,Stock Award(Grant) at price 0.00 per share.,25270,0
2024-06-17,Stock Award(Grant) at price 0.00 per share.,45125,0
2024-10-04,Sale at price 90.02 per share.,7201,648269
2024-10-04,Sale at price 90.00 per share.,2000,180000
2024-10-04,Sale at price 90.00 per share.,3000,270000
2024-11-20,Sale at price 88.00 per share.,3000,264000
2024-11-21,Sale at price 90.78 per share.,7000,635487
2024-12-03,Sale at price 92.00 - 94.00 per share.,3500,325000
2025-01-02,Stock Award(Grant) at price 0.00 per share.,10997,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,2291,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,4124,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,36655,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,13746,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,9622,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,4124,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,5842,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,35510,0
2025-01-03,Stock Gift at price 0.00 per share.,1024,0
2025-01-06,Stock Gift at price 0.00 per share.,596,0
2025-01-13,Sale at price 95.00 per share.,8889,844457
2025-01-13,Sale at price 95.00 per share.,3000,285000
2025-01-13,Sale at price 95.00 per share.,1500,142500
2025-01-16,Sale at price 96.00 - 98.00 per share.,2850,276300
2025-02-28,Stock Award(Grant) at price 0.00 per share.,12115,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6213,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,18639,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,18639,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,80773,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,4348,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2278,0
2025-02-28,Stock Gift at price 0.00 per share.,3499,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,7456,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,3293,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-06,Stock Award(Grant) at price 0.00 per share.,2074,0
2025-05-13,Stock Gift at price 0.00 per share.,13175,0
2025-06-13,Sale at price 99.95 per share.,5498,549535
2025-06-16,Sale at price 97.32 - 101.00 per share.,26003,2568715
2025-06-20,Sale at price 100.23 per share.,10000,1002300
2026-01-02,Stock Gift at price 0.00 per share.,540,0
2026-01-05,Stock Gift at price 0.00 per share.,1066,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,6150,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,2562,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,38437,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,10762,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,3331,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,7687,0
