date,transactionType,shares,value
2024-03-12,Sale at price 145.50 per share.,3400,494700.0
2024-06-07,Stock Award(Grant) at price 0.00 per share.,1571,0.0
2024-08-01,Sale at price 150.26 per share.,600,90156.0
2024-12-10,,2518,
2024-12-12,Sale at price 187.40 per share.,2518,471873.0
2024-12-12,,2518,
2024-12-31,Stock Award(Grant) at price 177.33 per share.,986,174847.0
2025-03-14,Stock Award(Grant) at price 148.57 per share.,683,101473.0
2025-06-05,Sale at price 176.50 per share.,175,30888.0
2025-06-06,Stock Award(Grant) at price 0.00 per share.,1300,0.0
2025-09-12,,4731,
2025-09-15,Sale at price 175.10 - 175.16 per share.,58000,10158996.0
2025-11-26,,4166,
2025-12-01,Sale at price 157.42 per share.,4166,655812.0
2025-12-31,Stock Award(Grant) at price 154.71 per share.,1131,174977.0
