date,transactionType,shares,value
2024-03-04,Purchase at price 45.91 per share.,21735,997891
2024-03-06,Purchase at price 46.94 per share.,2130,99998
2024-05-07,Stock Award(Grant) at price 51.41 per share.,3812,195975
2024-05-07,Stock Award(Grant) at price 51.41 per share.,3258,167494
2024-05-07,Stock Award(Grant) at price 51.41 per share.,3258,167494
2024-05-07,Stock Award(Grant) at price 51.41 per share.,6906,355037
2024-05-07,Stock Award(Grant) at price 51.41 per share.,3258,167494
2024-05-07,Stock Award(Grant) at price 51.41 per share.,3258,167494
2024-05-07,Stock Award(Grant) at price 51.41 per share.,5544,285017
2024-05-07,Stock Award(Grant) at price 51.41 per share.,3258,167494
2024-05-07,Stock Award(Grant) at price 51.41 per share.,5933,305016
2024-05-07,Stock Award(Grant) at price 51.41 per share.,5544,285017
2025-01-23,Stock Award(Grant) at price 53.48 per share.,175,9359
2025-02-14,Stock Award(Grant) at price 0.00 per share.,7556,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,2159,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,2699,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,17091,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,17091,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,9445,0
2025-03-13,Purchase at price 54.01 per share.,475,25655
2025-05-07,Stock Award(Grant) at price 54.68 per share.,5761,315011
2025-05-07,Stock Award(Grant) at price 54.68 per share.,3246,177491
2025-05-07,Stock Award(Grant) at price 54.68 per share.,5395,294999
2025-05-07,Stock Award(Grant) at price 54.68 per share.,3246,177491
2025-05-07,Stock Award(Grant) at price 54.68 per share.,5395,294999
2025-05-07,Stock Award(Grant) at price 54.68 per share.,6309,344976
2025-05-07,Stock Award(Grant) at price 54.68 per share.,3246,177491
2025-05-07,Stock Award(Grant) at price 54.68 per share.,5852,319987
2025-05-07,Stock Award(Grant) at price 54.68 per share.,3767,205980
2025-05-07,Stock Award(Grant) at price 54.68 per share.,3246,177491
2025-06-25,Stock Award(Grant) at price 55.98 per share.,2907,162734
2025-08-27,Purchase at price 60.35 per share.,4152,250557
2025-09-03,Stock Award(Grant) at price 58.88 per share.,2122,124998
2025-12-08,Stock Gift at price 0.00 per share.,1000,0
2026-01-30,Stock Award(Grant) at price 60.17 per share.,8122,488701
2026-01-30,Stock Award(Grant) at price 0.00 per share.,9930,0
