date,transactionType,shares,value
2024-03-18,Purchase at price 127.85 per share.,1000,127850.0
2024-03-19,Stock Award(Grant) at price 0.00 per share.,8252,0.0
2024-03-28,,1898,
2024-04-01,Stock Award(Grant) at price 0.00 per share.,4856,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3090,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,5518,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3531,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3752,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,8277,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3090,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,5318,0.0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,4856,0.0
2024-04-01,Purchase at price 136.00 per share.,1800,244794.0
2024-06-25,Sale at price 105.58 per share.,827,87315.0
2024-07-01,Stock Award(Grant) at price 107.25 per share.,1398,149936.0
2024-07-05,Stock Award(Grant) at price 0.00 per share.,14060,0.0
2024-07-05,Stock Award(Grant) at price 0.00 per share.,14060,0.0
2024-08-01,,1185,
2024-09-06,Purchase at price 68.27 per share.,2200,150194.0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1296,0.0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,9201,0.0
2025-03-31,,1898,
2025-04-01,Stock Award(Grant) at price 75.34 per share.,676,50930.0
2025-04-01,Stock Award(Grant) at price 75.34 per share.,676,50930.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,32353,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,9291,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,16591,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,14932,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,59729,0.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,20814,0.0
2025-04-01,Sale at price 75.45 per share.,413,31162.0
2025-04-01,Sale at price 75.56 per share.,177,13374.0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,11614,0.0
2025-04-03,Purchase at price 68.87 - 75.00 per share.,7500,520822.0
2025-04-14,Sale at price 74.70 per share.,1238,92485.0
2025-04-15,Purchase at price 72.50 - 72.83 per share.,17000,1236750.0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,5539,0.0
2025-06-06,Sale at price 94.62 per share.,21026,1989480.0
2025-06-18,Purchase at price 98.20 per share.,610,59899.0
2025-06-20,Sale at price 97.54 per share.,175,17070.0
2025-07-01,,1239,
2025-07-01,Stock Award(Grant) at price 101.50 per share.,1477,149916.0
2025-07-01,Stock Award(Grant) at price 101.50 per share.,1477,149916.0
2025-07-01,Stock Award(Grant) at price 101.50 per share.,1477,149916.0
2025-07-01,Stock Award(Grant) at price 101.50 per share.,1477,149916.0
2025-08-01,,1185,
2025-09-05,Sale at price 100.32 per share.,1185,118878.0
2025-09-08,Purchase at price 97.46 - 99.50 per share.,3500,342130.0
2025-10-03,Stock Award(Grant) at price 0.00 per share.,3250,0.0
2025-10-17,Sale at price 94.70 per share.,1260,119328.0
2025-10-31,Stock Award(Grant) at price 0.00 per share.,2522,0.0
2025-12-08,Sale at price 124.65 per share.,2200,274230.0
2026-01-07,Sale at price 131.18 per share.,175,22956.0
