date,transactionType,shares,value
2024-03-01,,95290,
2024-03-01,,356369,
2024-03-01,,102263,
2024-03-01,,46483,
2024-03-01,,98544,
2024-03-01,,1431,
2024-03-01,,102263,
2024-03-01,,38116,
2024-03-15,,20682,
2024-04-15,,20683,
2024-04-24,Stock Award(Grant) at price 0.00 per share.,7045,0.0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,7045,0.0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,7045,0.0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,7045,0.0
2024-04-24,Stock Award(Grant) at price 0.00 per share.,7045,0.0
2024-05-01,Stock Gift at price 0.00 per share.,25000,0.0
2024-05-02,Stock Gift at price 0.00 per share.,6801,0.0
2024-05-15,,20683,
2024-05-15,Stock Gift at price 0.00 per share.,100000,0.0
2024-05-15,,975,
2024-05-15,,2674,
2024-05-15,,1234,
2024-05-31,,50000,
2024-06-12,,50000,
2024-06-14,,20683,
2024-07-15,,20683,
2024-07-19,Sale at price 43.13 - 44.07 per share.,33890927,1476398604.0
2024-07-24,Sale at price 42.39 - 42.56 per share.,18899518,802486391.0
2024-07-24,,50000,
2024-07-24,,50000,
2024-07-24,,50000,
2024-07-29,Sale at price 41.20 - 42.01 per share.,18414846,766997045.0
2024-08-01,Sale at price 39.47 - 41.84 per share.,19216833,778690984.0
2024-08-05,Sale at price 36.92 per share.,10901,402410.0
2024-08-15,,33788,
2024-08-15,,22433,
2024-08-15,,20683,
2024-08-15,,1235,
2024-08-15,,2674,
2024-08-15,,17470,
2024-08-15,,974,
2024-08-19,Sale at price 39.27 - 39.65 per share.,13968943,550658795.0
2024-08-19,Stock Gift at price 0.00 per share.,3000,0.0
2024-08-27,Sale at price 39.80 per share.,92000,3662060.0
2024-08-27,Sale at price 39.75 - 39.87 per share.,24660563,981862859.0
2024-08-29,Stock Gift at price 0.00 per share.,22000,0.0
2024-08-30,,1800,
2024-08-30,Sale at price 39.95 - 40.61 per share.,21076473,848159045.0
2024-09-05,Sale at price 40.28 - 40.66 per share.,18746304,760037100.0
2024-09-10,Sale at price 39.30 - 39.67 per share.,5797093,228689227.0
2024-09-13,,20683,
2024-09-19,Sale at price 39.58 - 40.78 per share.,22272071,896082794.0
2024-09-24,Sale at price 39.49 - 40.36 per share.,21561209,862670637.0
2024-09-27,Sale at price 39.27 - 39.52 per share.,11678366,460664213.0
2024-10-02,Sale at price 39.40 - 39.61 per share.,8547947,337861616.0
2024-10-07,Sale at price 39.25 - 40.05 per share.,9570980,383039161.0
2024-10-10,Sale at price 39.92 - 40.14 per share.,9549933,382403036.0
2024-10-15,,20683,
2024-10-15,Sale at price 42.52 - 43.19 per share.,8694538,369928036.0
2024-10-30,Stock Gift at price 0.00 per share.,225000,0.0
2024-11-01,Stock Gift at price 0.00 per share.,5000,0.0
2024-11-15,,2674,
2024-11-15,,975,
2024-11-15,,975,
2024-11-15,,1234,
2024-11-15,,20683,
2024-12-13,,20683,
2025-01-15,,20683,
2025-01-24,Stock Gift at price 0.00 per share.,215000,0.0
2025-01-27,Stock Gift at price 0.00 per share.,3447,0.0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,1313,0.0
2025-02-14,,183855,
2025-02-14,,125829,
2025-02-14,,167762,
2025-02-14,,178205,
2025-02-14,,53135,
2025-02-14,,168942,
2025-02-14,,134076,
2025-02-14,,116189,
2025-02-14,,76186,
2025-02-14,,133992,
2025-02-14,,154160,
2025-02-14,,276525,
2025-02-14,,142583,
2025-02-14,,234368,
2025-02-14,,125684,
2025-02-14,,230844,
2025-02-14,,54884,
2025-02-14,,138700,
2025-02-28,,45219,
2025-02-28,,31809,
2025-02-28,Stock Gift at price 0.00 per share.,30000,0.0
2025-02-28,,317048,
2025-02-28,,1432,
2025-02-28,,81082,
2025-02-28,,64450,
2025-02-28,,87319,
2025-02-28,,87319,
2025-03-14,,17891,
2025-04-15,,17892,
2025-04-22,Stock Award(Grant) at price 0.00 per share.,7306,0.0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,7306,0.0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,7306,0.0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,7306,0.0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,7306,0.0
2025-04-22,Stock Award(Grant) at price 0.00 per share.,7306,0.0
2025-05-15,,975,
2025-05-15,,1234,
2025-05-15,,17891,
2025-05-23,Stock Gift at price 0.00 per share.,215000,0.0
2025-06-05,Stock Gift at price 0.00 per share.,73185,0.0
2025-06-13,Stock Gift at price 0.00 per share.,40000,0.0
2025-06-13,,17892,
2025-07-15,,17891,
2025-07-23,Stock Gift at price 0.00 per share.,248016,0.0
2025-08-01,Sale at price 45.57 per share.,148391,6761733.0
2025-08-08,Stock Gift at price 0.00 per share.,15000,0.0
2025-08-15,,2703,
2025-08-15,,974,
2025-08-15,,1235,
2025-08-15,,17892,
2025-09-15,,17891,
2025-10-15,,17892,
2025-10-22,Stock Gift at price 0.00 per share.,6000,0.0
2025-11-13,Stock Gift at price 0.00 per share.,14675,0.0
2025-11-14,,2703,
2025-11-14,,975,
2025-11-14,,1234,
2025-11-14,,17891,
2025-11-28,,26784,
2025-12-03,Stock Gift at price 0.00 per share.,3000,0.0
2025-12-09,Stock Gift at price 0.00 per share.,9265,0.0
2025-12-11,Stock Gift at price 0.00 per share.,130000,0.0
2025-12-15,,17892,
2026-01-15,,17891,
2026-02-04,Stock Gift at price 0.00 per share.,100000,0.0
2026-02-13,,119277,
2026-02-13,,29908,
2026-02-13,,112062,
2026-02-13,,116948,
2026-02-13,,190487,
2026-02-13,,274911,
2026-02-13,,128483,
2026-02-13,,239926,
2026-02-13,,179743,
2026-02-13,,190997,
2026-02-13,,160764,
2026-02-13,,101523,
2026-02-13,,166296,
