date,transactionType,shares,value
2024-04-01,Stock Award(Grant) at price 271.69 per share.,362,98352
2024-04-30,Stock Award(Grant) at price 258.19 per share.,29,7488
2024-04-30,Stock Award(Grant) at price 258.19 per share.,87,22463
2024-05-31,Stock Award(Grant) at price 234.72 per share.,1545,362642
2024-07-31,Stock Award(Grant) at price 250.33 per share.,89,22279
2024-07-31,Stock Award(Grant) at price 250.33 per share.,89,22279
2024-10-09,Sale at price 249.98 per share.,3000,749940
2024-11-01,Stock Award(Grant) at price 247.89 - 249.03 per share.,838,208583
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-01,Stock Award(Grant) at price 247.89 - 249.03 per share.,838,208583
2024-11-01,Stock Award(Grant) at price 249.03 per share.,747,186025
2024-11-11,Sale at price 262.27 per share.,225,59011
2024-11-25,Sale at price 261.97 per share.,133,34842
2024-11-25,Sale at price 261.97 per share.,87,22791
2024-12-02,Sale at price 260.75 per share.,317,82658
2024-12-02,Sale at price 260.75 per share.,261,68056
2024-12-20,Stock Award(Grant) at price 209.73 per share.,1642,344377
2024-12-20,Stock Award(Grant) at price 209.73 per share.,120,25168
2024-12-20,Stock Award(Grant) at price 209.73 per share.,1201,251886
2024-12-20,Stock Award(Grant) at price 209.73 per share.,681,142826
2024-12-20,Stock Award(Grant) at price 209.73 per share.,1722,361155
2024-12-20,Stock Award(Grant) at price 209.73 per share.,1642,344377
2024-12-20,Stock Award(Grant) at price 209.73 per share.,1401,293832
2024-12-20,Stock Award(Grant) at price 209.73 per share.,4964,1041100
2024-12-20,Stock Award(Grant) at price 209.73 per share.,1601,335778
2025-01-06,Stock Award(Grant) at price 206.96 per share.,1841,381013
2025-01-06,Stock Award(Grant) at price 206.96 per share.,2615,541200
2025-01-06,Stock Award(Grant) at price 206.96 per share.,1307,270497
2025-01-06,Stock Award(Grant) at price 206.96 per share.,1167,241522
2025-01-06,Stock Award(Grant) at price 206.96 per share.,911,188541
2025-01-06,Stock Award(Grant) at price 206.96 per share.,2043,422819
2025-01-06,Stock Award(Grant) at price 206.96 per share.,581,120244
2025-01-07,Sale at price 206.79 per share.,1299,268620
2025-01-31,Stock Award(Grant) at price 220.22 per share.,114,25105
2025-01-31,Stock Award(Grant) at price 220.22 per share.,114,25105
2025-04-30,Stock Award(Grant) at price 189.57 per share.,132,25023
2025-04-30,Stock Award(Grant) at price 189.57 per share.,132,25023
2025-07-31,Stock Award(Grant) at price 214.21 per share.,117,25063
2025-07-31,Stock Award(Grant) at price 214.21 per share.,117,25063
2025-08-01,Stock Award(Grant) at price 209.25 per share.,2875,601594
2025-10-16,Sale at price 232.39 per share.,2300,534497
2025-10-21,Sale at price 240.00 per share.,2200,528000
2025-10-31,Stock Award(Grant) at price 231.95 per share.,930,215714
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-10-31,Stock Award(Grant) at price 231.95 per share.,930,215714
2025-10-31,Stock Award(Grant) at price 231.95 per share.,822,190663
2025-11-03,Sale at price 231.00 per share.,265,61215
2025-11-10,Sale at price 233.60 per share.,9100,2125760
2025-11-10,Conversion of Exercise of derivative security at price 70.91 per share.,9100,645281
2025-12-19,Stock Award(Grant) at price 240.38 per share.,2430,584123
2025-12-19,Stock Award(Grant) at price 240.38 per share.,1407,338215
2025-12-19,Stock Award(Grant) at price 240.38 per share.,8441,2029048
2025-12-19,Stock Award(Grant) at price 240.38 per share.,2430,584123
2025-12-19,Stock Award(Grant) at price 240.38 per share.,217,52162
2025-12-19,Stock Award(Grant) at price 240.38 per share.,959,230524
2025-12-19,Stock Award(Grant) at price 240.38 per share.,1023,245909
2025-12-19,Stock Award(Grant) at price 240.38 per share.,1023,245909
2026-01-05,Stock Award(Grant) at price 245.89 per share.,519,127617
2026-01-05,Stock Award(Grant) at price 245.89 per share.,408,100323
2026-01-05,Stock Award(Grant) at price 245.89 per share.,173,42539
2026-01-05,Stock Award(Grant) at price 245.89 per share.,1960,481944
2026-01-05,Stock Award(Grant) at price 245.89 per share.,922,226711
2026-01-05,Stock Award(Grant) at price 245.89 per share.,922,226711
2026-01-05,Stock Award(Grant) at price 245.89 per share.,576,141633
2026-01-30,Stock Award(Grant) at price 274.53 per share.,91,24982
2026-01-30,Stock Award(Grant) at price 274.53 per share.,45,12354
