date,transactionType,shares,value
2024-05-10,Conversion of Exercise of derivative security at price 37.44 - 81.81 per share.,8161,486311
2024-05-10,Sale at price 129.96 - 130.09 per share.,7802,1014812
2024-05-13,Sale at price 130.29 - 130.30 per share.,2685,349839
2024-05-21,Conversion of Exercise of derivative security at price 37.44 - 81.81 per share.,17341,1233727
2024-05-21,Sale at price 129.30 - 129.35 per share.,4729,611517
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-28,Stock Award(Grant) at price 0.00 per share.,1589,0
2024-05-30,Stock Award(Grant) at price 122.25 per share.,74,9135
2024-05-30,Stock Award(Grant) at price 122.25 per share.,74,9135
2024-05-30,Stock Award(Grant) at price 122.25 per share.,74,9135
2024-05-30,Stock Award(Grant) at price 122.25 per share.,74,9135
2024-05-30,Stock Award(Grant) at price 122.25 per share.,74,9135
2024-05-30,Stock Award(Grant) at price 122.25 per share.,74,9135
2024-06-21,Stock Gift at price 0.00 per share.,10000,0
2024-06-28,Stock Award(Grant) at price 103.36 per share.,102,10543
2024-06-28,Stock Award(Grant) at price 103.36 per share.,102,10543
2024-06-28,Stock Award(Grant) at price 103.36 per share.,102,10543
2024-07-31,Stock Award(Grant) at price 126.80 per share.,957,121362
2024-07-31,Stock Award(Grant) at price 126.80 per share.,277,35129
2024-07-31,Stock Award(Grant) at price 126.80 per share.,2,298
2024-07-31,Stock Award(Grant) at price 126.80 per share.,303,38446
2024-07-31,Stock Award(Grant) at price 126.80 per share.,116,14793
2024-07-31,Stock Award(Grant) at price 126.80 per share.,144,18378
2024-07-31,Stock Award(Grant) at price 126.80 per share.,16,2107
2024-07-31,Stock Award(Grant) at price 126.80 per share.,420,53377
2024-07-31,Stock Award(Grant) at price 126.80 per share.,529,67182
2024-07-31,Stock Award(Grant) at price 126.80 per share.,4,518
2024-08-09,Stock Gift at price 0.00 per share.,950,0
2024-08-09,Sale at price 126.48 per share.,4000,505920
2024-08-21,Sale at price 125.60 - 125.61 per share.,6500,816405
2024-08-26,Sale at price 129.50 per share.,11037,1429292
2024-09-13,Conversion of Exercise of derivative security at price 96.29 per share.,10300,991787
2024-09-27,Stock Award(Grant) at price 0.00 per share.,35935,0
2024-09-27,Stock Award(Grant) at price 0.00 per share.,13067,0
2024-09-27,Stock Award(Grant) at price 0.00 per share.,9800,0
2024-09-27,Stock Award(Grant) at price 0.00 per share.,9800,0
2024-09-27,Stock Award(Grant) at price 0.00 per share.,4840,0
2024-10-31,Stock Award(Grant) at price 121.96 per share.,290,35381
2024-10-31,Stock Award(Grant) at price 121.96 per share.,122,14899
2024-10-31,Stock Award(Grant) at price 121.96 per share.,317,38721
2024-10-31,Stock Award(Grant) at price 121.96 per share.,4,522
2024-10-31,Stock Award(Grant) at price 121.96 per share.,2,301
2024-10-31,Stock Award(Grant) at price 121.96 per share.,17,2122
2024-10-31,Stock Award(Grant) at price 121.96 per share.,440,53760
2024-10-31,Stock Award(Grant) at price 121.96 per share.,554,67664
2024-10-31,Stock Award(Grant) at price 121.96 per share.,1002,122233
2024-10-31,Stock Award(Grant) at price 121.96 per share.,151,18510
2024-11-19,Conversion of Exercise of derivative security at price 81.81 per share.,4087,334357
2024-11-19,Sale at price 135.33 per share.,568,76867
2024-11-21,Conversion of Exercise of derivative security at price 81.81 - 127.00 per share.,19996,1962687
2024-11-22,Stock Gift at price 0.00 per share.,6000,0
2024-12-23,Stock Gift at price 0.00 per share.,800,0
2024-12-31,Sale at price 120.89 per share.,4000,483560
2024-12-31,Stock Award(Grant) at price 104.19 per share.,98,10211
2024-12-31,Stock Award(Grant) at price 104.19 per share.,98,10211
2024-12-31,Stock Award(Grant) at price 104.19 per share.,98,10211
2025-01-31,Stock Award(Grant) at price 125.79 per share.,835,105155
2025-01-31,Stock Award(Grant) at price 125.79 per share.,325,40894
2025-01-31,Stock Award(Grant) at price 125.79 per share.,444,55887
2025-01-31,Stock Award(Grant) at price 125.79 per share.,158,19979
2025-01-31,Stock Award(Grant) at price 125.79 per share.,18,2290
2025-01-31,Stock Award(Grant) at price 125.79 per share.,4,564
2025-01-31,Stock Award(Grant) at price 125.79 per share.,318,40010
2025-01-31,Stock Award(Grant) at price 125.79 per share.,2,325
2025-01-31,Stock Award(Grant) at price 125.79 per share.,127,16082
