date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,36991,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,43428,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,12567,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,36681,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,151331,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,8898,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,76930,0
2024-03-19,Sale at price 192.35 per share.,2675,514524
2024-03-19,Sale at price 192.17 per share.,6000,1153024
2024-03-20,Sale at price 190.75 per share.,1066,203340
2024-03-20,Sale at price 190.82 per share.,12000,2289847
2024-03-20,Sale at price 192.00 per share.,2000,384000
2024-03-21,Sale at price 193.94 per share.,5000,969684
2024-03-21,Sale at price 193.92 per share.,2000,387840
2024-04-02,Sale at price 200.00 per share.,30000,6000060
2024-05-03,Sale at price 199.90 per share.,900,179910
2024-05-16,Stock Gift at price 0.00 per share.,10000,0
2024-05-16,Sale at price 195.39 - 196.21 per share.,25000,4892312
2024-05-17,Sale at price 198.15 per share.,6000,1188884
2024-05-28,Sale at price 197.14 per share.,6000,1182844
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1035,0
2024-06-10,Sale at price 194.75 per share.,1000,194750
2024-06-10,Sale at price 194.69 per share.,4000,778760
2024-08-08,Sale at price 197.69 - 198.59 per share.,50000,9907706
2024-08-09,Sale at price 200.00 per share.,5000,1000000
2024-09-10,Stock Award(Grant) at price 0.00 per share.,5193,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,820,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,10932,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,820,0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,820,0
2024-09-23,Sale at price 175.11 per share.,13212830,2313665629
2024-11-08,Purchase at price 180.00 per share.,2832,509760
2024-11-13,Stock Gift at price 0.00 per share.,2310,0
2024-11-13,Sale at price 181.00 per share.,1390,251590
2024-11-14,Stock Gift at price 0.00 per share.,110000,0
2024-12-05,Stock Gift at price 0.00 per share.,100,0
2024-12-05,Sale at price 172.51 per share.,3000,517536
2024-12-13,Sale at price 163.48 per share.,4000,653928
2024-12-16,Purchase at price 162.66 per share.,6000,975960
2025-02-03,Stock Award(Grant) at price 0.00 per share.,399,0
2025-02-28,Purchase at price 156.51 per share.,2000,313020
2025-02-28,Stock Award(Grant) at price 0.00 per share.,28645,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,11790,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,38561,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,3241,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,137519,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,56911,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,30460,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,8115,0
2025-05-12,Sale at price 142.69 per share.,10000,1426903
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,9921,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,1417,0
2025-06-03,Sale at price 142.06 per share.,5000,710306
2025-06-09,Sale at price 141.52 per share.,1500,212275
2025-06-18,Sale at price 155.03 - 156.02 per share.,6153,955499
2025-08-07,Sale at price 141.36 - 147.44 per share.,20400,2913020
2025-11-06,Sale at price 140.61 per share.,10000,1406140
2025-11-11,Sale at price 147.73 per share.,1000,147730
2025-11-12,Stock Gift at price 0.00 per share.,34000,0
2025-11-14,Sale at price 148.18 per share.,3500,518630
2025-11-14,Stock Gift at price 0.00 per share.,50000,0
2025-11-18,Stock Gift at price 0.00 per share.,1011,0
2025-11-26,Sale at price 149.24 per share.,4000,596948
2025-11-28,Sale at price 152.59 per share.,2000000,305180000
2025-12-04,Stock Gift at price 0.00 per share.,124835,0
2025-12-04,Sale at price 138.61 per share.,377911,52382244
2025-12-08,Sale at price 160.13 per share.,53,8487
2026-02-03,Sale at price 160.17 - 162.49 per share.,62805,10117126
2026-02-04,Sale at price 162.88 - 168.99 per share.,2000000,331870000
