date,transactionType,shares,value
2024-02-28,,6444,
2024-02-28,,43726,
2024-02-28,,18591,
2024-02-28,,8141,
2024-02-28,,102980,
2024-02-28,,30454,
2024-02-28,,26089,
2024-02-28,,26089,
2024-03-01,Stock Gift at price 0.00 per share.,7432,0.0
2024-04-18,Sale at price 50.82 - 50.86 per share.,30000,1525275.0
2024-05-24,,3598,
2024-05-24,,3598,
2024-10-17,Sale at price 72.00 per share.,14500,1044000.0
2024-11-01,Sale at price 80.44 - 80.65 per share.,35000,2819145.0
2024-11-22,Sale at price 95.12 per share.,60000,5707500.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,113642,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,60366,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,51321,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,51321,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,195512,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,4002,0.0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,548,0.0
2025-02-21,,8546,
2025-02-28,,33099,
2025-02-28,,153540,
2025-02-28,,44163,
2025-02-28,,37938,
2025-02-28,,1942,
2025-02-28,,18722,
2025-02-28,,74870,
2025-05-23,,3459,
2025-05-23,,3459,
2025-07-18,Sale at price 92.22 per share.,20000,1844500.0
2025-07-25,Sale at price 89.50 per share.,24772,2217094.0
2025-07-25,Stock Award(Grant) at price 0.00 per share.,71347,0.0
2025-07-25,Stock Award(Grant) at price 0.00 per share.,21404,0.0
2025-07-25,Stock Award(Grant) at price 0.00 per share.,17836,0.0
2025-07-25,Stock Award(Grant) at price 0.00 per share.,24971,0.0
2025-07-25,Stock Award(Grant) at price 0.00 per share.,17836,0.0
2025-07-25,Stock Award(Grant) at price 0.00 per share.,46375,0.0
2025-07-28,Sale at price 92.13 per share.,900,82914.0
2025-07-28,Sale at price 91.43 per share.,23000,2102867.0
2025-07-28,Stock Gift at price 0.00 per share.,25578,0.0
2025-08-12,Stock Gift at price 0.00 per share.,11805,0.0
2025-08-12,Sale at price 97.59 - 97.81 per share.,36296,3543618.0
2025-08-12,Sale at price 90.03 - 97.76 per share.,24823,2304461.0
2025-09-24,Stock Award(Grant) at price 0.00 per share.,76633,0.0
2025-12-03,Sale at price 107.86 per share.,120000,12943800.0
2025-12-03,Stock Gift at price 0.00 per share.,20000,0.0
2026-02-02,Sale at price 106.45 per share.,19000,2022569.0
2026-02-03,Stock Gift at price 0.00 per share.,5695,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,485,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,199235,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,48509,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,28337,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,56699,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,56122,0.0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,120486,0.0
