date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4612,0.0
2024-03-01,,2803,
2024-03-01,,1538,
2024-03-01,,3636,
2024-03-06,Stock Award(Grant) at price 0.00 per share.,2736,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,4156,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,2749,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,2709,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,2895,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,9815,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,3004,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,885,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,2721,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,5158,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,3593,0.0
2024-03-06,Stock Award(Grant) at price 0.00 per share.,42312,0.0
2024-03-11,Sale at price 140.61 per share.,6000,843646.0
2024-03-14,Sale at price 140.62 per share.,40219,5655443.0
2024-03-15,Conversion of Exercise of derivative security at price 81.21 per share.,2668,216668.0
2024-03-15,Sale at price 140.46 per share.,2668,374748.0
2024-04-25,Sale at price 161.48 per share.,3016,487010.0
2024-04-25,Sale at price 160.63 - 160.88 per share.,3965,637392.0
2024-04-25,Conversion of Exercise of derivative security at price 81.21 per share.,393,31916.0
2024-04-25,Sale at price 162.70 per share.,3749,609962.0
2024-04-25,Conversion of Exercise of derivative security at price 81.21 per share.,1965,159578.0
2024-04-29,Sale at price 162.74 per share.,6000,976410.0
2024-04-30,Conversion of Exercise of derivative security at price 61.33 - 87.03 per share.,29100,2118803.0
2024-04-30,Sale at price 161.63 per share.,29100,4703456.0
2024-05-10,Sale at price 167.30 per share.,1646,275376.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,1165,0.0
2024-07-09,Stock Award(Grant) at price 0.00 per share.,2193,0.0
2024-07-31,Sale at price 161.62 per share.,1000,161615.0
2024-08-07,Sale at price 154.64 per share.,4801,742419.0
2024-08-14,Sale at price 156.32 per share.,7422,1160177.0
2024-08-23,Sale at price 165.79 per share.,2000,331577.0
2024-08-23,Sale at price 165.15 per share.,857,141534.0
2024-08-26,Sale at price 165.54 per share.,4169,690140.0
2024-09-11,Sale at price 163.57 per share.,2261,369832.0
