date,transactionType,shares,value
2024-03-11,Sale at price 102.85 per share.,871,89582.0
2024-03-13,Sale at price 102.00 - 103.45 per share.,15000,1535614.0
2024-03-19,Sale at price 101.20 - 101.83 per share.,8500,862218.0
2024-04-01,Sale at price 105.03 per share.,22000,2310660.0
2024-04-10,Sale at price 103.02 per share.,871,89730.0
2024-04-15,,29220,
2024-04-15,Sale at price 103.11 - 103.39 per share.,8500,876838.0
2024-05-10,Sale at price 108.84 per share.,871,94800.0
2024-05-13,Sale at price 108.57 per share.,8500,922845.0
2024-05-15,,937,
2024-05-15,,7062,
2024-05-15,,6855,
2024-05-15,,11221,
2024-05-15,,7719,
2024-05-15,,16673,
2024-05-16,Stock Award(Grant) at price 0.00 per share.,70526,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,142369,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,45395,0.0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,154568,0.0
2024-05-31,,1250,
2024-05-31,,7625,
2024-05-31,,13875,
2024-05-31,,620,
2024-06-10,Sale at price 120.42 per share.,672,80922.0
2024-06-10,Sale at price 121.75 per share.,28982,3528558.0
2024-06-17,Sale at price 124.10 - 126.22 per share.,8500,1067499.0
2024-06-21,Sale at price 126.53 - 127.88 per share.,3334,424533.0
2024-06-26,Sale at price 127.04 - 127.81 per share.,15000,1910158.0
2024-06-28,Sale at price 129.33 - 129.78 per share.,22000,2848113.0
2024-07-10,Sale at price 133.07 per share.,452,60148.0
2024-07-15,Sale at price 130.01 - 130.49 per share.,8500,1108089.0
2024-08-12,Sale at price 122.49 per share.,704,86233.0
2024-08-15,,8017,
2024-08-15,,3953,
2024-08-15,,5951,
2024-08-15,,497,
2024-08-15,,3844,
2024-08-15,,2923,
2024-08-19,Sale at price 130.00 per share.,8500,1105000.0
2024-09-10,,4488,
2024-09-10,,3526,
2024-09-10,,3547,
2024-09-10,,3526,
2024-09-10,,3526,
2024-09-10,Sale at price 114.69 per share.,704,80742.0
