date,transactionType,shares,value
2024-02-29,Purchase at price 122.22 per share.,900,109998
2024-03-04,Sale at price 121.78 per share.,6500,791570
2024-03-27,Sale at price 124.77 per share.,3200,399264
2024-06-13,Stock Award(Grant) at price 0.00 per share.,4958,0
2024-06-14,Stock Award(Grant) at price 0.00 per share.,45540,0
2024-06-14,Stock Award(Grant) at price 0.00 per share.,10191,0
2024-06-14,Stock Award(Grant) at price 0.00 per share.,11631,0
2024-06-14,Stock Award(Grant) at price 0.00 per share.,16693,0
2024-06-14,Stock Award(Grant) at price 0.00 per share.,7746,0
2024-06-21,Sale at price 110.16 per share.,10000,1101600
2024-12-10,Stock Gift at price 0.00 per share.,430,0
2024-12-17,Sale at price 113.00 per share.,994,112322
2025-03-11,Purchase at price 114.87 per share.,875,100511
2025-03-13,Sale at price 113.36 per share.,5028,569974
2025-03-21,Sale at price 110.55 per share.,2700,298485
2025-03-28,Sale at price 116.26 per share.,5117,594902
2025-04-30,Stock Award(Grant) at price 0.00 per share.,22000,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,35000,0
2025-06-12,Purchase at price 96.09 per share.,1050,100894
2025-06-16,Stock Award(Grant) at price 0.00 per share.,48246,0
2025-06-16,Stock Award(Grant) at price 0.00 per share.,10192,0
2025-06-16,Stock Award(Grant) at price 0.00 per share.,12290,0
2025-06-16,Stock Award(Grant) at price 0.00 per share.,16313,0
2025-06-16,Stock Award(Grant) at price 0.00 per share.,8216,0
2025-09-24,Sale at price 110.00 per share.,6500,715000
2025-09-30,Sale at price 108.11 per share.,11138,1204220
2025-09-30,Stock Gift at price 0.00 per share.,50000,0
2025-09-30,Stock Gift at price 0.00 per share.,2090,0
2025-12-29,Stock Gift at price 0.00 per share.,1513,0
