date,transactionType,shares,value
2024-07-15,Sale at price 144.42 - 146.21 per share.,1000,144857.0
2024-07-25,Sale at price 142.36 - 142.84 per share.,2500,356054.0
2024-07-31,,10000,
2024-08-01,,2126,
2024-08-01,Conversion of Exercise of derivative security at price 148.40 per share.,2279,22705.0
2024-08-01,Conversion of Exercise of derivative security at price 148.40 per share.,2283,23299.0
2024-08-01,Conversion of Exercise of derivative security at price 148.40 per share.,2261,20034.0
2024-08-01,Conversion of Exercise of derivative security at price 148.40 per share.,2265,20628.0
2024-08-01,Conversion of Exercise of derivative security at price 148.40 per share.,2265,20628.0
2024-08-01,,2126,
2024-08-02,Sale at price 146.73 - 146.84 per share.,2126,312042.0
2024-08-16,,2500,
2024-08-19,Sale at price 148.37 per share.,1260,186950.0
2024-08-26,Sale at price 148.61 - 149.06 per share.,2500,372192.0
2024-08-28,Sale at price 149.91 per share.,7384,1106920.0
2024-08-28,Sale at price 149.32 per share.,1500,223980.0
2024-09-03,Sale at price 151.70 per share.,1000,151700.0
2024-09-16,Sale at price 146.58 per share.,1500,219870.0
2024-09-25,Sale at price 141.50 per share.,2500,353740.0
2024-10-01,Sale at price 143.24 per share.,1000,143240.0
2024-10-15,Sale at price 144.72 per share.,1500,217080.0
2024-10-25,Sale at price 145.47 - 146.57 per share.,2500,364663.0
2024-11-01,Sale at price 150.83 per share.,1000,150830.0
2024-11-01,Conversion of Exercise of derivative security at price 151.26 per share.,150,22689.0
2024-11-01,Conversion of Exercise of derivative security at price 151.26 per share.,155,23445.0
2024-11-01,Conversion of Exercise of derivative security at price 151.26 per share.,131,19815.0
2024-11-01,Conversion of Exercise of derivative security at price 151.26 per share.,136,20571.0
2024-11-01,Conversion of Exercise of derivative security at price 151.26 per share.,137,20723.0
2024-11-06,Sale at price 157.85 - 159.06 per share.,2500,395086.0
2024-11-15,Sale at price 163.30 per share.,1500,244950.0
2024-11-15,,17654,
2024-11-15,,9088,
2024-11-15,,1429,
2024-11-15,,6004,
2024-11-15,,1172,
2024-11-15,,6004,
2024-11-19,Stock Gift at price 0.00 per share.,3032,0.0
2024-11-20,Sale at price 166.21 - 166.88 per share.,5000,832332.0
2024-12-02,Sale at price 164.45 per share.,1000,164450.0
2024-12-16,Sale at price 156.12 - 156.68 per share.,1500,234409.0
2024-12-20,Sale at price 147.39 - 149.17 per share.,5000,739986.0
2024-12-20,,3189,
2024-12-26,Sale at price 148.18 per share.,1000,148180.0
2025-01-02,Sale at price 147.57 per share.,1000,147570.0
2025-01-02,Sale at price 145.88 - 146.83 per share.,2500,365371.0
2025-01-15,Sale at price 143.45 per share.,1500,215175.0
2025-01-21,Sale at price 141.95 - 143.42 per share.,5000,713400.0
2025-02-03,Sale at price 122.03 per share.,1000,122030.0
2025-02-03,Conversion of Exercise of derivative security at price 122.91 per share.,168,20649.0
2025-02-03,Conversion of Exercise of derivative security at price 122.91 per share.,190,23353.0
2025-02-03,Conversion of Exercise of derivative security at price 122.91 per share.,185,22738.0
2025-02-05,Conversion of Exercise of derivative security at price 122.91 per share.,163,20034.0
2025-02-05,Conversion of Exercise of derivative security at price 122.91 per share.,167,20526.0
2025-02-06,Sale at price 129.00 - 131.54 per share.,2500,327078.0
2025-02-14,Conversion of Exercise of derivative security at price 129.40 per share.,2501,323629.0
2025-02-18,Sale at price 128.60 per share.,1500,192900.0
2025-02-20,Sale at price 129.98 - 130.85 per share.,1000,130108.0
2025-02-20,Sale at price 130.02 - 130.77 per share.,5000,650695.0
2025-03-03,Sale at price 130.38 per share.,1000,130380.0
2025-03-03,Sale at price 129.41 - 131.54 per share.,2500,325837.0
2025-03-17,Sale at price 138.98 per share.,1500,208470.0
2025-03-20,Sale at price 142.17 - 143.55 per share.,5000,712523.0
2025-04-01,Sale at price 145.00 per share.,1000,145000.0
2025-04-01,Sale at price 144.89 - 145.49 per share.,2500,362764.0
2025-04-15,Sale at price 145.64 per share.,1500,218468.0
2025-04-22,Sale at price 144.08 - 146.31 per share.,5000,726868.0
2025-05-01,Conversion of Exercise of derivative security at price 145.10 per share.,137,19879.0
2025-05-01,Conversion of Exercise of derivative security at price 145.10 per share.,142,20604.0
2025-05-01,Conversion of Exercise of derivative security at price 145.10 per share.,142,20604.0
2025-05-01,Conversion of Exercise of derivative security at price 145.10 per share.,161,23361.0
2025-05-01,Conversion of Exercise of derivative security at price 145.10 per share.,156,22636.0
2025-05-01,Sale at price 144.90 - 146.74 per share.,1000,145560.0
2025-05-08,Sale at price 154.29 - 156.33 per share.,2500,388929.0
2025-05-15,Sale at price 147.99 - 150.43 per share.,1500,224462.0
2025-05-16,Sale at price 151.04 per share.,2000,302090.0
2025-05-16,,13275,
2025-05-16,,18782,
2025-05-16,,8927,
2025-05-16,,41892,
2025-05-16,,4061,
2025-05-16,,13275,
2025-05-20,Sale at price 150.89 - 151.64 per share.,1000,151320.0
2025-05-20,,12342,
2025-05-20,,53323,
2025-05-20,,29622,
2025-05-20,,2180,
2025-05-20,,12342,
2025-05-20,,1678,
2025-05-21,Sale at price 150.78 - 151.63 per share.,9229,1394575.0
2025-06-02,Sale at price 143.61 per share.,1000,143610.0
2025-06-02,Sale at price 144.11 - 146.12 per share.,2500,363803.0
2025-06-16,Sale at price 148.69 per share.,1500,223035.0
2025-06-20,Sale at price 150.45 - 152.32 per share.,5000,753215.0
2025-06-20,,3188,
2025-07-01,Sale at price 159.53 per share.,1000,159530.0
2025-07-01,Sale at price 159.37 - 160.26 per share.,2500,398744.0
