date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4685,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4200,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,55145,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,16805,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4200,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,10505,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,18380,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4200,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,10505,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,16805,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,16805,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,6107,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-01,Stock Award(Grant) at price 0.00 per share.,4001,0.0
2024-05-14,Sale at price 48.26 per share.,63095,3044965.0
2024-05-17,,17720,
2024-05-22,Sale at price 48.28 per share.,38083,1838647.0
2024-06-07,Sale at price 43.43 per share.,4980,216281.0
2024-07-19,,4067,
2024-07-22,Sale at price 49.94 per share.,50048,2499397.0
2024-07-22,Sale at price 50.13 - 50.20 per share.,120668,6056484.0
2024-07-22,Sale at price 49.29 per share.,10000,492900.0
2024-09-04,Sale at price 41.94 - 47.28 per share.,10000,430055.0
2024-10-24,Sale at price 41.90 per share.,60000,2514000.0
2024-11-13,Sale at price 44.47 per share.,11520,512294.0
2025-01-17,,5580,
2025-01-17,Stock Award(Grant) at price 0.00 per share.,17104,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,256579,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,74089,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,17104,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,42764,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,74836,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,74836,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,68420,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,17104,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,15114,0.0
2025-01-17,Stock Award(Grant) at price 0.00 per share.,52210,0.0
2025-01-17,,83705,
2025-01-17,,24414,
2025-01-17,,24414,
2025-01-17,,22321,
2025-01-17,,2754,
2025-01-17,,9487,
2025-01-17,,5580,
