date,transactionType,shares,value
2024-03-15,Stock Award(Grant) at price 0.00 per share.,21039,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,79224,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,37147,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,11834,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,186062,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,91305,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,323,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,388,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,420,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,323,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,388,0
2024-05-13,Sale at price 77.62 per share.,8000,620960
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,4861,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-05-14,Sale at price 76.74 per share.,878,67382
2024-05-14,Stock Award(Grant) at price 0.00 per share.,2916,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,377,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,452,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,377,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,490,0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,335,0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,402,0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,436,0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,335,0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,402,0
2024-10-02,Stock Award(Grant) at price 0.00 per share.,2309,0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,13717,0
2024-11-08,Purchase at price 60.80 per share.,4117,250314
2024-11-13,Purchase at price 58.14 per share.,17200,1000008
2024-12-13,Purchase at price 58.86 per share.,5000,294300
2024-12-16,Purchase at price 59.01 per share.,1693,99904
2024-12-16,Purchase at price 59.44 per share.,10000,594400
2024-12-16,Purchase at price 59.48 per share.,250,14870
2024-12-18,Purchase at price 59.75 per share.,17000,1015750
2024-12-31,Stock Award(Grant) at price 0.00 per share.,414,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,497,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,538,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,414,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,497,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,864,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,33081,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,60148,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,27496,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,261213,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,85925,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,223406,0
