date,transactionType,shares,value
2024-02-27,Sale at price 303.90 per share.,1454,441871
2024-02-27,Sale at price 303.90 per share.,1207,366807
2024-02-28,Sale at price 299.00 per share.,2700,807300
2024-03-01,Sale at price 303.23 per share.,600,181938
2024-03-01,Sale at price 303.23 per share.,1000,303230
2024-03-07,Sale at price 315.40 per share.,2412,760745
2024-03-14,Sale at price 308.15 - 309.68 per share.,1500,463736
2024-03-15,Stock Award(Grant) at price 0.00 per share.,9605,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,11206,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,10138,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,29105,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,5336,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,9605,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,9605,0
2024-03-18,Sale at price 300.73 - 303.58 per share.,48533,14681186
2024-03-18,Sale at price 300.78 - 303.59 per share.,23592,7137108
2024-03-28,Sale at price 310.25 - 312.89 per share.,21700,6757342
2024-04-01,Sale at price 310.46 per share.,600,186276
2024-04-01,Sale at price 310.46 per share.,1000,310460
2024-04-15,Sale at price 307.37 - 310.50 per share.,1500,463238
2024-05-01,Sale at price 275.36 per share.,1000,275360
2024-05-01,Sale at price 275.36 per share.,600,165216
2024-05-02,Stock Gift at price 0.00 per share.,1073,0
2024-05-02,Stock Gift at price 0.00 per share.,1073,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-02,Stock Award(Grant) at price 0.00 per share.,868,0
2024-05-15,Sale at price 286.04 - 287.61 per share.,1500,430705
2024-06-03,Sale at price 287.31 per share.,600,172386
2024-06-06,Conversion of Exercise of derivative security at price 78.76 - 142.50 per share.,32184,3870624
2024-06-06,Sale at price 296.09 - 298.11 per share.,32184,9573183
2024-06-11,Sale at price 295.00 per share.,650,191750
2024-06-14,Sale at price 309.09 per share.,1500,463635
2024-07-01,Sale at price 307.75 per share.,600,184650
2024-07-01,Conversion of Exercise of derivative security at price 78.76 per share.,10000,787600
2024-07-01,Sale at price 304.76 - 307.75 per share.,10000,3058398
2024-07-01,Sale at price 307.75 per share.,650,200038
2024-07-15,Sale at price 314.57 per share.,1500,471855
2024-08-01,Sale at price 266.24 per share.,650,173056
2024-08-15,Conversion of Exercise of derivative security at price 78.76 per share.,10000,787600
2024-08-15,Sale at price 276.24 per share.,1500,414360
2024-08-15,Sale at price 275.52 - 277.27 per share.,10000,2763591
2024-08-16,Sale at price 279.49 per share.,1213,339021
2024-08-28,Conversion of Exercise of derivative security at price 78.76 - 142.50 per share.,10000,1338860
2024-08-28,Sale at price 263.90 - 267.90 per share.,10000,2659072
2024-09-03,Sale at price 266.89 per share.,650,173478
2024-09-11,Stock Gift at price 264.72 per share.,16,4236
2024-09-17,Sale at price 275.98 per share.,1500,413970
2024-09-17,Sale at price 275.98 per share.,659,181871
2024-10-01,Sale at price 273.44 per share.,650,177736
2024-10-08,Sale at price 263.57 per share.,25,6589
2024-10-15,Sale at price 283.66 per share.,1500,425490
2024-11-01,Sale at price 276.00 per share.,650,179400
2024-11-15,Conversion of Exercise of derivative security at price 56.57 per share.,10000,565700
2024-11-15,Sale at price 298.45 per share.,1500,447675
2024-11-15,Sale at price 292.76 - 298.57 per share.,10000,2955964
2024-11-22,Conversion of Exercise of derivative security at price 202.94 per share.,5758,1168529
2024-11-22,Sale at price 308.34 - 312.35 per share.,5758,1785968
2024-12-02,Sale at price 306.19 per share.,650,199024
2024-12-09,Stock Gift at price 0.00 per share.,500,0
2024-12-13,Stock Gift at price 0.00 per share.,800,0
2024-12-13,Sale at price 305.78 per share.,3171,969628
2024-12-18,Sale at price 309.03 per share.,4224,1305343
2024-12-31,Stock Award(Grant) at price 0.00 per share.,267,0
2025-01-02,Sale at price 304.84 per share.,650,198146
2025-01-02,Sale at price 302.42 - 305.73 per share.,5920,1799928
2025-01-03,Conversion of Exercise of derivative security at price 56.57 per share.,12500,707125
2025-01-03,Sale at price 298.22 - 300.93 per share.,12500,3748180
2025-01-06,Conversion of Exercise of derivative security at price 56.57 per share.,93151,5269552
2025-01-06,Sale at price 310.00 per share.,93151,28876810
2025-02-03,Sale at price 292.32 per share.,650,190008
2025-02-10,Conversion of Exercise of derivative security at price 56.57 per share.,12760,721833
2025-02-10,Sale at price 301.68 - 304.79 per share.,12760,3878257
2025-02-18,Sale at price 296.10 per share.,571,169073
2025-03-03,Sale at price 252.73 per share.,650,164274
2025-03-07,Conversion of Exercise of derivative security at price 138.02 per share.,5000,690100
2025-03-17,Stock Award(Grant) at price 0.00 per share.,178358,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,21720,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,14850,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,50906,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,50906,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,56849,0
2025-03-17,Sale at price 246.25 per share.,1850,455562
2025-04-01,Sale at price 252.64 per share.,650,164216
2025-04-24,Sale at price 275.00 per share.,180,49500
2025-04-29,Sale at price 300.00 per share.,4710,1413000
2025-05-01,Sale at price 303.00 per share.,650,196950
2025-05-02,Stock Gift at price 0.00 per share.,868,0
2025-05-02,Stock Gift at price 0.00 per share.,868,0
2025-05-02,Sale at price 310.00 per share.,10737,3328470
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,779,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,10599,0
2025-05-16,Sale at price 319.95 per share.,868,277715
2025-06-02,Sale at price 285.97 per share.,650,185880
2025-06-10,Sale at price 301.67 - 305.48 per share.,180,54720
2025-06-12,Stock Gift at price 307.85 per share.,110,33864
2025-06-13,Sale at price 302.00 per share.,1000,302000
2025-06-17,Sale at price 299.84 - 302.16 per share.,8892,2675799
2025-06-17,Conversion of Exercise of derivative security at price 142.50 per share.,5392,768360
2025-07-01,Sale at price 306.35 per share.,1000,306350
2025-07-17,Conversion of Exercise of derivative security at price 138.02 per share.,5588,771256
2025-07-17,Sale at price 311.88 - 313.91 per share.,9088,2841684
2025-08-01,Sale at price 358.72 per share.,1000,358720
2025-08-18,Conversion of Exercise of derivative security at price 78.76 per share.,4910,386712
2025-08-18,Sale at price 348.90 - 351.64 per share.,8410,2944364
2025-08-18,Stock Gift at price 0.00 per share.,1000,0
2025-09-02,Sale at price 343.95 per share.,1000,343950
2025-09-10,Sale at price 328.65 - 348.53 per share.,180,60213
2025-09-30,Sale at price 347.08 - 350.81 per share.,7500,2618670
2025-10-01,Sale at price 348.27 per share.,1000,348270
2025-10-31,Stock Gift at price 0.00 per share.,30,0
2025-11-03,Sale at price 340.26 per share.,1000,340260
2025-11-05,Sale at price 325.36 - 331.86 per share.,5550,1819280
2025-11-06,Sale at price 324.94 per share.,5800,1884652
2025-11-06,Conversion of Exercise of derivative security at price 78.76 - 138.02 per share.,2400,212728
2025-12-01,Sale at price 312.64 per share.,1000,312640
2025-12-05,Conversion of Exercise of derivative security at price 78.76 per share.,20000,1575200
2025-12-05,Sale at price 340.00 per share.,20000,6800000
2025-12-08,Conversion of Exercise of derivative security at price 78.76 - 142.50 per share.,2677,369489
2025-12-08,Sale at price 337.99 per share.,5977,2020166
2025-12-10,Sale at price 334.02 - 340.88 per share.,180,60747
2025-12-10,Sale at price 339.33 - 340.09 per share.,5490,1863495
2025-12-16,Conversion of Exercise of derivative security at price 138.02 - 202.94 per share.,27805,4847286
2025-12-16,Sale at price 317.34 - 320.10 per share.,27805,8857772
2025-12-31,Stock Award(Grant) at price 0.00 per share.,265,0
2026-01-02,Sale at price 315.70 per share.,1000,315700
2026-01-08,Conversion of Exercise of derivative security at price 78.76 per share.,3000,236280
2026-01-08,Sale at price 317.96 per share.,6319,2009189
2026-02-02,Sale at price 295.09 per share.,1000,295090
