date,transactionType,shares,value
2025-01-02,Stock Award(Grant) at price 57.96 per share.,819,47500
2025-01-02,Stock Award(Grant) at price 57.96 per share.,16066,931185
2025-01-02,Stock Award(Grant) at price 57.96 per share.,25088,1454100
2025-01-02,Stock Award(Grant) at price 57.96 per share.,539,31250
2025-01-02,Stock Award(Grant) at price 57.96 per share.,646,37500
2025-01-16,Stock Award(Grant) at price 58.36 per share.,322,18797
2025-01-16,Stock Award(Grant) at price 58.36 per share.,59,3490
2025-01-16,Stock Award(Grant) at price 58.36 per share.,202,11805
2025-01-16,Stock Award(Grant) at price 58.36 per share.,59,3490
2025-01-16,Stock Award(Grant) at price 58.36 per share.,103,6013
2025-01-16,Stock Award(Grant) at price 58.36 per share.,111,6493
2025-01-16,Stock Award(Grant) at price 58.36 per share.,28,1667
2025-01-16,Stock Award(Grant) at price 58.36 per share.,59,3490
2025-02-13,Sale at price 63.00 per share.,3866,243558
2025-02-13,Conversion of Exercise of derivative security at price 58.84 per share.,3866,227475
2025-02-18,Stock Award(Grant) at price 0.00 per share.,206110,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,35040,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,31794,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,49593,0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,35093,0
2025-02-25,Conversion of Exercise of derivative security at price 62.22 per share.,224359,13959617
2025-02-25,Sale at price 68.00 - 68.22 per share.,224359,15303270
2025-03-03,Stock Gift at price 0.00 per share.,10000,0
2025-03-04,Sale at price 69.08 - 71.04 per share.,42882,2965220
2025-03-04,Conversion of Exercise of derivative security at price 62.22 - 63.24 per share.,42882,2710238
2025-03-14,Stock Award(Grant) at price 66.89 per share.,4364,291908
2025-03-19,Stock Award(Grant) at price 67.58 per share.,17552,1186164
2025-03-19,Stock Award(Grant) at price 67.58 per share.,4332,292757
2025-03-19,Stock Award(Grant) at price 67.58 per share.,4856,328168
