date,transactionType,shares,value
2024-02-29,,11707,
2024-03-05,Sale at price 29.24 per share.,41015,1199279.0
2024-03-05,Sale at price 29.19 per share.,51111,1491930.0
2024-03-08,Sale at price 30.93 per share.,8708,269338.0
2024-03-20,Stock Gift at price 0.00 per share.,888908,0.0
2024-03-21,Sale at price 30.01 per share.,67000,2010670.0
2024-04-01,,6470,
2024-04-22,Stock Award(Grant) at price 0.00 per share.,7943,0.0
2024-04-22,Stock Award(Grant) at price 0.00 per share.,7943,0.0
2024-04-22,Stock Award(Grant) at price 0.00 per share.,7943,0.0
2024-04-22,Stock Award(Grant) at price 0.00 - 27.70 per share.,11734,105011.0
2024-06-17,Stock Award(Grant) at price 0.00 per share.,4312,0.0
2024-06-21,Sale at price 36.11 per share.,173137,6251977.0
2024-06-21,Conversion of Exercise of derivative security at price 23.68 per share.,173137,4099884.0
2024-07-12,,87994,
2024-09-12,Sale at price 33.16 per share.,211501,7013373.0
2024-09-12,Conversion of Exercise of derivative security at price 28.48 per share.,211501,6023548.0
2024-10-03,,123248,
2024-11-01,,19236,
2024-11-20,,62164,
2024-11-20,,11367,
2024-11-20,,20425,
2024-11-29,Sale at price 34.32 per share.,10298,353427.0
2024-12-06,,34619,
2024-12-06,,79910,
2024-12-06,,46453,
2024-12-06,,11137,
2024-12-06,,6772,
2024-12-06,,46785,
2024-12-09,Sale at price 36.45 per share.,137094,4997076.0
2024-12-09,Conversion of Exercise of derivative security at price 28.48 per share.,275363,3011788.0
2024-12-11,Sale at price 34.80 per share.,40287,1401988.0
2024-12-13,Sale at price 34.43 per share.,74356,2560077.0
2024-12-19,,16927,
2024-12-30,Sale at price 32.50 per share.,11000,357500.0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,426,0.0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,140,0.0
2025-02-28,,12091,
2025-03-03,Sale at price 31.08 per share.,54987,1708996.0
2025-03-24,Sale at price 29.00 per share.,15646,453734.0
2025-03-27,Sale at price 28.49 per share.,21545,613817.0
2025-04-01,,8935,
2025-04-14,Stock Award(Grant) at price 0.00 per share.,9568,0.0
2025-04-14,Stock Award(Grant) at price 0.00 per share.,9568,0.0
2025-04-14,Stock Award(Grant) at price 0.00 - 24.04 per share.,14352,115007.0
2025-04-14,Stock Award(Grant) at price 0.00 per share.,9568,0.0
2025-06-04,Stock Gift at price 0.00 per share.,8624,0.0
2025-08-05,,158523,
2025-09-04,Stock Gift at price 0.00 per share.,19136,0.0
2025-09-29,Sale at price 26.85 per share.,34282,920472.0
2025-10-03,,128944,
2025-10-27,,27751,
2025-10-29,Sale at price 27.88 per share.,18154,506134.0
2025-10-31,,19978,
2025-11-18,,28067,
2025-11-18,,159983,
2025-11-18,,29671,
2025-11-28,,3854,
2025-12-05,Sale at price 26.00 per share.,41922,1090182.0
2025-12-05,,51983,
2025-12-05,,28570,
2025-12-05,,189200,
2025-12-05,,41590,
2025-12-05,,31085,
2025-12-05,,57814,
2025-12-09,Sale at price 24.83 per share.,16726,415307.0
2025-12-10,Stock Gift at price 0.00 per share.,13880,0.0
2025-12-26,Sale at price 23.19 per share.,33321,772714.0
2026-02-03,,1119,
