date,transactionType,shares,value
2024-03-13,Stock Gift at price 0.00 per share.,2000,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,30635,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,10953,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,10766,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,748,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,5912,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,2306,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3078,0
2024-04-03,Sale at price 126.86 per share.,4041,512641
2024-04-03,Sale at price 126.86 per share.,97,12305
2024-04-03,Sale at price 126.86 per share.,567,71930
2024-04-05,Sale at price 126.07 per share.,2642,333077
2024-04-05,Sale at price 126.07 per share.,68,8573
2024-04-05,Sale at price 126.07 per share.,314,39586
2024-05-21,Stock Award(Grant) at price 0.00 per share.,1245,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,1245,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,1245,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,1245,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,1245,0
2024-05-31,Purchase at price 131.92 per share.,100,13192
2024-12-12,Stock Gift at price 0.00 per share.,628,0
2025-01-06,Stock Award(Grant) at price 149.77 per share.,1141,170888
2025-01-06,Stock Award(Grant) at price 0.00 per share.,4722,0
2025-01-06,Stock Award(Grant) at price 0.00 per share.,623,0
2025-01-06,Stock Award(Grant) at price 149.77 per share.,623,93307
2025-01-06,Stock Award(Grant) at price 0.00 per share.,5295,0
2025-01-06,Stock Award(Grant) at price 0.00 per share.,1577,0
2025-01-06,Stock Award(Grant) at price 0.00 per share.,2205,0
2025-02-10,Stock Gift at price 0.00 per share.,642,0
2025-02-18,Stock Gift at price 0.00 per share.,2000,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,4624,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1084,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1179,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1636,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1185,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1164,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,14615,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,4119,0
2025-04-03,Sale at price 166.24 per share.,4358,724474
2025-04-03,Sale at price 166.24 per share.,1150,191176
2025-04-03,Sale at price 166.24 per share.,28,4655
2025-04-03,Sale at price 166.24 per share.,94,15627
2025-04-03,Sale at price 166.24 per share.,472,78465
2025-04-07,Sale at price 149.93 per share.,2643,396265
2025-04-07,Sale at price 143.93 per share.,45,6477
2025-04-07,Sale at price 149.93 per share.,315,47228
2025-04-08,Sale at price 150.26 per share.,200,30052
2025-05-02,Sale at price 166.85 per share.,173,28865
2025-05-20,Stock Award(Grant) at price 160.35 per share.,1122,179913
2025-05-20,Stock Award(Grant) at price 0.00 per share.,1122,0
2025-10-31,Purchase at price 129.36 per share.,578,74769
2025-12-12,Purchase at price 131.83 per share.,758,99927
2026-01-02,Stock Gift at price 0.00 per share.,719,0
2026-01-02,Sale at price 138.23 per share.,5426,750036
2026-01-06,Sale at price 136.50 per share.,233,31804
2026-01-06,Stock Award(Grant) at price 0.00 per share.,3256,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,2462,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,709,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,1556,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,7165,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,1139,0
2026-01-06,Stock Award(Grant) at price 0.00 per share.,789,0
2026-01-06,Sale at price 136.50 per share.,290,39585
2026-01-06,Sale at price 136.50 per share.,58,7917
2026-01-06,Sale at price 136.50 per share.,51,6962
2026-01-06,Stock Award(Grant) at price 0.00 per share.,2288,0
2026-01-08,Sale at price 134.98 per share.,185,24971
2026-01-08,Sale at price 134.98 per share.,73,9854
2026-01-08,Sale at price 134.98 per share.,53,7154
2026-01-08,Sale at price 134.98 per share.,145,19572
