date,transactionType,shares,value
2024-03-14,Purchase at price 75.39 per share.,659,49682.0
2024-03-15,Sale at price 75.87 - 76.29 per share.,333000,25265116.0
2024-03-15,Conversion of Exercise of derivative security at price 64.53 per share.,333000,21488490.0
2024-06-03,Stock Award(Grant) at price 0.00 per share.,3223,0.0
2024-06-12,Conversion of Exercise of derivative security at price 64.53 per share.,200000,12906000.0
2024-06-12,Sale at price 74.52 - 75.00 per share.,200000,14904432.0
2024-06-14,,4531,
2024-06-19,,7552,
2024-06-28,Purchase at price 74.89 per share.,6,518.0
2024-07-26,Stock Award(Grant) at price 0.00 per share.,6690,0.0
2024-07-26,Stock Award(Grant) at price 0.00 per share.,6690,0.0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,46166,0.0
2024-09-30,Purchase at price 72.76 per share.,7,520.0
2024-10-16,,2811,
2024-11-05,Stock Award(Grant) at price 0.00 per share.,1284,0.0
2024-11-08,Stock Gift at price 0.00 per share.,13949,0.0
2024-11-26,Purchase at price 75.76 per share.,660,50002.0
2024-11-29,Conversion of Exercise of derivative security at price 76.88 per share.,31525,2423642.0
2024-11-29,,31525,
2024-12-06,,85403,
2024-12-09,,3000,
2024-12-13,,5071,
2024-12-30,Purchase at price 72.16 per share.,10,787.0
2025-02-13,Purchase at price 77.00 per share.,10000,770000.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,28646,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,25888,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,28377,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5282,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,6584,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4292,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,13396,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,8254,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,7708,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,6603,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,189578,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,15126,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,3301,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4292,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,4127,0.0
2025-02-21,,4091,
2025-02-21,,5805,
2025-02-21,,2297,
2025-02-21,,17752,
2025-02-21,,4035,
2025-02-21,,13493,
2025-02-21,,2108,
2025-02-21,,3272,
2025-03-31,Purchase at price 78.53 - 86.14 per share.,644,50658.0
2025-04-01,,17339,
2025-05-05,Sale at price 83.26 per share.,46182,3845160.0
2025-05-05,Sale at price 83.26 per share.,9321,776072.0
2025-05-05,Sale at price 83.57 per share.,22456,1876733.0
2025-05-05,,31110,
2025-05-16,Sale at price 83.96 - 84.29 per share.,34954,2936965.0
2025-05-16,,34954,
2025-05-20,Conversion of Exercise of derivative security at price 46.95 - 61.61 per share.,25809,1477916.0
2025-05-20,Sale at price 84.05 - 84.11 per share.,30073,2527891.0
2025-06-16,,4531,
2025-06-27,Purchase at price 85.11 per share.,10,895.0
2025-08-08,Purchase at price 77.04 per share.,653,50307.0
2025-08-18,Stock Gift at price 0.00 per share.,31760,0.0
2025-09-30,Purchase at price 78.03 per share.,15,1193.0
2025-10-16,,2811,
2025-12-08,,85403,
2025-12-15,,5071,
2025-12-30,Purchase at price 86.47 per share.,13,1200.0
2025-12-30,Purchase at price 73.20 - 86.54 per share.,27,2207.0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,5828,0.0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,11657,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,26205,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,32033,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,5189,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,27446,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,5675,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,5675,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,5189,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,274163,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,28683,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,186400,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,3243,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,13198,0.0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,8108,0.0
2026-02-20,,2365,
2026-02-20,,2109,
2026-02-20,,6490,
2026-02-20,,1623,
2026-02-20,,2108,
