date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 87.00 per share.,385,33495
2024-03-01,Stock Award(Grant) at price 87.00 per share.,385,33495
2024-03-01,Stock Award(Grant) at price 87.00 per share.,385,33495
2024-03-01,Stock Award(Grant) at price 87.00 per share.,364,31668
2024-03-06,Sale at price 86.88 per share.,92,7993
2024-03-07,Sale at price 92.81 - 93.99 per share.,36443,3392789
2024-05-08,Sale at price 90.88 per share.,10000,908800
2024-05-15,Conversion of Exercise of derivative security at price 95.36 per share.,23138,2206440
2024-05-15,Conversion of Exercise of derivative security at price 95.36 per share.,4743,452292
2024-05-15,Conversion of Exercise of derivative security at price 95.36 per share.,17460,1664986
2024-05-15,Conversion of Exercise of derivative security at price 95.36 per share.,5581,532204
2024-05-15,Conversion of Exercise of derivative security at price 95.36 per share.,7181,684780
2024-05-16,Sale at price 95.06 per share.,7830,744320
2024-05-23,Sale at price 99.98 per share.,3188,318736
2024-05-31,Sale at price 97.00 per share.,227,22019
2024-06-10,Sale at price 93.88 per share.,2748,257982
2024-08-15,Conversion of Exercise of derivative security at price 81.30 per share.,12744,1036087
2024-08-15,Conversion of Exercise of derivative security at price 81.30 per share.,3244,263737
2024-08-15,Conversion of Exercise of derivative security at price 81.30 per share.,12492,1015600
2024-08-15,Conversion of Exercise of derivative security at price 81.30 per share.,3770,306501
2024-08-19,Conversion of Exercise of derivative security at price 82.03 per share.,1306,107131
2024-08-19,Conversion of Exercise of derivative security at price 82.03 per share.,2492,204419
2024-08-19,Conversion of Exercise of derivative security at price 82.03 per share.,2492,204419
2024-08-19,Conversion of Exercise of derivative security at price 82.03 per share.,2492,204419
2024-08-19,Conversion of Exercise of derivative security at price 82.03 per share.,2492,204419
2024-08-19,Conversion of Exercise of derivative security at price 82.03 per share.,2492,204419
2024-08-23,Sale at price 81.50 per share.,2154,175551
2024-09-03,Stock Award(Grant) at price 64.94 per share.,49,3182
2024-09-03,Stock Award(Grant) at price 64.94 per share.,15,974
2024-09-03,Stock Award(Grant) at price 64.94 per share.,58,3767
2024-11-15,Conversion of Exercise of derivative security at price 62.86 per share.,8209,516018
2024-11-15,Conversion of Exercise of derivative security at price 62.86 per share.,4105,258040
2024-11-15,Conversion of Exercise of derivative security at price 62.86 per share.,7284,457872
2024-11-15,Conversion of Exercise of derivative security at price 62.86 per share.,28882,1815523
2024-11-15,Conversion of Exercise of derivative security at price 62.86 per share.,26788,1683894
2024-11-15,Conversion of Exercise of derivative security at price 62.86 per share.,1192,74929
2024-11-25,Sale at price 67.75 per share.,4688,317612
2025-02-14,Conversion of Exercise of derivative security at price 57.86 per share.,21965,1270895
2025-02-14,Conversion of Exercise of derivative security at price 57.86 per share.,5981,346061
2025-02-14,Conversion of Exercise of derivative security at price 57.86 per share.,6734,389629
2025-02-14,Conversion of Exercise of derivative security at price 57.86 per share.,3317,191922
2025-02-14,Conversion of Exercise of derivative security at price 57.86 per share.,1004,58091
2025-02-25,Sale at price 60.88 per share.,3724,226717
2025-03-03,Stock Award(Grant) at price 49.26 per share.,268,13201
2025-03-03,Stock Award(Grant) at price 49.26 per share.,285,14038
2025-03-03,Stock Award(Grant) at price 49.26 per share.,244,12019
2025-03-03,Stock Award(Grant) at price 49.26 per share.,234,11526
2025-05-15,Conversion of Exercise of derivative security at price 60.80 per share.,9149,556259
2025-05-15,Conversion of Exercise of derivative security at price 60.80 per share.,4412,268250
2025-05-15,Conversion of Exercise of derivative security at price 60.80 per share.,4884,296947
2025-05-15,Conversion of Exercise of derivative security at price 60.80 per share.,2361,143549
2025-05-15,Conversion of Exercise of derivative security at price 60.80 per share.,1435,87248
2025-05-20,Sale at price 60.69 per share.,494,29981
2025-05-23,Sale at price 55.78 per share.,2015,112397
2025-08-15,Conversion of Exercise of derivative security at price 65.71 per share.,2609,171437
2025-08-15,Conversion of Exercise of derivative security at price 65.71 per share.,1639,107699
2025-08-15,Conversion of Exercise of derivative security at price 65.71 per share.,4832,317511
2025-08-15,Conversion of Exercise of derivative security at price 65.71 per share.,10684,702046
2025-08-15,Conversion of Exercise of derivative security at price 65.71 per share.,5346,351286
2025-08-18,Conversion of Exercise of derivative security at price 65.56 per share.,2491,163310
2025-08-18,Conversion of Exercise of derivative security at price 65.56 per share.,2010,131776
2025-08-18,Conversion of Exercise of derivative security at price 65.56 per share.,2491,163310
2025-08-18,Conversion of Exercise of derivative security at price 65.56 per share.,2491,163310
2025-08-18,Conversion of Exercise of derivative security at price 65.56 per share.,1258,82474
2025-08-22,Stock Gift at price 69.14 per share.,2000,138280
2025-08-25,Sale at price 68.42 - 69.14 per share.,7356,505496
2025-08-25,Sale at price 68.26 per share.,10000,682550
2025-09-02,Stock Award(Grant) at price 63.60 per share.,110,6996
2025-09-02,Stock Award(Grant) at price 63.60 per share.,123,7823
2025-09-02,Stock Award(Grant) at price 63.60 per share.,282,17935
2025-09-02,Stock Award(Grant) at price 63.60 per share.,79,5024
2025-09-02,Stock Award(Grant) at price 63.60 per share.,56,3562
2025-11-17,Conversion of Exercise of derivative security at price 51.70 per share.,16986,878176
2025-11-17,Conversion of Exercise of derivative security at price 51.70 per share.,6899,356678
2025-11-17,Conversion of Exercise of derivative security at price 51.70 per share.,7516,388577
2025-11-17,Conversion of Exercise of derivative security at price 51.70 per share.,1517,78429
2025-11-17,Conversion of Exercise of derivative security at price 51.70 per share.,3865,199820
2025-11-25,Sale at price 50.39 per share.,4292,216274
2025-12-05,Stock Gift at price 65.81 per share.,138000,9081780
2026-01-22,Sale at price 79.20 per share.,18509,1465883
2026-01-28,Sale at price 80.55 per share.,98814,7959814
2026-02-12,Sale at price 78.58 per share.,4400,345743
2026-02-12,Sale at price 82.46 per share.,94869,7823192
2026-02-12,Sale at price 78.37 per share.,10000,783700
2026-02-13,Conversion of Exercise of derivative security at price 78.94 per share.,142161,11222189
2026-02-13,Conversion of Exercise of derivative security at price 78.94 per share.,5861,462667
2026-02-13,Conversion of Exercise of derivative security at price 78.94 per share.,6387,504190
2026-02-13,Conversion of Exercise of derivative security at price 78.94 per share.,3259,257265
2026-02-13,Conversion of Exercise of derivative security at price 78.94 per share.,1469,115963
