date,transactionType,shares,value
2024-02-27,Sale at price 252.06 per share.,21991,5543051.0
2024-02-28,Sale at price 244.78 per share.,4000,979102.0
2024-02-28,Sale at price 245.27 per share.,7695,1887316.0
2024-02-29,Sale at price 248.41 per share.,4765,1183674.0
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-05-29,,1211,
2024-06-10,Sale at price 275.75 per share.,8548,2357111.0
2024-07-30,Purchase at price 257.54 per share.,146,37600.0
2024-08-02,,1584,
2024-09-17,Sale at price 232.35 per share.,3500,813225.0
2024-11-01,,2670,
2024-11-01,,16524,
2024-11-01,,2369,
2024-11-01,,3022,
2024-11-01,,1863,
2024-11-01,,2646,
2024-11-07,,1480,
2024-11-07,,1453,
2024-11-07,,1453,
2024-11-07,,1614,
2024-11-07,,1480,
2024-11-07,,1130,
2024-11-07,,8288,
2024-11-11,Stock Award(Grant) at price 0.00 per share.,3621,0.0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,4914,0.0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,4914,0.0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,36209,0.0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,6467,0.0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,5690,0.0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,5819,0.0
2025-03-17,Sale at price 204.86 per share.,1000,204860.0
2025-04-30,,4879,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-05-29,,822,
2025-06-16,Sale at price 213.94 per share.,1000,213940.0
2025-07-02,Sale at price 230.00 per share.,9132,2100360.0
2025-07-28,Sale at price 227.34 per share.,6785,1542502.0
2025-08-06,Stock Gift at price 0.00 per share.,500,0.0
2025-08-12,Sale at price 219.57 per share.,2000,439149.0
2025-09-15,Sale at price 216.21 per share.,1000,216210.0
2025-10-31,,1811,
2025-10-31,,1582,
2025-10-31,,1582,
2025-10-31,,715,
2025-10-31,,1449,
2025-10-31,,1582,
2025-11-04,Sale at price 205.45 - 209.50 per share.,8372,1733056.0
2025-11-05,,1558,
2025-11-05,,742,
2025-11-05,,1335,
2025-11-05,,1335,
2025-11-05,,1335,
2025-11-05,,1558,
2025-11-07,,1453,
2025-11-07,,1480,
2025-11-07,,1614,
2025-11-07,,1480,
2025-11-07,,1614,
2025-11-07,,807,
2025-11-10,Stock Award(Grant) at price 0.00 per share.,6339,0.0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,1071,0.0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,5071,0.0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,5532,0.0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,5532,0.0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,5532,0.0
2025-11-13,Sale at price 201.93 per share.,7299,1473887.0
2025-12-03,Purchase at price 225.48 per share.,225,50733.0
2025-12-03,Sale at price 228.17 per share.,2300,524791.0
2025-12-15,Sale at price 230.78 per share.,1000,230780.0
2026-01-02,Sale at price 220.74 - 221.62 per share.,12425,2745218.0
2026-02-04,,823,
