date,transactionType,shares,value
2024-05-07,Conversion of Exercise of derivative security at price 77.54 per share.,45000,3489300.0
2024-05-07,Sale at price 94.16 per share.,45000,4237200.0
2024-05-09,Sale at price 93.64 per share.,282,26406.0
2024-05-14,Sale at price 93.14 per share.,168378,15682727.0
2024-05-14,Stock Gift at price 0.00 per share.,18377,0.0
2024-05-14,Conversion of Exercise of derivative security at price 38.76 per share.,110000,4263600.0
2024-06-05,Sale at price 95.10 per share.,9350,889185.0
2024-06-28,Purchase at price 77.02 per share.,2941,226516.0
2024-07-18,Conversion of Exercise of derivative security at price 38.76 per share.,110000,4263600.0
2024-07-18,Sale at price 72.97 per share.,110000,8026700.0
2024-08-07,Sale at price 72.88 per share.,5410,394281.0
2024-08-14,Stock Gift at price 0.00 per share.,18377,0.0
2024-08-14,Sale at price 78.00 per share.,52487,4093986.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,10314,0.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,15002,0.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,15002,0.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,10314,0.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,15002,0.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,35630,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-09-10,Stock Award(Grant) at price 0.00 per share.,2437,0.0
2024-10-14,Stock Award(Grant) at price 0.00 per share.,64688,0.0
2024-10-29,Stock Gift at price 0.00 per share.,3180141,0.0
2024-11-14,Stock Gift at price 0.00 per share.,18377,0.0
2024-11-14,Sale at price 76.64 per share.,45190,3463362.0
2024-11-25,Stock Award(Grant) at price 0.00 per share.,4189,0.0
2024-12-27,Purchase at price 76.65 per share.,2500,191624.0
2025-01-06,Stock Award(Grant) at price 0.00 per share.,5064,0.0
2025-02-11,Sale at price 71.18 per share.,14147,1006983.0
2025-02-13,Sale at price 72.81 per share.,4506,328082.0
2025-02-14,Stock Gift at price 0.00 per share.,11295,0.0
2025-02-14,Conversion of Exercise of derivative security at price 56.40 per share.,110000,6204000.0
2025-02-14,Sale at price 72.83 per share.,169732,12361582.0
2025-04-04,Purchase at price 58.46 per share.,8600,502756.0
2025-04-24,Sale at price 57.81 per share.,138,7978.0
2025-05-14,Stock Gift at price 0.00 per share.,11295,0.0
2025-05-14,Conversion of Exercise of derivative security at price 56.40 per share.,110000,6204000.0
2025-05-14,Sale at price 62.05 per share.,152976,9492161.0
2025-07-16,Conversion of Exercise of derivative security at price 56.40 per share.,110000,6204000.0
2025-07-16,Sale at price 72.29 per share.,110000,7951900.0
2025-08-05,Sale at price 74.91 per share.,1644,123152.0
2025-08-13,Sale at price 77.21 per share.,3162,244138.0
2025-08-14,Stock Gift at price 0.00 per share.,11295,0.0
2025-08-14,Sale at price 75.93 per share.,86078,6535903.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,3140,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,17986,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,17986,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,13735,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,26161,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,26161,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,50687,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,13735,0.0
2025-09-05,Sale at price 74.64 per share.,1019,76058.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,5238,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,2619,0.0
2025-10-02,Sale at price 75.13 per share.,697,52367.0
2025-10-06,Sale at price 71.27 per share.,4300,306461.0
2025-11-07,Purchase at price 62.09 per share.,16150,1002754.0
2025-11-14,Stock Gift at price 0.00 per share.,11295,0.0
2025-11-14,Sale at price 64.80 per share.,86078,5577854.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,31216,0.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,31216,0.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,31216,0.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,36645,0.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,31216,0.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,117060,0.0
2025-12-10,Stock Award(Grant) at price 0.00 per share.,31216,0.0
2025-12-22,Purchase at price 58.97 per share.,50000,2948500.0
2025-12-22,Purchase at price 57.54 per share.,8691,500080.0
2025-12-29,Purchase at price 61.10 per share.,16388,1001307.0
2026-02-02,,4500000,
2026-02-11,Stock Gift at price 0.00 per share.,4500000,0.0
2026-02-12,Sale at price 62.33 per share.,9065,565021.0
