date,transactionType,shares,value
2024-02-27,Stock Award(Grant) at price 0.00 per share.,58875,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,58875,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,58875,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,58875,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,20606,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,20606,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,29438,0
2024-03-11,Sale at price 36.66 - 36.70 per share.,26500,971606
2024-03-12,Conversion of Exercise of derivative security at price 14.87 - 26.52 per share.,13789,264318
2024-03-25,Sale at price 36.38 per share.,5000,181900
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-16,Stock Award(Grant) at price 0.00 per share.,4107,0
2024-04-22,Sale at price 36.38 - 36.42 per share.,14857,540549
2024-04-23,Sale at price 36.59 per share.,7500,274457
2024-05-01,Sale at price 37.50 per share.,2500,93750
2024-05-13,Sale at price 38.43 - 38.46 per share.,76011,2922319
2024-05-16,Conversion of Exercise of derivative security at price 18.11 - 19.01 per share.,26990,497739
2024-07-16,Sale at price 40.00 per share.,2500,100000
2024-07-23,Conversion of Exercise of derivative security at price 26.72 per share.,14228,380172
