date,transactionType,shares,value
2024-03-01,Sale at price 45.83 per share.,12361,566476.0
2024-03-01,Stock Gift at price 0.00 per share.,24722,0.0
2024-03-08,,123544,
2024-03-13,Stock Award(Grant) at price 0.00 per share.,30109,0.0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,16828,0.0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,69630,0.0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,16248,0.0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,23210,0.0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,18568,0.0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,29560,0.0
2024-03-27,Sale at price 48.89 per share.,4285,209515.0
2024-03-27,Conversion of Exercise of derivative security at price 43.75 per share.,2285,99975.0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,25830,0.0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,38638,0.0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,12097,0.0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,15253,0.0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,12097,0.0
2024-06-18,Sale at price 41.50 per share.,48000,1992120.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,6406,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-06-27,Stock Award(Grant) at price 0.00 per share.,3844,0.0
2024-10-09,Purchase at price 29.64 per share.,6000,177852.0
2025-03-07,Stock Award(Grant) at price 0.00 per share.,7035,0.0
2025-03-07,Stock Award(Grant) at price 0.00 per share.,3838,0.0
2025-03-10,,127288,
2025-03-13,Stock Award(Grant) at price 0.00 per share.,50088,0.0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,28330,0.0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,111775,0.0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,30668,0.0
2025-05-23,Stock Award(Grant) at price 0.00 per share.,82590,0.0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,7150,0.0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,3900,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,9402,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,5641,0.0
2025-11-21,Purchase at price 14.40 per share.,3469,49962.0
2025-11-21,Purchase at price 15.00 per share.,3343,50128.0
2025-11-21,Purchase at price 14.86 per share.,6700,99528.0
2025-11-21,Purchase at price 15.04 per share.,20000,300700.0
2025-11-24,Purchase at price 15.58 per share.,22500,350550.0
2025-11-24,Purchase at price 15.58 per share.,10000,155800.0
