date,transactionType,shares,value
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1947,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2920,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1947,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1947,0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,1947,0
2024-05-22,Sale at price 103.26 per share.,20000,2065200
2024-06-03,Stock Award(Grant) at price 107.37 per share.,206,22118
2024-06-03,Stock Award(Grant) at price 107.37 per share.,18,1933
2024-06-03,Stock Award(Grant) at price 107.37 per share.,57,6120
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,92,9878
2024-06-03,Stock Award(Grant) at price 107.37 per share.,95,10200
2024-06-03,Stock Award(Grant) at price 107.37 per share.,167,17931
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-06-03,Stock Award(Grant) at price 107.37 per share.,154,16535
2024-06-03,Stock Award(Grant) at price 107.37 per share.,122,13099
2024-06-03,Stock Award(Grant) at price 107.37 per share.,832,89332
2024-06-03,Stock Award(Grant) at price 107.37 per share.,12,1288
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,19,1918
2024-08-30,Stock Award(Grant) at price 100.95 per share.,61,6158
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,221,22310
2024-08-30,Stock Award(Grant) at price 100.95 per share.,98,9893
2024-08-30,Stock Award(Grant) at price 100.95 per share.,179,18070
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-08-30,Stock Award(Grant) at price 100.95 per share.,165,16657
2024-08-30,Stock Award(Grant) at price 100.95 per share.,130,13124
2024-08-30,Stock Award(Grant) at price 100.95 per share.,891,89946
2024-08-30,Stock Award(Grant) at price 100.95 per share.,13,1312
2024-12-02,Stock Award(Grant) at price 88.62 per share.,253,22421
2024-12-02,Stock Award(Grant) at price 88.62 per share.,70,6203
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,22,1950
2024-12-02,Stock Award(Grant) at price 88.62 per share.,113,10014
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,150,13293
2024-12-02,Stock Award(Grant) at price 88.62 per share.,189,16749
2024-12-02,Stock Award(Grant) at price 88.62 per share.,1023,90658
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,15,1329
2024-12-02,Stock Award(Grant) at price 88.62 per share.,205,18167
2025-03-04,Stock Award(Grant) at price 71.86 per share.,316,22708
2025-03-04,Stock Award(Grant) at price 71.86 per share.,27,1940
2025-03-04,Stock Award(Grant) at price 71.86 per share.,88,6324
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,256,18396
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,141,10132
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,1271,91334
2025-03-04,Stock Award(Grant) at price 71.86 per share.,236,16959
2025-03-04,Stock Award(Grant) at price 71.86 per share.,187,13438
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-04,Stock Award(Grant) at price 71.86 per share.,18,1293
2025-03-14,Stock Award(Grant) at price 0.00 per share.,182678,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,25352,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,25352,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,37131,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,8179,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,8670,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,8670,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,44079,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,40168,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2510,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2510,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4707,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2510,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2510,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2510,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,2510,0
2025-06-02,Stock Award(Grant) at price 77.87 per share.,22,1713
2025-06-02,Stock Award(Grant) at price 77.87 per share.,372,28968
2025-06-02,Stock Award(Grant) at price 77.87 per share.,22,1713
2025-06-02,Stock Award(Grant) at price 77.87 per share.,41,3193
2025-06-02,Stock Award(Grant) at price 77.87 per share.,22,1713
2025-06-02,Stock Award(Grant) at price 77.87 per share.,344,26787
2025-06-02,Stock Award(Grant) at price 77.87 per share.,87,6775
2025-06-02,Stock Award(Grant) at price 77.87 per share.,159,12381
2025-06-02,Stock Award(Grant) at price 77.87 per share.,22,1713
2025-06-02,Stock Award(Grant) at price 77.87 per share.,210,16353
2025-06-02,Stock Award(Grant) at price 77.87 per share.,22,1713
2025-06-02,Stock Award(Grant) at price 77.87 per share.,1473,114703
2025-06-02,Stock Award(Grant) at price 77.87 per share.,252,19623
2025-06-02,Stock Award(Grant) at price 77.87 per share.,22,1713
2025-07-02,Stock Award(Grant) at price 0.00 per share.,2164,0
2025-07-02,Stock Award(Grant) at price 0.00 per share.,56469,0
2025-07-02,Stock Award(Grant) at price 0.00 per share.,2164,0
2025-07-02,Stock Award(Grant) at price 0.00 per share.,2164,0
2025-07-02,Stock Award(Grant) at price 0.00 per share.,2164,0
2025-07-16,Stock Award(Grant) at price 0.00 per share.,95017,0
2025-08-18,Purchase at price 81.73 per share.,5000,408650
2025-09-02,Stock Award(Grant) at price 82.44 per share.,353,29101
2025-09-02,Stock Award(Grant) at price 82.44 per share.,21,1731
2025-09-02,Stock Award(Grant) at price 82.44 per share.,39,3215
2025-09-02,Stock Award(Grant) at price 82.44 per share.,83,6843
2025-09-02,Stock Award(Grant) at price 82.44 per share.,21,1731
2025-09-02,Stock Award(Grant) at price 82.44 per share.,21,1731
2025-09-02,Stock Award(Grant) at price 82.44 per share.,21,1731
2025-09-02,Stock Award(Grant) at price 82.44 per share.,328,27040
2025-09-02,Stock Award(Grant) at price 82.44 per share.,152,12531
2025-09-02,Stock Award(Grant) at price 82.44 per share.,18,1484
2025-09-02,Stock Award(Grant) at price 82.44 per share.,18,1484
2025-09-02,Stock Award(Grant) at price 82.44 per share.,18,1484
2025-09-02,Stock Award(Grant) at price 82.44 per share.,1284,105853
2025-09-02,Stock Award(Grant) at price 82.44 per share.,21,1731
2025-09-02,Stock Award(Grant) at price 82.44 per share.,21,1731
2025-09-02,Stock Award(Grant) at price 82.44 per share.,1403,115663
2025-09-02,Stock Award(Grant) at price 82.44 per share.,240,19786
2025-09-02,Stock Award(Grant) at price 82.44 per share.,200,16488
2025-09-02,Stock Award(Grant) at price 82.44 per share.,18,1484
2025-11-21,Sale at price 94.37 - 94.38 per share.,25300,2387644
2025-11-21,Conversion of Exercise of derivative security at price 50.07 per share.,5300,265371
2025-12-01,Stock Award(Grant) at price 96.47 per share.,304,29327
2025-12-01,Stock Award(Grant) at price 96.47 per share.,18,1736
2025-12-01,Stock Award(Grant) at price 96.47 per share.,34,3280
2025-12-01,Stock Award(Grant) at price 96.47 per share.,72,6946
2025-12-01,Stock Award(Grant) at price 96.47 per share.,18,1736
2025-12-01,Stock Award(Grant) at price 96.47 per share.,18,1736
2025-12-01,Stock Award(Grant) at price 96.47 per share.,283,27301
2025-12-01,Stock Award(Grant) at price 96.47 per share.,18,1736
2025-12-01,Stock Award(Grant) at price 96.47 per share.,131,12638
2025-12-01,Stock Award(Grant) at price 96.47 per share.,15,1447
2025-12-01,Stock Award(Grant) at price 96.47 per share.,15,1447
2025-12-01,Stock Award(Grant) at price 96.47 per share.,15,1447
2025-12-01,Stock Award(Grant) at price 96.47 per share.,1105,106599
2025-12-01,Stock Award(Grant) at price 96.47 per share.,18,1736
2025-12-01,Stock Award(Grant) at price 96.47 per share.,1210,116729
2025-12-01,Stock Award(Grant) at price 96.47 per share.,207,19969
2025-12-01,Stock Award(Grant) at price 96.47 per share.,173,16689
2025-12-01,Stock Award(Grant) at price 96.47 per share.,18,1736
2025-12-01,Stock Award(Grant) at price 96.47 per share.,15,1447
