date,transactionType,shares,value
2024-02-27,Stock Gift at price 0.00 per share.,14,0
2024-02-29,Conversion of Exercise of derivative security at price 1094.22 per share.,550,601821
2024-02-29,Sale at price 7637.06 per share.,550,4200383
2024-02-29,Stock Gift at price 0.00 per share.,500,0
2024-04-29,Sale at price 7586.21 per share.,500,3793105
2024-04-29,Conversion of Exercise of derivative security at price 3022.99 per share.,500,1511495
2024-05-07,Sale at price 7700.00 per share.,200,1540000
2024-05-07,Conversion of Exercise of derivative security at price 1934.97 per share.,200,386994
2024-05-08,Sale at price 7665.63 per share.,600,4599378
2024-05-09,Sale at price 7670.42 per share.,300,2301126
2024-05-09,Conversion of Exercise of derivative security at price 1094.22 per share.,300,328266
2024-07-25,Stock Gift at price 0.00 per share.,30,0
2024-07-26,Stock Gift at price 0.00 per share.,5,0
2024-07-26,Conversion of Exercise of derivative security at price 1934.97 - 2843.17 per share.,675,1465040
2024-07-26,Sale at price 8500.00 - 8650.00 per share.,675,5763750
2024-07-26,Sale at price 8505.91 per share.,125,1063239
2024-07-26,Conversion of Exercise of derivative security at price 1700.00 per share.,125,212500
2024-07-29,Sale at price 8585.95 per share.,148,1270721
2024-08-08,Sale at price 8372.77 per share.,125,1046596
2024-08-08,Conversion of Exercise of derivative security at price 3022.99 per share.,125,377874
2024-08-09,Sale at price 8500.00 per share.,200,1700000
2024-08-09,Conversion of Exercise of derivative security at price 2843.17 per share.,200,568634
2024-09-09,Stock Gift at price 0.00 per share.,50,0
2024-10-24,Sale at price 9507.30 per share.,125,1188412
2024-10-24,Conversion of Exercise of derivative security at price 2843.17 per share.,125,355396
2024-10-25,Stock Gift at price 0.00 per share.,22,0
2024-11-05,Sale at price 9450.00 per share.,400,3780000
2024-11-05,Conversion of Exercise of derivative security at price 2843.17 per share.,400,1137268
2024-11-07,Sale at price 9216.32 per share.,1000,9216320
2024-11-07,Conversion of Exercise of derivative security at price 3022.99 per share.,1000,3022990
2024-11-08,Conversion of Exercise of derivative security at price 3022.99 per share.,250,755748
2024-11-08,Sale at price 9302.64 per share.,250,2325660
2024-11-25,Stock Gift at price 0.00 per share.,109,0
2024-12-10,Stock Gift at price 0.00 per share.,25,0
2025-02-10,Sale at price 7515.60 per share.,143,1074731
2025-02-10,Conversion of Exercise of derivative security at price 4475.53 per share.,143,640001
2025-02-11,Sale at price 7529.89 per share.,500,3764945
2025-02-18,Stock Gift at price 0.00 per share.,3,0
2025-08-01,Stock Gift at price 0.00 per share.,33,0
2025-08-04,Sale at price 7850.28 per share.,125,981285
2025-08-04,Conversion of Exercise of derivative security at price 1700.00 per share.,125,212500
2025-08-13,Sale at price 8100.00 per share.,600,4860000
2025-08-13,Conversion of Exercise of derivative security at price 2843.17 per share.,600,1705902
2025-08-22,Sale at price 8231.74 per share.,50,411587
2025-08-26,Conversion of Exercise of derivative security at price 2450.00 per share.,200,490000
2025-08-26,Sale at price 8082.44 per share.,200,1616488
2025-11-03,Purchase at price 7068.05 per share.,14,98953
2025-12-12,Stock Gift at price 0.00 per share.,35,0
2025-12-15,Stock Gift at price 0.00 per share.,3,0
2025-12-16,Stock Gift at price 0.00 per share.,50,0
2026-02-04,Sale at price 8000.00 per share.,220,1760000
2026-02-04,Conversion of Exercise of derivative security at price 1700.00 per share.,220,374000
2026-02-05,Sale at price 8091.62 per share.,200,1618324
2026-02-05,Conversion of Exercise of derivative security at price 1700.00 per share.,200,340000
2026-02-10,Sale at price 8100.00 per share.,500,4050000
2026-02-10,Conversion of Exercise of derivative security at price 4475.53 per share.,500,2237765
2026-02-13,Sale at price 7922.06 per share.,200,1584412
2026-02-13,Conversion of Exercise of derivative security at price 1700.00 per share.,200,340000
2026-02-20,Stock Gift at price 0.00 per share.,5,0
