date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,31104,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,54950,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,28512,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,27216,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,53136,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,53395,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,155520,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,43286,0
2024-03-08,Sale at price 20.01 per share.,19965,399532
2024-05-22,Purchase at price 16.38 per share.,20000,327500
2024-05-31,Purchase at price 16.50 per share.,13360,220440
2024-06-05,Sale at price 18.42 per share.,19582,360614
2024-06-05,Stock Gift at price 0.00 per share.,8965,0
2024-08-27,Sale at price 18.09 per share.,30000,542760
2024-08-27,Sale at price 18.09 per share.,25000,452358
2024-11-04,Sale at price 24.67 per share.,100000,2466560
2024-11-04,Purchase at price 24.85 per share.,7930,197060
2024-11-04,Sale at price 24.72 per share.,46820,1157479
2024-11-06,Sale at price 27.76 per share.,29000,805057
2024-11-06,Sale at price 27.86 per share.,15000,417918
2024-11-08,Sale at price 27.30 per share.,38344,1046699
2024-12-31,Stock Award(Grant) at price 0.00 per share.,102564,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,102564,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,102564,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,11574,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,11574,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,11574,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,7716,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,7716,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,7716,0
2025-02-05,Stock Award(Grant) at price 0.00 per share.,6517,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,27334,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,52391,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,49202,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,216400,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,52391,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,52391,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,52391,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,7702,0
2025-11-06,Purchase at price 18.81 per share.,13400,252020
2025-11-06,Purchase at price 18.52 per share.,25000,462932
2025-11-06,Purchase at price 18.53 per share.,10635,197051
2025-11-06,Purchase at price 18.11 per share.,29008,525335
2025-11-06,Purchase at price 18.59 per share.,6986,129870
2025-11-07,Purchase at price 19.25 per share.,5000,96250
2025-11-25,Purchase at price 17.94 per share.,5550,99578
2025-12-12,Sale at price 21.00 per share.,5250,110250
2026-01-02,Stock Award(Grant) at price 0.00 per share.,13169,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,13169,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,13169,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,8779,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,13169,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,8779,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,8779,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,8779,0
