date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,20861,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,76924,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,42373,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,11409,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,17927,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,23469,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,20209,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,20861,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,23469,0
2024-03-19,Conversion of Exercise of derivative security at price 22.00 per share.,625,13750
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3883,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3495,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3883,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3883,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3883,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3495,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3495,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,3495,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,6679,0
2024-05-20,Conversion of Exercise of derivative security at price 22.00 per share.,7207,158554
2024-06-07,Purchase at price 59.67 - 59.93 per share.,2565477,153292504
2024-06-12,Purchase at price 60.26 - 60.43 per share.,1750308,105550532
2024-06-17,Purchase at price 59.59 - 59.77 per share.,2947611,175976799
2024-12-19,Purchase at price 45.55 - 46.92 per share.,8896890,409153148
2025-02-07,Purchase at price 46.82 per share.,763017,35724074
2025-02-12,Stock Award(Grant) at price 0.00 per share.,59871,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,59871,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,65484,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,41039,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,42455,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,32744,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,182415,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,26209,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,30304,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,27028,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,26209,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,30304,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,14743,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,53236,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,100328,0
2025-03-31,Conversion of Exercise of derivative security at price 21.30 per share.,2351,50076
2025-03-31,Conversion of Exercise of derivative security at price 21.30 per share.,25900,551670
2025-03-31,Conversion of Exercise of derivative security at price 21.30 per share.,4491,95658
2025-03-31,Conversion of Exercise of derivative security at price 21.30 per share.,9327,198665
2025-05-05,Stock Award(Grant) at price 0.00 per share.,6442,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,6442,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,6442,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,10436,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,5798,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,5798,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,5798,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,6442,0
2025-05-05,Stock Award(Grant) at price 0.00 per share.,6442,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,31434,0
2025-12-16,Purchase at price 38.98 per share.,5000,194900
2026-02-18,Stock Award(Grant) at price 0.00 per share.,16817,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,18393,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,18393,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,9197,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,59121,0
