date,transactionType,shares,value
2024-07-25,Purchase at price 128.61 per share.,5000,643034
2024-11-25,Sale at price 138.57 per share.,7325,1015009
2025-07-31,Purchase at price 86.50 per share.,5000,432477
2025-08-01,Purchase at price 85.67 per share.,11682,1000816
2025-08-22,Purchase at price 88.17 per share.,500,44084
2026-01-28,Sale at price 106.04 - 107.68 per share.,25014,2655195
