date,transactionType,shares,value
2024-03-07,Stock Gift at price 0.00 per share.,72,0
2024-03-15,Stock Award(Grant) at price 217.50 per share.,6047,1315222
2024-03-15,Stock Award(Grant) at price 217.50 per share.,559,121582
2024-03-15,Stock Award(Grant) at price 217.50 per share.,556,120930
2024-03-15,Stock Award(Grant) at price 217.50 per share.,541,117668
2024-03-15,Stock Award(Grant) at price 217.50 per share.,561,122018
2024-03-15,Stock Award(Grant) at price 217.50 per share.,45359,9865582
2024-03-15,Stock Award(Grant) at price 217.50 per share.,7183,1562302
2024-03-15,Stock Award(Grant) at price 217.50 per share.,7560,1644300
2024-03-15,Stock Award(Grant) at price 217.50 per share.,6803,1479652
2024-03-15,Stock Award(Grant) at price 217.50 per share.,5292,1151010
2024-03-15,Stock Award(Grant) at price 217.50 per share.,6425,1397438
2024-04-29,Sale at price 209.52 - 211.44 per share.,40000,8436496
2024-05-08,Sale at price 210.31 - 210.40 per share.,7140,1501876
2024-05-13,Sale at price 210.65 per share.,2500,526620
2024-05-14,Stock Gift at price 0.00 per share.,3789,0
2024-05-20,Sale at price 211.52 per share.,1000,211520
2024-06-06,Sale at price 201.44 per share.,650,130937
2024-06-13,Sale at price 195.44 per share.,3000,586320
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,1237,240102
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,1237,240102
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,1237,240102
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,1237,240102
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,1237,240102
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-06-25,Stock Award(Grant) at price 194.10 per share.,748,145187
2024-08-30,Sale at price 214.59 per share.,7593,1629382
2024-09-03,Stock Gift at price 0.00 per share.,465,0
2024-09-13,Sale at price 216.99 per share.,754,163610
2024-09-16,Stock Award(Grant) at price 218.53 per share.,2744,599646
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3088,674821
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3604,787582
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3604,787582
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3088,674821
2024-09-16,Stock Award(Grant) at price 218.53 per share.,852,186188
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3604,787582
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3088,674821
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3604,787582
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3604,787582
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3604,787582
2024-09-16,Stock Award(Grant) at price 218.53 per share.,3088,674821
2024-09-16,Stock Award(Grant) at price 218.53 per share.,27456,5999960
2024-09-16,Stock Award(Grant) at price 218.53 per share.,2744,599646
2024-09-25,Purchase at price 218.50 per share.,292,63945
2024-10-28,Sale at price 227.12 per share.,1374,312056
2024-10-30,Sale at price 226.83 - 227.08 per share.,1000,226957
2024-10-30,Sale at price 226.64 per share.,4500,1019879
2024-10-31,Stock Gift at price 0.00 per share.,2375,0
2024-11-04,Sale at price 222.92 per share.,400,89168
2024-11-12,Sale at price 226.33 per share.,750,169751
2024-12-27,Purchase at price 218.52 - 232.77 per share.,15,3595
2025-01-16,Purchase at price 227.96 per share.,1422,324198
2025-01-16,Purchase at price 227.96 per share.,1429,325798
2025-02-13,Sale at price 249.17 per share.,11592,2888379
2025-02-13,Sale at price 250.00 per share.,5066,1266500
2025-02-27,Stock Gift at price 0.00 per share.,43,0
2025-02-27,Sale at price 250.46 per share.,3984,997853
2025-03-03,Sale at price 256.83 per share.,1500,385249
2025-03-11,Sale at price 259.18 per share.,30000,7775400
2025-03-13,Sale at price 260.00 per share.,10000,2600000
2025-03-14,Stock Award(Grant) at price 258.68 per share.,25887,6696449
2025-03-14,Stock Award(Grant) at price 258.68 per share.,3668,948838
2025-03-14,Stock Award(Grant) at price 258.68 per share.,3883,1004454
2025-03-14,Stock Award(Grant) at price 258.68 per share.,3883,1004454
2025-03-14,Stock Award(Grant) at price 258.68 per share.,3668,948838
2025-03-14,Stock Award(Grant) at price 258.68 per share.,1453,375862
2025-03-14,Stock Award(Grant) at price 258.68 per share.,308,79673
2025-03-14,Stock Award(Grant) at price 258.68 per share.,1451,375345
2025-03-14,Stock Award(Grant) at price 258.68 per share.,1451,375345
2025-03-14,Stock Award(Grant) at price 258.68 per share.,3451,892705
2025-03-14,Sale at price 256.95 per share.,1500,385425
2025-03-14,Stock Award(Grant) at price 258.68 per share.,4099,1060329
2025-03-26,Purchase at price 262.62 per share.,274,71995
2025-04-25,Sale at price 263.10 - 266.12 per share.,4000,1060441
2025-04-29,Sale at price 271.28 per share.,1000,271280
2025-05-05,Sale at price 280.60 - 280.63 per share.,4650,1304847
2025-05-15,Sale at price 273.17 per share.,300,81951
2025-05-15,Sale at price 272.56 per share.,3000,817680
2025-05-19,Sale at price 277.88 per share.,1060,294553
2025-05-20,Sale at price 277.50 per share.,390,108225
2025-05-22,Sale at price 282.42 per share.,500,141210
2025-06-10,Sale at price 265.35 - 265.36 per share.,500,132676
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,879,239993
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,879,239993
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Purchase at price 270.53 per share.,267,72336
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,879,239993
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,879,239993
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-06-25,Stock Award(Grant) at price 273.03 per share.,532,145252
2025-08-26,Sale at price 270.85 - 272.10 per share.,11896,3229444
2025-09-15,Stock Award(Grant) at price 258.83 per share.,2608,675029
2025-09-15,Stock Award(Grant) at price 258.83 per share.,4348,1125393
2025-09-15,Stock Award(Grant) at price 258.83 per share.,2752,712300
2025-09-15,Stock Award(Grant) at price 258.83 per share.,2464,637757
2025-09-15,Stock Award(Grant) at price 258.83 per share.,1546,400151
2025-09-15,Stock Award(Grant) at price 258.83 per share.,2608,675029
2025-09-15,Stock Award(Grant) at price 258.83 per share.,3044,787879
