date,transactionType,shares,value
2024-03-15,Stock Award(Grant) at price 0.00 per share.,1749,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,7924,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,6674,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,3145,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,9507,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,10042,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,6229,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,1657,0
2024-03-15,Stock Award(Grant) at price 0.00 per share.,18463,0
2024-05-16,Sale at price 176.36 per share.,6700,1181629
2024-05-16,Sale at price 176.12 per share.,2700,475529
2024-05-17,Stock Award(Grant) at price 0.00 per share.,7565,0
2024-05-17,Sale at price 175.29 per share.,2084,365304
2024-05-21,Sale at price 171.37 - 173.35 per share.,11000,1887671
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,947,0
2024-08-12,Sale at price 178.13 per share.,1500,267199
2024-08-12,Sale at price 178.25 per share.,1750,311929
2024-08-19,Sale at price 188.44 per share.,550,103639
2024-10-01,Stock Award(Grant) at price 0.00 per share.,1506,0
2024-11-08,Sale at price 209.18 per share.,3000,627532
2025-01-15,Stock Award(Grant) at price 0.00 per share.,766,0
2025-02-19,Sale at price 201.27 - 201.87 per share.,3000,604486
2025-03-14,Stock Award(Grant) at price 0.00 per share.,16751,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,7035,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,40118,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,7946,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,6472,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,1560,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,11464,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,1206,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,9462,0
2025-03-20,Sale at price 213.03 per share.,1650,351507
2025-03-20,Sale at price 212.39 per share.,3500,743354
2025-05-16,Sale at price 201.93 per share.,1000,201926
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,881,0
2025-08-08,Sale at price 204.96 per share.,950,194707
2025-08-12,Sale at price 208.53 per share.,3900,813256
2025-08-29,Sale at price 220.27 per share.,4275,941671
2025-10-01,Stock Award(Grant) at price 0.00 per share.,862,0
2025-10-03,Sale at price 220.51 - 221.03 per share.,13725,3026652
