date,transactionType,shares,value
2024-05-28,,353,
2024-05-28,,353,
2024-08-15,Sale at price 831.63 per share.,2500,2079075.0
2024-08-16,Sale at price 825.80 per share.,100,82580.0
2024-09-03,,576,
2024-09-03,Sale at price 829.47 per share.,1500,1244205.0
2024-09-03,,1781,
2024-09-03,,215,
2024-09-03,,1138,
2024-09-04,Sale at price 816.51 - 829.71 per share.,569,467096.0
2024-09-04,Sale at price 818.57 - 828.78 per share.,576,474736.0
2024-09-04,Sale at price 816.51 - 829.71 per share.,93,76352.0
2024-09-04,Sale at price 817.36 - 829.68 per share.,6234,5136648.0
2024-09-04,Sale at price 819.64 - 828.69 per share.,680,560989.0
2024-09-06,Sale at price 816.73 per share.,600,490036.0
2024-09-06,Sale at price 812.36 - 823.76 per share.,1107,902871.0
2024-09-06,Stock Gift at price 0.00 per share.,250,0.0
2024-09-10,Sale at price 850.00 per share.,864,734400.0
2024-10-25,Sale at price 915.00 per share.,863,789645.0
2024-11-01,Sale at price 904.99 per share.,1726,1562013.0
2024-11-08,Sale at price 923.56 per share.,1022,943875.0
2024-11-11,Sale at price 918.69 per share.,110,101056.0
2024-11-18,Stock Gift at price 0.00 per share.,40,0.0
2024-11-18,Sale at price 891.00 per share.,100,89100.0
2024-12-02,,5646,
2024-12-02,Sale at price 971.18 per share.,1500,1456770.0
2024-12-02,,515,
2024-12-03,Sale at price 959.35 - 964.83 per share.,2965,2851209.0
2024-12-03,Sale at price 959.63 - 965.15 per share.,222,213608.0
2025-01-15,,6294,
2025-01-15,,3057,
2025-01-15,,2964,
2025-01-15,,2630,
2025-01-15,,4344,
2025-01-15,,13341,
2025-01-15,,756,
2025-01-16,Sale at price 899.66 - 917.72 per share.,3184,2896863.0
2025-01-16,Sale at price 900.92 - 905.88 per share.,1331,1202842.0
2025-01-16,Sale at price 900.01 - 917.63 per share.,5788,5265987.0
2025-01-16,Sale at price 901.04 - 917.85 per share.,1370,1246024.0
2025-01-16,Sale at price 900.92 - 905.88 per share.,341,308167.0
2025-01-16,Sale at price 900.92 - 905.88 per share.,1328,1200131.0
2025-01-16,Sale at price 900.07 - 917.65 per share.,2200,2001334.0
2025-01-17,Sale at price 915.52 - 924.80 per share.,4241,3905916.0
2025-02-18,,4750,
2025-02-18,,2269,
2025-02-18,,2210,
2025-02-18,,5338,
2025-02-18,,3274,
2025-02-18,,8053,
2025-02-18,,1007,
2025-02-18,Sale at price 912.21 per share.,125,114026.0
2025-02-19,Sale at price 925.31 - 936.05 per share.,3562,3309257.0
2025-02-19,Sale at price 925.52 - 935.24 per share.,2454,2280595.0
2025-02-19,Sale at price 931.00 per share.,986,917966.0
2025-02-19,Sale at price 925.63 - 931.00 per share.,3140,2911794.0
2025-02-19,Sale at price 929.73 - 931.00 per share.,656,610462.0
2025-02-19,Sale at price 924.47 - 935.26 per share.,2807,2608721.0
2025-02-19,Sale at price 925.62 - 935.88 per share.,1692,1572457.0
2025-02-20,Sale at price 934.36 - 940.51 per share.,1884,1767564.0
2025-03-03,,1138,
2025-03-03,,274,
2025-03-03,,215,
2025-03-04,Sale at price 896.17 - 912.85 per share.,417,377319.0
2025-03-04,Sale at price 896.17 - 912.85 per share.,116,104961.0
2025-03-04,Sale at price 898.76 - 912.85 per share.,93,84153.0
2025-03-12,,502,
2025-03-12,,822,
2025-03-12,,466,
2025-03-12,,1649,
2025-03-12,,681,
2025-03-12,,257,
2025-03-12,,919,
2025-03-12,,451,
2025-03-13,Sale at price 830.63 - 850.12 per share.,257,216521.0
2025-03-13,Sale at price 830.63 - 847.81 per share.,681,570924.0
2025-03-13,Sale at price 830.63 - 850.12 per share.,466,392616.0
2025-03-13,Sale at price 830.63 - 850.12 per share.,502,422927.0
2025-03-13,Sale at price 830.63 - 847.83 per share.,919,770524.0
2025-03-13,Sale at price 830.63 - 850.12 per share.,451,379973.0
2025-03-13,Sale at price 830.89 - 848.38 per share.,1649,1382855.0
2025-03-13,Sale at price 830.77 - 848.21 per share.,822,689227.0
2025-05-07,Sale at price 877.70 per share.,127,111468.0
2025-05-16,Sale at price 869.41 per share.,100,86941.0
2025-05-21,,338,
2025-05-22,Sale at price 870.00 per share.,1316,1144920.0
2025-05-23,,338,
2025-05-23,,338,
2025-05-23,,338,
2025-05-23,,338,
2025-06-02,,365,
2025-06-02,,183,
2025-06-02,,274,
