date,transactionType,shares,value
2024-08-30,Stock Award(Grant) at price 0.00 per share.,15428,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,5164,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,3874,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,1341,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,1164,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,4195,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,430,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,3823,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,1788,0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,3483,0
2024-09-03,Conversion of Exercise of derivative security at price 138.53 - 206.86 per share.,19147,3179942
2024-09-03,Sale at price 274.38 per share.,19147,5253554
2024-09-03,Conversion of Exercise of derivative security at price 138.53 per share.,1905,263900
2024-09-03,Sale at price 274.38 per share.,1905,522694
2024-09-03,Conversion of Exercise of derivative security at price 206.86 per share.,3179,657608
2024-09-03,Sale at price 274.38 per share.,3179,872254
2024-09-04,Sale at price 276.00 per share.,7383,2037708
2024-09-04,Sale at price 276.00 per share.,479,132204
2024-09-04,Sale at price 276.00 per share.,4216,1163616
2024-09-04,Sale at price 276.00 per share.,2785,768660
2024-09-05,Sale at price 269.74 - 277.34 per share.,17862,4873038
2024-09-06,Sale at price 268.75 - 270.96 per share.,9203,2479783
2024-09-09,Sale at price 269.70 per share.,3852,1038884
2024-09-09,Conversion of Exercise of derivative security at price 138.53 - 206.86 per share.,19147,3179942
2024-09-09,Sale at price 269.70 per share.,29514,7959926
2024-09-11,Conversion of Exercise of derivative security at price 138.53 per share.,58865,8154568
2024-09-11,Sale at price 271.34 - 279.11 per share.,58865,16265899
2024-09-13,Conversion of Exercise of derivative security at price 206.86 per share.,43899,9080947
2024-09-13,Sale at price 274.49 - 278.39 per share.,43899,12171743
2024-09-17,Sale at price 280.00 per share.,100,28000
2024-09-17,Conversion of Exercise of derivative security at price 169.84 per share.,1383,234889
2024-09-17,Sale at price 280.00 per share.,1383,387240
2024-11-01,Stock Gift at price 0.00 per share.,2000,0
2024-11-05,Stock Gift at price 0.00 per share.,40,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1179,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,753,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1179,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1228,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1179,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1834,0
2024-11-06,Conversion of Exercise of derivative security at price 107.35 - 206.86 per share.,44982,7217103
2024-11-06,Sale at price 300.00 per share.,38975,11692500
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1179,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1179,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1244,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1260,0
2024-11-06,Stock Award(Grant) at price 0.00 per share.,1228,0
2025-01-02,Conversion of Exercise of derivative security at price 107.35 - 146.75 per share.,2479,301659
2025-01-02,Sale at price 293.83 per share.,2479,728405
2025-01-02,Conversion of Exercise of derivative security at price 138.53 per share.,1137,157509
2025-01-02,Sale at price 293.83 per share.,1946,571793
2025-01-02,Conversion of Exercise of derivative security at price 206.86 per share.,5960,1232886
2025-01-02,Sale at price 293.83 per share.,6516,1914596
