date,transactionType,shares,value
2024-06-06,Sale at price 300.21 per share.,800,240169
2024-06-10,Sale at price 305.41 per share.,2163,660602
2024-06-11,Sale at price 312.39 per share.,1000,312390
2024-07-01,Sale at price 333.69 - 340.54 per share.,66668,22436132
2024-07-01,Conversion of Exercise of derivative security at price 66.17 per share.,66668,4411202
2024-07-01,Sale at price 332.40 - 342.10 per share.,36000,12209676
2024-07-01,Sale at price 338.00 per share.,200,67600
2024-07-01,Sale at price 333.02 - 341.18 per share.,1475,500202
2024-07-08,Conversion of Exercise of derivative security at price 64.50 per share.,125866,8118772
2024-07-08,Sale at price 330.11 - 341.34 per share.,125866,42164937
2024-08-01,Sale at price 312.85 - 325.32 per share.,36000,11439762
2024-08-01,Sale at price 323.41 per share.,200,64682
2024-08-05,Conversion of Exercise of derivative security at price 64.50 per share.,60000,3870198
2024-08-05,Sale at price 288.49 - 300.67 per share.,60000,17755945
2024-08-09,Conversion of Exercise of derivative security at price 66.17 per share.,500,33083
2024-08-09,Sale at price 333.06 per share.,500,166529
2024-08-13,Conversion of Exercise of derivative security at price 66.17 per share.,66166,4377986
2024-08-13,Sale at price 333.40 - 335.41 per share.,66166,22085587
2024-08-19,Sale at price 336.15 - 343.75 per share.,1000,341441
2024-08-20,Sale at price 366.42 - 369.15 per share.,163174,59943428
2024-08-20,Stock Award(Grant) at price 0.00 per share.,4482,0
2024-08-20,Conversion of Exercise of derivative security at price 66.17 per share.,163174,10796685
2024-08-23,Sale at price 349.68 per share.,3000,1049040
2024-08-27,Sale at price 348.49 per share.,10000,3484880
2024-09-03,Sale at price 355.28 - 365.16 per share.,36000,12929956
2024-09-03,Sale at price 359.07 per share.,200,71814
2024-09-03,Sale at price 359.07 per share.,2500,897675
2024-09-04,Sale at price 338.85 - 346.49 per share.,66666,22865309
2024-09-04,Conversion of Exercise of derivative security at price 66.17 per share.,66666,4411069
2024-09-04,Sale at price 339.96 - 347.15 per share.,60000,20698788
2024-09-04,Conversion of Exercise of derivative security at price 64.50 per share.,60000,3870198
2024-09-04,Stock Gift at price 0.00 per share.,30000,0
2024-10-01,Sale at price 329.27 - 341.61 per share.,36000,11969839
2024-10-04,Conversion of Exercise of derivative security at price 64.50 per share.,60000,3870198
2024-10-04,Sale at price 336.34 - 342.85 per share.,60000,20388489
2024-10-10,Conversion of Exercise of derivative security at price 66.17 per share.,81586,5398276
2024-10-10,Sale at price 366.54 - 369.19 per share.,81586,30022832
2024-10-16,Stock Award(Grant) at price 0.00 per share.,93575,0
2024-10-16,Stock Award(Grant) at price 0.00 per share.,56107,0
2024-10-16,Stock Award(Grant) at price 0.00 per share.,62383,0
2024-10-16,Stock Award(Grant) at price 0.00 per share.,21832,0
2024-10-16,Stock Award(Grant) at price 0.00 per share.,24951,0
2024-11-01,Sale at price 359.03 per share.,200,71806
2024-11-04,Conversion of Exercise of derivative security at price 64.50 per share.,60000,3870198
2024-11-04,Sale at price 357.00 - 363.56 per share.,60000,21639066
2024-11-22,Conversion of Exercise of derivative security at price 64.50 per share.,1509057,97339156
2024-11-25,Sale at price 383.95 - 395.79 per share.,168000,65081831
2024-11-25,Sale at price 387.96 per share.,1305,506288
2024-12-02,Sale at price 390.24 per share.,200,78048
2024-12-02,Sale at price 390.24 per share.,2500,975600
2024-12-02,Conversion of Exercise of derivative security at price 64.50 per share.,60000,3870198
2024-12-02,Sale at price 387.39 - 391.73 per share.,60000,23364704
2024-12-04,Sale at price 405.38 per share.,9000,3648465
2024-12-04,Sale at price 400.02 per share.,250,100004
2024-12-10,Stock Award(Grant) at price 0.00 per share.,915,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,978,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,927,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,978,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,1092,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,889,0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,1003,0
2024-12-12,Sale at price 396.06 - 402.58 per share.,6000,2400952
2025-01-02,Sale at price 184.50 per share.,1400,258300
2025-01-06,Conversion of Exercise of derivative security at price 33.08 per share.,788404,26083085
2025-01-06,Sale at price 177.32 - 184.48 per share.,788404,143093378
2025-01-06,Conversion of Exercise of derivative security at price 32.25 per share.,120000,3870000
2025-01-06,Sale at price 177.71 - 182.25 per share.,120000,21564444
2025-02-03,Conversion of Exercise of derivative security at price 32.25 per share.,92048,2968548
2025-02-03,Sale at price 180.75 - 184.12 per share.,99707,18191148
2025-02-03,Sale at price 181.22 per share.,700,126854
2025-02-04,Conversion of Exercise of derivative security at price 33.08 per share.,788396,26082820
2025-02-04,Sale at price 180.77 - 184.23 per share.,788396,143806787
2025-02-19,Sale at price 203.74 - 208.24 per share.,2401,493370
2025-02-21,Stock Gift at price 0.00 per share.,7500,0
2025-03-03,Conversion of Exercise of derivative security at price 32.25 per share.,92010,2967322
2025-03-03,Sale at price 182.99 - 193.03 per share.,99669,18793544
2025-03-04,Sale at price 179.56 - 193.46 per share.,718449,132772054
