date,transactionType,shares,value
2024-03-11,Sale at price 182.68 per share.,1370,250265.0
2024-03-18,Sale at price 173.33 per share.,923,159984.0
2024-04-18,Sale at price 151.17 per share.,923,139530.0
2024-05-21,,2441,
2024-06-28,,28026,
2024-07-31,,895,
2024-09-03,Stock Gift at price 0.00 per share.,16854,0.0
2024-11-25,Sale at price 177.46 per share.,3477,617028.0
2024-11-25,Conversion of Exercise of derivative security at price 160.62 - 162.07 per share.,3477,561985.0
2025-02-06,,536,
2025-02-06,,5475,
2025-02-06,,1236,
2025-02-06,,1236,
2025-02-06,,1236,
2025-02-06,,1236,
2025-02-06,,1236,
2025-02-06,Conversion of Exercise of derivative security at price 174.12 per share.,1236,215249.0
2025-02-06,Conversion of Exercise of derivative security at price 174.12 per share.,1236,215249.0
2025-02-06,,375,
2025-02-06,,1236,
2025-02-06,,1236,
2025-02-06,,622,
2025-02-06,,203,
2025-02-06,,1368,
2025-02-06,,117,
2025-02-06,,521,
2025-02-06,,219,
2025-02-06,,1236,
2025-02-07,,1225,
2025-02-07,,1225,
2025-02-07,Conversion of Exercise of derivative security at price 171.43 per share.,1225,210071.0
2025-02-07,,1225,
2025-02-07,,1225,
2025-02-07,,4325,
2025-02-07,,1225,
2025-02-07,,563,
2025-02-07,,663,
2025-02-07,,691,
2025-02-07,,2086,
2025-02-07,,2001,
2025-02-07,,1225,
2025-02-07,Conversion of Exercise of derivative security at price 171.43 per share.,1225,210071.0
2025-02-07,,1225,
2025-02-07,,20433,
2025-02-11,Sale at price 171.18 per share.,326,55805.0
2025-02-14,Stock Gift at price 0.00 per share.,1843,0.0
2025-02-19,Sale at price 156.68 per share.,382,59852.0
2025-02-19,Conversion of Exercise of derivative security at price 46.09 per share.,382,17606.0
2025-03-10,Sale at price 170.00 per share.,326,55420.0
2025-03-11,Sale at price 166.14 per share.,1210,201029.0
2025-03-31,,1506,
2025-04-01,,1451,
2025-05-20,Stock Gift at price 0.00 per share.,1830,0.0
2025-05-21,,17535,
2025-06-03,Sale at price 170.00 per share.,652,110840.0
2025-07-25,,1412,
2025-09-15,Stock Gift at price 0.00 per share.,700,0.0
2025-09-30,,784,
2026-02-06,,11779,
2026-02-06,,779,
2026-02-06,,414,
2026-02-06,,2797,
2026-02-06,,119,
2026-02-06,,93,
2026-02-06,,424,
2026-02-06,,1149,
2026-02-06,,909,
2026-02-17,Sale at price 126.46 - 127.55 per share.,20000,2540964.0
2026-02-17,Conversion of Exercise of derivative security at price 41.83 per share.,20000,836600.0
2026-02-19,,1619,
2026-02-19,,1619,
2026-02-19,,1619,
2026-02-19,,1619,
2026-02-19,,1619,
2026-02-19,,1619,
2026-02-19,,750,
2026-02-19,,102,
2026-02-19,,1204,
2026-02-19,,386,
2026-02-19,,1619,
2026-02-19,,750,
2026-02-19,,431,
2026-02-19,,1619,
2026-02-19,,750,
2026-02-19,,454,
2026-02-19,,7354,
