date,transactionType,shares,value
2024-03-14,Stock Award(Grant) at price 0.00 per share.,202797,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,47005,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,38358,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,23937,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,21690,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,7835,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,75070,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,5709,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,21647,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,39395,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,58665,0
2024-03-14,Stock Award(Grant) at price 0.00 per share.,79574,0
2024-04-23,Conversion of Exercise of derivative security at price 38.33 per share.,29970,1148750
2024-04-23,Conversion of Exercise of derivative security at price 22.92 - 28.05 per share.,82806,2049243
2024-04-23,Conversion of Exercise of derivative security at price 38.33 per share.,2672,102418
2024-04-23,Sale at price 55.52 per share.,15000,832800
2024-04-23,Sale at price 57.18 per share.,29970,1713685
2024-04-23,Sale at price 55.60 - 55.64 per share.,82806,4605194
2024-04-23,Sale at price 57.01 - 57.04 per share.,3929,224072
2024-04-24,Stock Gift at price 0.00 per share.,3500,0
2024-04-25,Sale at price 55.98 per share.,30251,1693451
2024-04-25,Conversion of Exercise of derivative security at price 28.05 per share.,30251,848541
2024-04-26,Sale at price 55.69 - 55.75 per share.,6616,368467
2024-04-26,Conversion of Exercise of derivative security at price 38.33 per share.,8005,306832
2024-06-21,Stock Gift at price 0.00 per share.,115000,0
2024-06-26,Conversion of Exercise of derivative security at price 24.66 per share.,300000,7399500
2024-07-15,Stock Award(Grant) at price 0.00 per share.,768,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,3810,0
2024-07-19,Sale at price 54.53 per share.,2000,109060
2024-09-17,Sale at price 55.70 per share.,4000,222800
2024-09-17,Sale at price 55.57 - 55.58 per share.,3010,167269
2024-09-17,Conversion of Exercise of derivative security at price 38.33 per share.,3010,115373
2024-09-23,Sale at price 55.91 per share.,3000,167730
2024-10-07,Sale at price 55.80 per share.,6922,386248
2024-10-07,Conversion of Exercise of derivative security at price 22.92 per share.,6922,158652
2024-12-06,Sale at price 60.12 per share.,25889,1556498
2024-12-06,Conversion of Exercise of derivative security at price 37.48 per share.,25889,970320
2024-12-09,Sale at price 58.54 per share.,30000,1756260
2024-12-10,Sale at price 58.39 per share.,20000,1167880
2024-12-12,Sale at price 63.14 - 63.22 per share.,132627,8379226
2024-12-12,Conversion of Exercise of derivative security at price 24.75 - 28.05 per share.,132627,3391827
2024-12-19,Sale at price 61.43 - 61.48 per share.,16932,1040288
2024-12-19,Conversion of Exercise of derivative security at price 22.92 - 37.48 per share.,24191,705474
2024-12-20,Stock Award(Grant) at price 0.00 per share.,6468,0
2025-03-07,Sale at price 66.55 - 66.69 per share.,28105,1872271
2025-03-07,Conversion of Exercise of derivative security at price 24.75 - 29.12 per share.,28105,764318
2025-03-10,Sale at price 68.06 - 68.20 per share.,115149,7839890
2025-03-10,Conversion of Exercise of derivative security at price 22.92 - 28.83 per share.,115149,2974649
2025-03-13,Stock Award(Grant) at price 0.00 per share.,60515,0
2025-03-13,Sale at price 66.34 - 66.43 per share.,103936,6899990
2025-03-13,Sale at price 66.53 - 66.66 per share.,29554,1967260
2025-03-13,Sale at price 66.71 per share.,1300,86723
2025-03-13,Stock Award(Grant) at price 0.00 per share.,34493,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,4057,0
2025-03-13,Conversion of Exercise of derivative security at price 22.92 per share.,22500,515700
2025-03-13,Conversion of Exercise of derivative security at price 22.08 - 29.12 per share.,103936,2714577
2025-03-13,Stock Award(Grant) at price 0.00 per share.,34493,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,20479,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,16684,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,17447,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,2802,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,56431,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,45953,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,4027,0
