date,transactionType,shares,value
2024-12-13,Stock Award(Grant) at price 0.00 per share.,13821,0
2024-12-13,Stock Award(Grant) at price 0.00 per share.,1431,0
2024-12-13,Stock Award(Grant) at price 0.00 per share.,954,0
2024-12-16,Sale at price 216.02 - 220.22 per share.,10162,2200870
2024-12-16,Sale at price 216.00 - 218.72 per share.,894,193655
2024-12-20,Sale at price 205.40 - 209.25 per share.,1761,366277
2024-12-30,Stock Gift at price 0.00 per share.,74000,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2016,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,13452,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3360,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,5382,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2016,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3702,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,39009,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3360,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2688,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,8742,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,8742,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,10764,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,4038,0
2025-02-24,Sale at price 226.11 per share.,787,177952
2025-02-24,Stock Gift at price 0.00 per share.,350000,0
2025-02-26,Sale at price 225.09 - 228.27 per share.,6911,1569814
2025-02-26,Sale at price 224.93 - 228.34 per share.,7202,1635859
2025-02-27,Stock Gift at price 0.00 per share.,33300,0
2025-02-28,Sale at price 225.26 - 227.87 per share.,2763,625969
2025-02-28,Sale at price 225.31 per share.,4637,1044756
2025-03-10,Sale at price 215.51 per share.,2829,609677
2025-03-10,Stock Gift at price 0.00 per share.,1813520,0
2025-03-13,Stock Gift at price 0.00 per share.,793847,0
2025-03-17,Stock Gift at price 0.00 per share.,8231623,0
2025-05-05,Stock Gift at price 0.00 per share.,348006,0
2025-05-07,Stock Gift at price 0.00 per share.,506000,0
2025-05-13,Stock Gift at price 0.00 per share.,420000,0
2025-05-27,Stock Gift at price 0.00 per share.,15600,0
2025-06-06,Stock Award(Grant) at price 0.00 per share.,858,0
2025-06-06,Stock Award(Grant) at price 0.00 per share.,858,0
2025-06-06,Stock Award(Grant) at price 0.00 per share.,858,0
2025-06-06,Stock Award(Grant) at price 0.00 per share.,858,0
2025-06-09,Stock Gift at price 0.00 per share.,508902,0
2025-06-13,Stock Gift at price 0.00 per share.,1320098,0
2025-06-16,Sale at price 202.01 - 204.00 per share.,7899,1605510
2025-07-03,Sale at price 215.00 per share.,1859,399685
2025-08-06,Sale at price 230.00 per share.,787,181010
2025-08-07,Stock Gift at price 0.00 per share.,1066902,0
2025-08-08,Stock Gift at price 0.00 per share.,440,0
2025-08-08,Stock Gift at price 0.00 per share.,440,0
2025-08-11,Sale at price 230.00 per share.,1718,395140
2025-08-18,Stock Gift at price 0.00 per share.,322000,0
2025-08-27,Sale at price 232.37 - 233.28 per share.,10202,2371780
2025-08-29,Stock Gift at price 0.00 per share.,25200,0
2025-08-29,Stock Gift at price 0.00 per share.,25200,0
2025-09-12,Stock Gift at price 0.00 per share.,108200,0
2025-11-04,Stock Gift at price 0.00 per share.,204200,0
2025-11-06,Stock Gift at price 0.00 per share.,390500,0
2025-11-14,Stock Gift at price 0.00 per share.,390500,0
2025-12-01,Stock Gift at price 0.00 per share.,488000,0
2025-12-04,Stock Gift at price 0.00 per share.,456600,0
2025-12-10,Stock Gift at price 0.00 per share.,2742,0
2025-12-10,Stock Gift at price 0.00 per share.,252,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,1248,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,4989,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,1995,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,999,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,4239,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,1746,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,1248,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,5361,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,747,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,14964,0
2025-12-15,Stock Award(Grant) at price 0.00 per share.,4740,0
2025-12-15,Stock Award(Grant) at price 207.23 per share.,2493,516624
2025-12-16,Sale at price 205.99 - 206.61 per share.,10431,2151162
2025-12-16,Sale at price 206.11 - 206.84 per share.,2485,512562
2026-01-07,Sale at price 210.00 - 211.00 per share.,3678,773868
2026-02-13,Sale at price 215.41 per share.,479,103181
2026-02-18,Stock Award(Grant) at price 0.00 per share.,5982,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2394,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1596,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2595,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,6780,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,3987,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1995,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,8574,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1197,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,26313,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,6978,0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1995,0
2026-02-20,Sale at price 240.76 per share.,1071,257854
2026-02-20,Stock Gift at price 0.00 per share.,14525,0
2026-02-23,Sale at price 247.28 per share.,837,206976
2026-02-23,Stock Gift at price 0.00 per share.,167000,0
