date,transactionType,shares,value
2024-02-28,Conversion of Exercise of derivative security at price 138.64 - 154.95 per share.,10000,1467950.0
2024-02-28,Sale at price 331.17 per share.,10000,3311746.0
2024-03-01,Sale at price 334.30 per share.,4744,1585919.0
2024-03-01,Conversion of Exercise of derivative security at price 154.95 per share.,4744,735083.0
2024-03-08,,35764,
2024-03-08,,8197,
2024-03-08,,3775,
2024-03-08,,3233,
2024-03-08,,736,
2024-03-08,,598,
2024-03-08,,3874,
2024-03-08,,7681,
2024-03-14,Stock Award(Grant) at price 0.00 per share.,401,0.0
2024-03-28,Stock Award(Grant) at price 354.98 per share.,71,25204.0
2024-03-28,Stock Award(Grant) at price 354.98 per share.,71,25204.0
2024-05-06,Stock Gift at price 0.00 per share.,122,0.0
2024-05-07,Sale at price 354.62 - 354.92 per share.,2614,927430.0
2024-05-07,Conversion of Exercise of derivative security at price 222.30 - 265.18 per share.,1842,436705.0
2024-05-08,Conversion of Exercise of derivative security at price 66.57 - 154.95 per share.,3610,358661.0
2024-05-08,Sale at price 358.09 - 360.91 per share.,3610,1300603.0
2024-05-10,Conversion of Exercise of derivative security at price 138.64 per share.,31599,4380885.0
2024-05-10,Conversion of Exercise of derivative security at price 108.47 - 128.19 per share.,6191,745823.0
2024-05-10,Sale at price 360.95 - 362.39 per share.,31599,11428744.0
2024-05-10,Sale at price 361.84 - 361.98 per share.,7364,2665050.0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,679,0.0
2024-05-14,Stock Award(Grant) at price 361.05 per share.,679,245153.0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,679,0.0
2024-05-14,Sale at price 361.43 - 362.10 per share.,3173,1148382.0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,679,0.0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,679,0.0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,679,0.0
2024-05-14,Conversion of Exercise of derivative security at price 179.21 - 245.95 per share.,1134,236037.0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,679,0.0
2024-05-30,Stock Gift at price 0.00 per share.,28325,0.0
2024-06-07,Sale at price 373.11 per share.,690,257447.0
2024-06-13,Sale at price 373.81 per share.,5273,1971463.0
